m/z	RT
828.6255	6.684
675.5984	17.818
1068.3491	16.999
766.5567	7.75
796.5494	4.505
367.3362	18.502
403.7582	7.067
799.7546	17.3
507.3634	2.303
991.8364	15.078
703.6427	15.818
768.5637	4.699
189.1637	18.42
825.5602	8.762
785.7154	17.764
663.4356	8.735
1430.3875	17.382
684.6295	22.964
762.5689	8.407
940.8697	18.064
671.5743	23.121
713.6824	18.475
700.6711	18.393
637.115	3.373
715.6078	16.725
770.5971	8.325
1066.8003	17.108
271.2421	18.037
677.56	6.052
788.6764	15.927
549.9178	3.869
594.376	2.001
617.5136	11.098
536.3708	2.385
755.6021	10.824
989.1463	2.195
887.6094	2.797
728.5677	10.52
646.464	2.114
279.2318	18.037
836.7711	18.804
1445.138	8.488
551.5591	9.75
806.5371	6.82
827.701	12.258
598.4197	2.796
1276.3541	17.163
800.5706	3.624
590.5601	9.586
226.6861	23.038
935.7308	15.242
496.3038	0.594
640.5149	11.125
288.2767	18.037
1128.8169	18.722
1297.1557	15.434
823.6223	7.86
663.5677	10.106
227.2117	2.799
1194.8859	8.757
851.6096	6.875
1404.094	8.762
373.3737	16.058
787.5853	7.149
759.5738	12.035
685.6328	22.964
877.7684	17.382
766.5525	6.656
760.2196	10.768
242.9254	1.011
950.7996	17.27
829.6256	7.751
837.8108	18.557
848.6535	10.575
373.3669	7.012
742.6346	15.269
775.6415	10.713
796.5927	6.574
582.5346	6.656
638.4718	3.735
742.5842	5.391
801.5837	7.696
676.6028	17.628
1425.3927	19.328
772.645	15.269
1103.8098	17.217
539.3899	2.961
1457.6255	8.789
559.2984	1.757
783.5885	6.656
1440.096	7.368
539.3528	2.112
587.5999	8.243
766.5645	6.848
750.6397	14.721
226.6863	17.164
783.5737	5.224
700.5151	11.152
711.5689	15.506
684.6291	23.38
738.5224	12.92
853.6884	12.451
1394.1494	15.296
192.1826	18.393
1417.633	6.876
385.3432	7.148
663.4536	12.818
659.5129	2.027
883.7749	17.873
938.52	6.547
1001.8486	17.873
738.6032	11.262
673.6138	11.152
825.6005	2.824
251.0468	23.038
765.6586	15.296
859.6706	10.079
829.7162	14.167
905.7632	17.491
801.6209	9.2
766.552	7.395
874.6255	6.356
677.6116	18.444
808.6104	2.826
702.5515	14.361
645.5433	12.947
770.6311	8.406
532.4395	23.038
685.6327	23.38
883.7632	18.146
871.813	18.188
854.7813	17.71
924.1408	3.373
861.5531	6.438
852.6121	5.64
781.6238	8.762
1028.6214	7.833
721.5966	13.724
214.0863	18.257
796.0784	7.532
719.5702	6.904
840.7953	17.873
657.507	5.997
835.795	18.338
583.5969	8.871
946.6823	6.41
902.7288	17.354
935.7317	15.543
790.6892	11.814
869.7573	18.257
426.3574	2.084
959.8021	17.409
668.5466	5.887
933.795	15.067
1025.7276	2.056
991.9468	19.659
813.6453	9.146
776.4276	11.125
167.9133	18.393
853.6156	5.417
638.572	9.86
446.8876	1.006
728.6921	18.859
309.2062	1.367
552.5066	18.092
932.6668	6.411
862.7504	17.764
838.6336	8.789
666.1315	3.345
824.7339	17.3
959.8101	15.259
866.5911	5.417
892.7392	16.752
856.571	3.182
943.7695	18.229
833.7424	17.682
821.5501	4.505
920.7913	17.381
661.5287	5.003
785.6703	11.481
369.3514	6.711
705.6368	17.983
820.7133	17.354
789.5957	9.806
805.5576	5.777
747.6963	16.835
1239.1284	11.262
954.812	17.354
524.3714	10.933
683.6171	23.38
834.586	8.844
675.6055	18.859
859.7758	18.119
1327.2101	18.393
295.2269	23.039
866.6285	6.82
975.9161	19.273
557.4132	3.096
936.7645	15.187
532.4112	5.86
664.6606	15.625
867.6416	7.286
778.5361	6.246
191.1793	2.825
816.5757	4.011
990.6475	2.195
694.6497	23.121
430.2644	0.591
719.5784	7.997
833.5879	6.438
854.7003	12.7
539.3128	1.757
682.6136	23.601
730.7177	15.132
369.3837	4.368
327.2012	0.676
944.8279	17.791
797.7428	22.733
913.8067	17.764
822.6616	8.434
742.662	15.46
211.1692	2.936
1007.6172	2.25
780.6501	14.802
887.7531	14.775
737.6488	15.708
790.5884	2.0
838.6238	8.353
894.7753	17.354
738.6395	15.397
812.5435	3.899
945.7679	18.229
1011.8334	17.491
154.3971	11.125
1447.0767	8.735
234.2297	18.393
767.5592	2.085
845.5829	7.067
965.9308	19.604
369.3516	11.98
696.5934	22.964
906.2601	14.03
691.6126	17.409
205.195	18.037
640.5234	11.234
828.6018	6.328
345.3237	2.136
301.2164	1.313
965.8729	19.273
213.9547	18.061
749.5892	8.947
765.5334	12.763
821.6634	16.559
919.8161	15.9
783.5731	11.043
999.7921	16.334
794.0611	7.504
191.143	2.799
765.5913	6.629
1471.131	6.904
1390.8818	19.273
793.5232	6.712
821.55	4.257
916.7973	23.038
1328.2129	18.502
817.5917	8.106
705.6677	11.125
644.6212	8.189
776.5581	8.757
531.4081	23.011
938.7814	16.092
773.6631	17.27
637.6327	14.499
830.5568	6.82
1231.8142	2.221
459.3238	2.084
327.3046	18.037
881.7586	17.489
898.7861	17.05
1150.8167	6.656
806.7345	15.954
949.8787	19.3
960.8246	16.394
862.7862	18.502
156.2385	6.875
652.6608	15.652
754.6922	17.546
858.6028	3.46
675.6137	11.509
928.7645	16.725
688.6612	11.152
660.6377	11.125
784.6159	7.532
959.812	16.229
419.3154	4.286
813.6372	16.916
802.6524	9.942
752.6761	17.026
778.6928	23.105
1211.1044	11.125
866.5908	5.749
885.7916	18.174
769.5652	0.732
691.6246	11.207
962.8019	15.269
723.6405	23.133
802.6329	10.52
859.649	6.356
724.6593	15.379
696.5924	15.405
1388.3836	19.276
722.6282	15.68
368.3157	1.78
734.6446	15.488
564.4392	3.872
423.3626	2.218
852.7656	16.835
601.9413	3.041
1076.8402	6.903
774.0448	6.848
371.364	18.092
685.6328	23.23
1186.0944	11.043
807.5918	6.848
415.3568	7.286
769.69	15.078
812.6592	15.186
662.6174	11.097
1025.8723	11.18
921.7586	9.832
754.5411	6.984
163.148	2.799
946.6825	6.356
703.5428	6.958
759.5338	10.272
1226.1095	11.125
705.6582	18.42
731.585	8.243
1337.2378	23.105
1354.2423	23.037
813.6	9.145
830.5545	7.777
864.7659	16.944
366.3002	1.539
544.3285	1.729
854.7823	17.272
922.7711	15.79
808.7397	19.411
683.6174	22.964
720.5409	15.188
933.6427	6.383
604.2919	1.758
723.6412	18.612
788.544	4.149
768.5888	9.255
475.3503	3.648
580.4692	3.098
982.8434	17.71
808.7392	20.296
807.6378	7.75
260.2452	7.067
733.5448	18.092
425.3626	5.584
373.3737	16.477
806.7239	22.836
817.6972	11.125
890.7814	23.38
928.7603	15.764
754.5752	7.312
759.5334	10.603
695.6441	18.119
817.5705	6.958
709.6248	23.133
879.744	15.488
538.5557	16.835
1438.3129	16.834
670.5981	11.262
843.5942	4.23
900.7649	17.163
909.8582	18.749
754.6707	15.05
836.7706	23.753
835.7594	22.733
828.6675	9.942
1442.4421	17.655
605.4548	9.613
806.7239	23.45
994.8555	15.79
947.8117	17.489
789.56	7.778
679.5986	11.316
359.3094	2.934
891.7847	17.354
794.7236	20.378
1408.1388	14.94
689.5755	15.397
962.802	15.872
940.5757	0.702
766.6577	16.725
717.6284	17.6
632.5252	8.079
785.5575	7.75
882.6111	6.958
959.8103	15.186
1316.8628	19.135
385.2754	7.095
731.217	15.105
561.5603	17.163
595.4768	5.419
160.5702	8.707
752.5607	8.434
832.699	10.355
608.3233	2.635
214.0863	23.546
688.5514	17.983
936.7648	15.269
820.6123	7.778
957.8683	18.092
857.5737	3.043
889.7686	17.08
316.3078	18.393
834.627	8.188
398.2715	2.358
764.6764	17.245
847.2927	22.733
792.708	23.285
641.6024	8.216
931.8156	17.791
376.3104	2.849
152.1512	18.393
922.3098	16.202
627.1015	2.772
905.7655	23.105
1074.8351	6.903
687.5711	11.043
876.5605	5.307
1144.367	17.163
923.6391	3.401
811.6863	11.481
759.5541	10.824
438.2976	2.303
738.64	15.708
690.5433	7.53
525.3706	1.757
740.559	7.04
881.5402	6.301
843.6844	17.682
1378.1544	15.351
790.6066	7.121
1384.1385	14.858
825.6204	9.2
673.6598	23.38
619.5278	12.626
649.5773	11.125
932.8466	18.42
290.1386	0.674
775.5946	8.079
821.5245	3.623
191.143	2.936
770.5614	8.871
672.6162	8.216
543.3274	1.479
880.7507	15.022
913.7691	14.554
820.6452	8.407
496.3409	14.056
627.4363	2.772
972.7354	10.851
863.5547	6.301
303.2319	15.488
887.7533	15.488
844.5969	5.859
786.6599	8.816
1265.0595	8.188
419.3156	4.369
1167.8885	8.461
972.8228	17.489
459.3024	12.92
1409.1422	14.913
782.6247	7.395
645.6192	12.92
730.6812	16.835
496.3052	2.03
475.2363	3.598
566.3458	2.112
887.6257	4.533
840.5756	3.927
878.6907	11.071
1006.6395	7.75
523.3478	1.756
766.0631	6.876
776.4158	11.097
794.7242	20.093
848.289	15.104
482.3513	2.193
1427.8913	19.328
1434.1456	15.05
792.7078	18.495
685.5322	17.628
1224.3335	2.221
839.6364	9.227
840.5758	3.844
725.6468	15.406
943.816	16.67
804.7076	17.516
916.7984	15.323
1048.7778	14.847
705.6674	11.071
1245.088	11.289
429.3729	18.914
776.5716	3.872
1057.2958	18.53
758.5705	13.169
602.523	10.051
648.5797	17.627
988.8544	17.491
832.6405	8.816
798.6285	8.707
279.232	23.039
828.5982	3.598
263.237	2.934
680.4997	8.73
834.7549	23.712
654.6265	17.272
828.6112	6.602
798.6825	12.34
728.5671	14.72
903.7324	17.164
657.5072	6.08
512.4157	2.141
838.7499	17.3
722.6079	17.846
792.708	18.291
372.3867	18.393
913.7684	15.323
698.5172	11.125
778.6707	15.341
695.6169	16.998
793.5684	4.147
1277.1083	8.27
592.6027	17.516
730.6353	11.152
1076.3047	9.009
636.4239	7.696
226.6861	15.132
748.6465	2.824
550.4696	15.214
933.8324	18.147
367.3289	15.406
800.6077	8.215
651.608	18.229
669.5605	15.05
386.3781	18.42
720.6287	15.405
718.5581	5.804
791.5616	8.434
518.3686	2.657
805.5543	6.52
882.5851	3.623
978.9044	19.494
461.3946	2.767
665.797	3.321
712.6238	14.831
813.7017	13.335
975.7808	16.168
1353.8725	19.19
804.5623	4.56
801.5844	5.251
187.148	18.01
786.609	6.602
578.5871	17.901
1100.3117	17.217
961.7533	8.789
413.41	4.394
689.6547	17.027
943.8332	17.846
942.8147	16.256
994.3312	23.038
234.1746	2.851
728.6749	23.105
247.2329	18.42
578.9586	7.095
708.6292	14.776
1196.3357	7.204
607.4977	4.036
810.7544	18.502
801.5839	5.555
1451.148	8.734
777.5495	7.013
796.6383	10.41
800.6766	16.394
337.3293	3.598
1024.6687	7.805
936.765	15.05
943.8154	17.518
526.2926	1.673
490.3527	3.016
781.7114	22.733
931.6945	9.118
1030.631	2.003
832.8115	18.037
1202.836	18.888
226.6864	15.369
784.6227	7.723
926.7444	12.783
946.8074	15.982
847.2934	23.105
1329.2194	18.174
871.7389	15.79
834.7554	23.45
673.6142	11.071
662.5727	8.953
788.5808	4.615
878.6496	7.45
999.7811	16.174
999.8328	17.491
882.7248	16.944
651.7904	3.345
840.5653	2.961
783.5738	4.809
1330.223	18.174
1457.123	8.707
639.615	8.844
872.8158	16.916
731.6278	8.27
496.3716	2.0
886.7518	16.725
705.5698	15.186
710.6296	18.147
772.7002	16.834
1318.2255	18.584
1324.8682	17.764
588.5522	10.355
862.7495	16.944
865.7689	17.354
647.5677	15.187
799.641	9.668
808.7396	20.102
1094.3059	18.612
236.0717	23.615
808.7396	20.489
1330.2262	18.502
793.5576	6.219
661.5281	7.067
802.586	7.777
841.5792	3.182
783.5486	6.547
747.5731	8.57
226.6864	16.835
724.6457	16.725
740.638	14.858
523.2956	2.113
859.6564	6.383
864.7654	17.163
1202.3349	17.163
615.5756	12.681
851.7532	17.354
813.5464	2.851
399.2632	7.45
772.5472	6.329
705.5702	15.296
808.74	19.798
504.3127	2.221
872.5653	3.043
613.0951	2.77
781.5755	6.957
1099.0687	8.243
581.544	6.957
888.6418	7.586
1165.8265	18.752
769.6318	16.367
653.583	11.125
226.6862	1.757
687.6296	11.179
719.5784	7.914
578.5874	23.038
1131.1306	10.382
1037.6555	7.805
800.1047	8.516
591.4984	5.832
595.5296	11.152
746.9806	2.221
906.7608	18.147
1029.7913	16.998
906.6412	6.41
163.0388	3.596
723.5575	7.122
797.5784	2.852
932.88	19.783
510.5153	7.532
992.7812	16.834
864.648	9.696
1320.2374	23.38
912.6793	8.544
792.7078	23.712
922.7715	23.105
175.1481	2.936
730.583	15.625
429.3686	2.936
1129.3186	16.753
789.6437	9.832
834.719	17.027
504.3059	2.714
825.5836	6.465
304.2302	2.961
685.4358	8.649
578.5222	17.791
893.7203	15.352
1407.2178	15.186
677.5833	10.051
1409.2048	11.125
177.1636	2.851
882.7666	15.79
880.616	3.43
383.3008	2.358
505.3897	3.952
226.6864	9.09
175.148	2.794
612.6042	8.871
617.5476	11.125
580.5344	6.629
780.4235	11.044
712.5448	6.219
724.6241	14.362
1212.055	11.016
1239.8459	18.969
796.7394	23.203
1252.1835	18.447
752.6556	15.626
727.6624	16.092
375.3833	7.067
846.5453	8.489
535.4001	3.101
228.0689	23.105
872.6451	6.302
731.6166	15.023
980.8275	17.354
783.596	6.52
927.2666	6.793
847.293	16.423
495.496	6.794
374.3771	23.039
769.7111	17.709
826.767	17.71
836.7707	23.615
821.6255	9.173
721.5967	13.78
705.6372	17.873
852.7649	17.682
839.7098	17.6
1051.727	14.499
727.6635	16.477
871.606	6.328
389.3686	7.148
386.3497	7.039
716.6194	23.037
341.3609	5.502
1317.22	18.584
725.5487	13.78
385.7538	7.095
842.5894	8.516
365.3382	2.821
633.5832	11.814
824.7512	17.382
649.633	13.168
830.6182	5.749
552.5068	10.934
741.5702	8.789
636.548	8.953
1279.8532	19.052
871.6053	6.384
784.6647	15.187
615.587	8.216
907.8553	23.037
770.6935	15.397
904.797	15.982
788.5805	8.051
678.5072	5.638
692.5833	8.947
1016.8487	15.215
1484.9718	2.221
935.8021	17.737
669.5224	7.149
938.8543	18.037
793.5234	6.602
990.8959	18.147
954.7243	15.9
373.3821	7.066
826.6435	7.97
903.748	14.416
396.3408	2.3
844.6631	9.942
793.5582	7.477
994.3305	22.733
830.5536	2.633
1327.2799	23.038
396.3946	4.396
1371.2418	23.037
778.6921	17.546
429.3725	6.958
687.5718	10.796
752.55	8.27
926.7444	12.92
1260.0354	10.106
640.6032	23.121
640.515	11.207
848.5649	2.934
921.312	23.105
795.7272	23.352
1242.8435	18.971
1027.8135	16.669
638.6562	12.035
922.3096	16.505
801.5842	5.086
1290.4059	17.464
210.0584	17.873
428.4098	6.246
860.6165	8.27
1000.8028	16.174
554.4775	7.095
690.5878	16.444
1232.1339	20.323
907.8157	18.119
775.5396	6.684
429.3724	6.739
532.4394	8.571
897.7647	17.053
678.433	7.395
737.6196	23.093
882.4098	8.784
993.7011	16.278
651.5675	9.942
432.3874	2.958
184.0732	7.148
793.5281	12.92
848.5784	5.279
866.6719	17.027
825.7743	23.121
394.3461	2.853
955.7794	15.215
776.6767	16.339
792.7079	23.615
832.5707	7.614
893.7206	15.515
193.1951	18.42
563.576	17.71
1074.064	8.871
902.7443	15.434
947.8461	18.146
808.7031	17.027
814.5593	6.547
594.3764	7.204
783.5741	10.493
800.5808	7.148
779.6658	18.01
891.7886	16.725
908.7699	17.163
874.5811	3.043
846.5499	3.319
971.802	15.269
792.6287	9.832
921.832	17.928
903.7488	13.558
1324.196	18.393
594.6185	18.229
759.5636	6.328
870.66	8.571
775.5453	9.531
987.9162	19.135
689.6642	23.037
827.6634	9.887
590.484	9.558
1241.8018	2.194
393.2585	7.067
974.8216	15.872
709.554	5.804
909.7788	18.163
769.5966	2.824
921.7957	15.79
1462.4021	19.414
770.5714	9.448
747.6398	15.406
789.5416	7.942
505.0354	3.57
846.789	17.409
905.7474	17.516
827.6712	11.125
704.604	6.876
742.5839	5.611
886.5435	6.301
579.4541	2.986
1336.2328	23.121
718.5375	8.789
796.5847	7.285
799.6556	14.858
808.5862	4.975
506.4932	7.586
867.5938	3.653
605.5504	18.42
962.8374	17.764
669.5606	11.07
1030.8135	16.174
782.4932	7.177
1282.3392	6.384
632.4736	9.97
801.6558	11.125
416.3964	6.356
544.3478	2.606
769.5669	7.587
792.51	6.602
1296.2389	23.038
811.6054	5.143
751.5538	8.73
880.8358	23.037
231.2076	18.393
244.214	18.393
860.6148	9.558
313.289	18.393
1327.2251	18.393
313.2738	4.589
700.6578	16.835
721.5859	6.191
715.6792	18.393
894.5524	8.919
785.6776	9.887
236.0716	23.423
721.5102	16.725
946.1541	3.373
948.7922	17.272
762.5223	8.735
196.9014	8.703
346.3274	11.125
791.0535	7.477
370.3314	1.616
956.8113	17.491
1457.014	2.166
1016.959	19.659
438.3487	3.598
1370.3835	13.946
954.7763	14.94
836.543	2.989
579.5903	17.301
808.6815	14.776
940.7819	15.954
804.4996	8.844
686.418	12.838
658.6136	18.393
1014.8523	17.846
215.1794	18.447
922.8711	18.914
728.6896	18.502
789.5416	8.024
808.7397	19.576
939.7851	15.625
886.7496	17.163
630.5897	11.098
670.5983	11.098
780.7083	22.836
739.5726	7.586
834.755	18.887
814.6045	6.41
519.3274	1.511
394.2939	3.598
1312.2607	18.502
1028.6212	7.75
807.0678	7.751
916.6422	6.41
1407.1947	15.187
945.6525	3.373
743.6743	16.835
339.2893	2.852
874.5801	3.65
866.7292	17.6
724.643	15.132
774.5476	6.848
934.8338	17.409
971.848	17.491
552.5711	17.573
848.5778	5.832
1239.2969	2.191
982.8438	17.354
551.5591	16.752
740.6766	17.3
913.7684	15.022
1369.4218	17.491
848.7339	16.944
769.632	2.903
1347.1944	15.105
750.5919	8.817
712.6445	23.065
1179.8935	8.516
720.5409	15.269
812.5213	4.147
866.6383	7.668
1351.1332	8.215
744.6093	7.75
431.3794	8.051
617.5134	11.207
790.6923	17.354
582.5377	6.602
771.5535	6.602
298.347	3.402
554.3934	2.854
237.102	0.952
691.5746	6.711
636.6657	18.557
1471.3302	17.682
874.581	2.961
883.6997	14.886
795.5715	8.052
524.3714	9.145
373.3737	23.56
969.8317	17.163
945.8314	16.009
713.5298	11.097
890.7821	22.964
327.2273	3.182
1371.8104	8.216
298.2486	16.037
640.5234	11.016
664.5747	14.886
1104.3259	8.789
776.5814	9.036
916.6748	8.734
945.8483	18.174
780.7081	23.258
855.7836	17.71
704.546	15.434
669.5613	10.713
863.8267	18.546
877.6064	6.41
689.5872	15.625
767.6956	22.733
558.5416	10.934
1234.823	2.221
1321.2415	23.38
549.4873	17.382
1411.2939	16.834
758.5016	7.422
674.6489	8.216
1276.8551	19.052
887.7536	14.637
938.7816	15.16
484.423	17.573
670.6648	18.421
163.0754	1.401
834.6144	1.977
709.6328	15.764
228.196	1.033
833.242	12.229
908.8184	17.354
812.6171	7.148
889.6467	7.34
779.5421	5.583
955.8158	17.354
844.6443	7.751
1031.4008	7.368
210.0584	18.092
986.8746	18.147
300.1447	23.038
795.535	8.73
1150.3153	6.657
1377.1395	8.216
932.6663	6.684
696.6141	9.969
704.5974	14.802
929.7568	17.682
750.6761	17.655
963.8056	15.023
841.579	4.892
780.554	4.698
686.4181	12.92
808.7392	20.793
854.6269	6.574
1089.0384	20.931
859.589	4.175
832.6174	4.147
927.7849	17.163
912.5656	7.067
652.6109	18.393
424.3626	2.191
964.9185	19.383
424.7774	8.571
841.5772	5.141
767.6962	23.105
156.3501	6.875
970.7558	15.782
1242.3049	2.249
703.5374	6.849
833.573	2.962
836.6165	6.547
529.3035	2.358
646.6449	8.216
792.7083	23.519
678.4788	23.038
848.2896	15.79
500.3279	2.245
816.566	3.043
753.6953	18.447
630.5978	11.125
864.5749	3.043
800.5604	2.849
812.5979	7.285
864.8386	18.942
706.6328	17.627
877.7165	17.164
858.5855	4.369
245.194	2.936
682.586	23.037
569.0685	2.824
885.7751	17.163
800.1092	9.789
1166.1139	10.961
468.3891	2.168
1192.8257	7.176
788.6177	11.454
643.6223	23.039
219.2107	7.067
949.8789	19.216
673.6616	22.939
707.6091	15.708
854.7001	12.626
762.4996	2.849
666.6096	15.397
319.2266	15.023
557.5668	8.953
926.6591	7.257
834.6802	13.391
1331.23	18.418
816.5752	8.899
538.162	6.794
400.3783	2.879
876.7656	17.081
780.7082	23.45
1284.0666	11.044
882.607	7.668
807.5827	8.513
649.5828	15.05
1294.2229	22.733
811.6494	9.887
787.6501	11.152
425.7854	9.146
226.6864	9.751
825.6568	10.41
929.8004	16.725
1196.5783	8.243
628.5513	11.234
426.3944	5.969
772.6604	17.6
1007.8234	15.817
823.6046	7.915
880.5253	6.438
812.697	9.887
792.5795	7.395
815.6958	16.092
822.6008	8.568
509.5038	7.34
804.0606	7.75
764.6332	8.434
786.5726	7.75
384.3707	18.557
818.5815	4.23
669.5612	10.796
518.4049	2.958
1073.3452	16.615
811.7485	17.545
751.5459	8.707
888.1108	2.799
1103.8239	8.838
389.3682	7.066
999.3253	16.257
773.5524	4.122
523.4718	17.382
771.7054	16.421
1000.8026	17.135
647.436	12.838
812.6634	8.762
885.6521	7.149
780.5301	6.329
901.6465	6.547
1205.8336	18.888
881.2536	16.394
907.694	9.833
299.258	18.502
634.4529	23.038
398.292	2.851
421.387	7.066
609.5287	8.899
892.799	18.612
919.8165	17.6
714.6037	12.145
775.0545	7.149
800.5806	8.051
704.5229	5.831
809.6423	9.888
921.3174	23.037
782.5382	6.548
805.5578	5.555
836.6082	7.477
1291.2042	18.229
795.727	18.495
728.5792	6.08
785.6299	9.888
1352.3016	18.859
992.1555	2.25
983.8369	17.491
801.5842	3.983
789.541	4.342
866.0979	2.798
780.577	6.328
378.3304	2.442
798.5648	5.749
1463.0928	7.204
962.9031	19.08
1351.2169	22.733
1079.0516	8.27
540.4468	2.743
1397.2013	15.324
670.6126	16.037
952.7599	15.022
1464.9005	19.411
871.7486	16.998
209.0807	3.598
944.8456	17.764
665.5876	23.121
667.6066	11.316
838.5589	6.848
829.7275	17.382
973.7747	16.665
637.5518	9.969
388.3652	7.368
1320.2407	22.939
712.572	15.35
1117.3461	6.876
507.5138	16.471
523.4726	9.393
673.5797	17.983
479.3323	2.003
755.0428	6.984
746.6443	17.819
893.8007	17.6
911.7105	16.009
966.8763	18.667
763.5176	12.92
683.6078	15.214
281.2948	2.001
886.4061	8.844
1401.1464	9.888
826.5961	7.013
847.6789	16.67
716.6663	16.835
640.5876	11.07
740.523	6.794
654.6268	18.722
726.5345	8.134
762.6575	10.216
782.5966	8.243
836.5418	4.754
958.8433	18.147
749.619	15.104
716.6096	15.16
663.5718	22.964
814.6916	15.187
830.7199	13.697
939.8754	18.061
922.6258	3.041
860.5735	6.356
743.56	5.419
848.2905	16.753
747.5577	8.871
1457.1318	6.684
614.5403	6.684
846.5484	2.633
623.6174	13.251
747.6295	8.981
783.0762	8.405
890.7828	18.612
1337.1877	17.764
772.6117	6.684
646.6057	11.125
864.6207	6.329
554.5196	9.558
754.635	14.388
1211.1044	11.207
748.6238	15.078
811.759	23.105
729.5697	7.122
851.7008	17.026
723.6483	18.037
740.6582	16.725
700.6241	15.872
712.6449	22.733
796.6642	15.405
424.2822	2.936
830.6182	5.584
650.4392	7.723
813.5476	3.099
864.7559	15.132
1462.0895	7.204
799.6082	9.763
701.5304	8.461
880.7071	12.423
538.5208	8.243
1173.349	7.313
612.4344	2.027
929.8167	17.845
893.7633	15.434
866.7238	16.559
556.4934	8.189
766.6922	18.502
1277.1878	18.174
804.5536	4.065
903.7488	13.419
754.5752	9.778
1174.3523	7.313
961.7521	8.735
783.7273	23.038
1342.2713	23.037
631.5669	6.711
788.6618	9.696
779.6953	17.354
584.4334	2.111
245.2233	7.067
916.7969	16.56
824.6449	9.447
285.2577	18.42
1208.3302	16.67
721.576	6.383
778.6923	22.733
834.6218	8.188
629.4658	2.113
958.8259	17.764
952.7963	16.835
1353.2303	16.064
1323.3698	17.792
780.708	23.753
550.629	10.354
812.6494	9.083
837.6734	11.454
1469.1296	6.876
507.5331	10.824
353.324	2.112
741.6292	17.6
513.8432	16.753
932.8112	17.764
810.6015	5.915
1092.7404	11.206
786.5809	6.52
920.8191	16.504
582.5653	6.63
193.1586	2.799
749.6704	2.824
880.7611	23.038
219.1744	4.56
364.2524	4.036
808.6411	7.969
329.2428	4.036
743.6377	15.215
538.4234	3.844
874.7482	17.464
815.6267	8.789
927.7413	17.382
911.845	18.065
719.6378	18.502
945.7858	15.05
996.3283	16.862
946.2672	18.229
618.5621	11.097
629.4797	4.036
860.7345	17.027
845.5497	4.147
567.5902	17.382
236.0727	23.368
243.2106	15.187
262.1517	3.596
725.6275	15.297
402.7728	7.122
807.5222	8.844
750.6401	16.257
867.5945	5.113
618.5835	10.934
1400.1428	9.915
839.7521	17.764
687.6392	16.092
812.5433	3.623
640.5877	11.016
817.5937	7.559
882.8299	18.393
781.557	4.396
824.6124	9.914
727.5457	8.543
1465.6086	8.707
666.6401	10.686
716.5672	6.739
921.7953	16.147
245.2264	2.359
708.6288	14.831
786.5328	7.04
581.5729	8.871
365.1062	23.892
425.3115	9.915
690.6181	15.405
813.7006	14.885
892.7972	16.477
1064.0599	8.243
794.5673	7.86
877.7329	13.168
831.576	5.196
775.5394	6.629
583.7442	2.799
665.583	11.316
729.6123	7.066
907.759	18.147
859.6976	16.504
782.6658	15.297
873.8088	17.491
669.5611	14.112
405.3919	7.039
832.5679	4.56
822.6546	10.437
868.6075	5.417
669.5861	9.969
802.6786	10.658
563.4652	9.448
647.4448	12.818
302.2922	18.365
824.6534	10.106
730.5982	18.147
807.7274	22.733
813.6191	6.328
828.5512	6.274
806.6011	2.799
593.6058	17.409
379.2819	2.879
744.5408	15.023
908.8455	18.393
920.7551	15.79
697.6692	18.722
792.699	16.505
847.5524	2.908
1492.1216	8.789
598.541	10.354
903.7488	13.78
1166.0216	8.27
1184.3405	7.204
1070.3472	16.999
1483.4653	2.193
713.5845	15.79
1301.2553	18.42
752.5208	6.08
717.5222	14.361
202.6508	8.516
866.5911	3.983
703.6428	16.835
372.3505	18.393
404.3603	7.586
217.1951	18.393
1128.8396	6.848
259.2822	2.553
339.3388	4.368
710.6639	18.393
758.4648	7.341
910.8436	18.365
888.5674	6.52
805.622	7.04
633.5822	6.602
154.1325	15.269
910.8584	17.573
647.4765	12.893
1085.8998	17.873
767.6747	15.708
218.9479	17.792
1014.7271	2.114
550.4908	17.709
946.8071	15.46
1327.2112	18.502
765.6504	15.297
869.7219	9.914
776.1049	8.38
702.5096	7.997
867.7854	23.039
258.2296	18.42
886.7767	17.327
1477.4904	2.221
289.293	1.811
857.5915	5.584
872.5648	2.824
385.3468	23.039
792.6992	16.559
950.9026	19.218
889.683	8.703
724.6452	11.316
666.591	23.133
616.4588	3.763
827.7002	17.354
556.4416	2.109
680.57	23.038
1340.259	23.037
195.8935	7.177
533.3402	2.304
769.6814	15.186
746.5784	6.465
710.5577	8.051
978.9434	19.714
859.6407	6.602
565.951	6.985
549.5602	17.382
1226.1097	11.207
803.5582	7.75
580.6028	18.174
793.5776	7.423
807.5221	8.735
821.624	8.707
876.6848	12.145
976.8181	15.872
1068.3497	22.733
941.8179	17.489
724.6242	14.472
854.7311	15.434
814.6226	6.656
608.5276	10.354
1385.011	8.735
886.7502	14.306
786.6606	15.187
736.6604	15.79
836.5412	4.231
984.8962	18.832
784.5727	8.407
494.3605	2.414
775.7276	16.834
733.6239	15.324
1221.3827	17.109
718.6986	18.722
772.5764	7.04
739.6066	10.989
840.708	16.339
446.3709	7.504
1199.0912	10.988
991.8737	17.764
898.7691	17.054
962.8407	15.982
386.3497	15.927
855.731	17.709
1351.2058	15.405
947.7747	9.915
693.6294	23.38
922.625	2.852
415.3569	7.421
445.3678	4.809
437.382	7.094
855.6308	6.328
811.6784	17.219
195.7677	7.149
