m/z	RT
243.2104	17.406
674.4634	4.542
706.5381	6.897
767.5591	2.304
1030.2898	16.995
761.6053	8.477
1323.3683	17.789
1036.2288	5.654
682.6134	18.035
622.6499	18.31
738.6606	16.336
367.336	23.065
963.9149	19.411
862.6632	8.449
159.1127	0.7
754.7069	18.473
654.4868	4.514
1368.2222	18.419
775.5684	4.903
944.7685	18.227
803.1268	11.08
564.571	16.83
895.4869	2.358
758.6044	7.382
1066.8001	17.105
682.5178	5.654
935.8474	18.117
582.5437	12.658
871.4438	6.431
776.5705	7.368
1204.9178	11.102
1166.8254	18.803
1389.3831	19.273
1208.9298	11.107
1325.3666	17.762
643.5912	15.067
673.5747	16.72
761.663	17.406
550.6284	10.082
627.5742	12.794
872.4392	6.098
381.3512	17.159
1277.3543	19.052
1278.8532	19.052
815.6092	6.69
1352.873	19.19
790.5598	4.128
880.7443	17.789
1310.9298	4.542
1299.3611	12.328
162.1488	15.95
219.0473	1.084
674.6193	12.685
772.5492	4.212
801.1111	9.826
386.3778	18.419
907.7726	18.145
716.6189	18.473
1315.8628	19.107
736.576	8.258
894.8123	17.926
1398.3868	17.926
832.7392	17.844
804.5377	6.65
672.6468	18.419
806.5104	4.156
696.4445	2.111
827.7098	17.761
1439.4441	17.652
860.6478	7.396
755.6951	16.995
1093.8057	18.611
682.6127	18.446
591.4954	10.971
642.603	23.67
783.7266	17.844
846.2934	15.537
1448.3956	15.068
848.7712	23.065
877.4949	2.386
830.8047	18.035
846.2923	16.556
789.5872	9.826
806.5088	4.514
367.3356	16.913
832.2407	12.245
627.5743	12.712
1298.2446	18.419
1373.38	13.905
996.3287	16.446
685.6522	15.068
1129.3162	18.722
760.5486	8.449
1072.3456	16.611
702.4701	2.799
820.5328	2.826
1167.325	18.803
906.2595	14.071
866.7806	17.597
200.0742	23.891
894.7541	16.83
398.7611	7.368
189.1637	18.446
712.6442	15.068
413.7847	9.799
822.5043	2.935
882.7604	18.117
976.9271	19.522
926.8167	18.063
822.4809	4.604
664.4916	5.071
928.2645	6.787
217.1949	18.419
767.695	17.159
680.6343	18.172
752.6762	16.83
1146.3644	16.913
573.3334	1.056
579.5184	12.631
937.8993	19.328
1498.4102	17.57
687.6322	12.876
945.268	18.227
951.8939	19.549
681.4969	12.794
702.6091	17.159
771.3512	1.029
762.6385	17.433
413.7845	9.881
1389.8828	19.273
383.3672	18.556
673.5822	17.433
846.2922	15.95
1197.9394	11.102
674.6626	18.419
836.5204	5.333
1068.349	16.83
742.4419	2.276
361.3268	4.35
478.2609	2.111
724.5227	3.606
684.5202	3.849
850.6904	11.053
768.5625	4.323
685.6352	15.068
909.5114	0.837
875.6304	6.596
1104.3086	17.214
819.7264	17.488
767.5588	1.835
1388.8835	19.273
681.6372	18.419
634.4384	3.601
1022.9603	18.419
750.6755	18.419
768.5624	4.405
1279.3529	19.052
898.7763	17.159
960.8592	18.117
734.4276	4.514
772.548	6.541
649.5918	18.008
628.5506	12.959
1290.1075	15.013
821.5365	2.523
313.2887	18.446
835.6716	11.135
1351.8737	19.19
338.3348	4.378
759.2228	10.776
608.4291	3.213
730.4051	0.616
690.4709	3.157
596.5915	8.834
911.0912	2.882
1367.4924	5.626
1240.3449	18.969
782.7137	17.159
705.2112	3.794
1241.844	18.969
399.7691	8.422
414.7924	11.053
791.6955	16.583
646.4324	3.606
822.7548	23.615
861.7743	18.035
697.658	4.35
806.5095	4.323
640.5879	14.986
694.4653	2.551
754.6916	17.433
1205.4194	11.102
773.0807	8.449
778.6912	17.433
1152.8691	8.449
1024.9775	18.419
1203.3354	18.886
850.7491	16.995
1069.3495	16.83
1338.244	18.419
770.8495	1.029
685.6341	23.23
768.5617	3.574
450.2912	1.946
767.5586	7.478
974.9123	19.273
1225.3408	11.162
773.5515	4.487
820.739	23.257
599.5513	12.685
1294.4023	17.324
866.8082	18.255
834.5126	2.084
916.3871	6.65
943.7692	18.227
393.7587	1.863
695.5736	17.789
933.8314	17.789
994.3298	16.83
624.623	10.332
974.8238	18.611
768.5618	4.596
1133.3112	16.391
618.4014	2.855
678.618	18.035
993.2804	16.83
394.7664	1.863
998.3262	16.281
677.6828	4.35
853.7952	18.117
820.7392	23.422
767.6949	17.488
1234.0451	12.767
721.5949	17.488
806.724	23.065
822.755	23.422
699.2537	11.189
615.5575	12.685
1167.8247	18.803
494.2101	1.056
1426.3917	19.328
1204.8344	18.886
701.6054	17.488
820.7389	23.504
907.7589	18.117
700.625	18.969
1390.3825	19.273
775.5263	6.663
726.6591	18.419
865.8046	18.446
1381.2123	17.378
687.5476	18.008
727.655	15.068
441.7876	1.946
767.5575	8.779
810.6068	11.107
934.8863	19.936
924.307	15.813
853.7253	17.816
1326.1959	18.474
686.6283	15.068
683.6531	18.528
685.6444	12.822
805.5419	2.166
443.2792	2.249
920.3121	16.336
856.466	3.046
614.3883	2.855
1157.326	7.355
353.2662	2.716
1441.4422	17.652
649.5643	15.067
1166.3257	18.803
1151.3225	10.082
794.7234	23.257
524.5397	16.501
907.2588	18.117
784.7294	17.488
962.8753	18.117
803.6084	7.341
550.5555	17.597
741.6794	16.83
184.0728	4.522
386.2489	1.753
836.771	23.065
1068.3485	16.995
690.4699	2.826
926.8168	17.981
656.6184	12.849
820.7388	23.642
711.6389	18.419
836.4837	2.523
614.5719	23.422
710.6807	18.473
1194.9161	9.834
842.5209	7.423
740.6908	18.473
871.4451	6.349
621.5331	12.849
870.5254	2.468
162.1485	15.012
1091.8072	18.611
694.4288	0.617
757.5784	6.623
820.6688	12.658
906.7596	18.117
892.7099	11.053
371.101	2.441
1368.4209	17.515
1364.1874	17.406
786.5282	2.606
702.6507	12.658
689.6078	23.23
890.8163	18.474
609.3951	2.882
789.5462	4.072
849.2887	14.959
854.244	5.681
1430.3865	17.378
908.8279	18.117
776.0277	6.636
607.6216	17.68
738.522	8.752
947.8841	19.024
691.5422	16.913
354.3363	4.432
350.7404	2.771
677.4583	2.606
722.4601	2.001
882.8275	18.063
1316.362	19.135
550.5552	17.324
757.5334	6.663
767.559	1.672
459.7759	2.138
646.6151	15.068
890.6952	9.799
805.626	8.422
201.1637	18.419
1426.8915	19.328
787.604	8.586
454.2338	1.056
716.4645	2.855
820.6442	8.422
1149.845	7.382
800.5069	2.468
634.6498	18.117
376.2973	4.35
628.5875	14.016
839.5029	2.358
533.5288	16.501
1397.3872	17.926
497.3429	2.001
840.7928	18.227
1017.9359	18.035
1056.7959	18.528
710.5136	12.767
1382.2153	17.378
834.7553	23.065
513.3123	1.084
987.7055	4.514
907.2598	14.071
454.2885	1.029
643.6068	23.422
615.5932	12.685
804.7069	17.351
874.5833	11.08
767.5578	8.395
614.55	12.74
1140.319	17.324
1130.8152	18.722
1314.3634	19.135
839.5028	2.523
858.7536	17.406
1466.2948	17.378
477.7642	2.111
760.6273	8.395
670.5974	12.658
905.8263	18.117
689.6302	17.433
162.6191	4.514
752.6915	18.035
609.6375	18.172
640.6349	8.862
878.5849	9.779
651.4544	4.495
744.5535	6.705
257.2261	17.406
1205.9071	9.826
1278.0348	12.685
844.5363	8.439
578.5868	17.844
931.8527	18.473
823.7588	23.065
708.6484	18.035
716.4869	3.436
698.5569	6.623
1069.349	16.995
739.5481	14.986
919.8526	18.611
1438.4433	17.652
904.4271	3.629
916.8326	18.31
670.5974	12.822
678.3646	2.855
1201.3933	9.807
556.3353	1.084
780.7082	23.065
753.6798	16.583
706.396	3.606
520.3397	1.753
920.311	16.666
914.1	2.853
881.7997	17.762
866.5753	2.358
538.2084	1.056
872.5674	9.854
655.6096	8.862
836.5195	5.555
578.5865	17.515
731.6353	17.433
1220.3836	17.132
857.5132	2.468
1288.8574	17.707
1077.3032	9.028
535.5444	17.159
768.547	6.608
724.6438	15.068
760.62	8.422
583.5964	8.862
678.434	2.221
688.6078	12.822
549.8411	1.753
730.6476	17.378
1465.2916	17.351
710.5134	12.658
1425.8919	19.328
833.6558	9.834
988.9271	19.411
740.676	16.995
813.6942	17.57
850.787	23.065
808.7391	23.642
437.4101	3.794
806.7232	18.501
797.6626	16.995
358.73	5.654
913.8583	18.063
779.6952	16.995
794.7232	23.642
1351.3737	19.19
771.0636	7.368
674.6197	12.876
688.5936	16.913
854.5304	2.441
698.6722	18.473
679.484	5.637
757.5379	6.608
811.6781	17.214
446.1204	5.406
755.6494	15.068
367.3356	17.488
398.761	7.328
848.5372	7.423
818.6287	7.368
880.6007	11.08
964.9271	19.632
715.6215	17.597
397.7534	6.65
668.604	18.419
787.531	2.468
1346.2445	18.419
790.6692	11.135
960.8591	17.789
615.5594	12.794
768.6981	16.913
744.6287	17.05
683.6526	18.364
457.2632	0.837
1427.3909	19.328
615.5874	12.685
1388.3836	19.273
622.4706	3.606
951.9148	19.467
594.4372	2.853
758.5331	7.368
846.2925	16.666
1353.3724	19.19
833.2412	12.218
413.2727	2.111
705.5578	17.159
767.5594	7.924
381.2973	3.519
151.3539	17.406
1263.1719	17.981
636.4234	3.634
670.6259	15.04
357.1863	0.673
1242.3436	18.969
1160.836	7.396
905.7566	17.844
808.7392	23.506
686.2008	9.363
665.4571	2.908
792.7083	23.065
877.4757	2.826
818.5177	2.166
995.3304	16.83
753.5854	17.488
793.5768	8.449
742.6541	15.068
1463.9008	19.411
841.518	2.799
587.5432	10.998
161.1322	17.378
742.6706	18.474
804.5382	2.468
754.7066	18.392
871.7576	17.159
518.3243	1.448
1325.8666	17.762
895.8522	18.886
784.729	17.406
1204.4161	11.08
611.6278	10.408
808.5258	4.072
592.397	2.523
924.8016	17.707
668.6662	10.408
829.5831	4.604
478.2438	1.029
813.5509	8.412
752.6749	17.378
790.5866	11.08
591.3168	1.808
676.5931	16.033
897.7731	17.515
809.7422	18.473
834.5491	2.606
763.6046	9.056
836.4792	6.705
588.5516	10.359
866.7806	17.515
650.5031	4.514
454.2218	1.056
613.2161	0.974
834.755	18.611
1094.3052	18.611
918.4207	8.477
150.6677	5.626
841.5184	2.935
1463.4006	19.411
244.2138	18.419
1205.3338	18.886
851.7798	17.816
756.582	6.65
706.4959	8.724
746.4599	0.616
1067.2997	17.105
764.676	17.351
796.7398	23.065
1339.2523	18.419
855.7417	18.117
669.6126	18.446
810.5254	3.739
604.6025	17.214
716.6663	15.068
685.6529	14.986
1435.8958	17.981
990.9427	19.66
688.651	18.419
702.6509	12.794
768.5632	3.241
796.562	8.23
845.4865	3.739
769.711	17.707
821.7434	23.065
167.1587	18.419
683.6407	10.387
1264.1753	17.981
592.6019	17.378
562.3383	1.753
769.5656	0.728
622.417	3.574
1321.2422	23.065
697.6511	18.446
1322.1648	18.035
800.5902	6.596
595.4378	2.882
681.4531	2.689
245.2262	18.419
640.5877	15.068
788.5779	9.834
732.7134	15.068
666.4808	3.606
524.3347	1.615
554.345	1.808
712.6446	16.225
421.8263	6.541
1435.3963	17.981
958.8431	17.844
612.1814	8.175
1142.3673	17.214
287.273	17.406
576.5711	16.556
683.6172	18.419
878.5847	9.881
710.5142	12.849
709.5149	8.714
838.4768	6.705
908.776	18.172
685.6443	12.658
768.5636	4.819
684.6291	23.422
791.6656	11.08
766.553	8.741
704.6249	17.597
730.5385	6.098
754.6916	17.597
614.5924	12.794
1168.3243	18.803
689.563	18.446
841.5183	2.468
1322.868	17.762
637.4985	12.631
802.5597	3.877
713.6762	14.986
886.7855	17.789
806.5541	7.368
995.6871	4.514
682.487	8.724
798.5319	7.341
760.565	6.65
581.6058	17.707
285.2575	18.419
620.6339	17.926
624.2359	9.717
553.5743	17.159
408.2623	1.918
194.081	0.645
768.5625	5.736
172.151	17.433
628.5503	12.658
806.6169	9.881
848.7705	23.285
758.4964	2.8
447.1174	5.406
400.2462	1.753
399.2332	0.975
1128.8164	18.693
369.3585	18.008
606.6186	18.117
700.6256	23.23
1376.1694	17.406
650.4386	6.65
908.8551	18.748
771.5896	6.65
921.4219	8.477
1279.8524	19.052
564.5709	16.995
666.5097	3.961
722.5105	8.752
650.5162	4.514
670.6424	23.23
860.6098	6.431
531.4079	23.065
921.3117	16.666
159.0111	23.286
1464.4003	19.411
795.7275	23.065
770.4526	2.633
658.5973	12.658
841.7254	17.925
678.4648	5.626
886.7858	17.707
698.6657	16.033
920.3112	16.83
977.9307	19.521
672.6411	16.033
792.7072	18.528
555.1755	2.441
917.8273	18.117
804.5383	6.827
817.6507	11.272
728.6825	18.446
879.4922	2.386
1390.8824	19.273
820.7295	17.105
840.5053	6.65
538.5554	16.83
1356.3672	17.159
848.7701	23.67
185.0763	1.056
552.3292	1.973
592.4576	3.076
891.8209	18.473
880.6005	11.162
846.2932	23.065
368.3393	18.419
886.418	3.766
563.4134	2.332
675.5903	17.159
908.2579	18.117
288.2894	1.699
760.5362	8.449
768.4756	5.626
701.4095	8.724
1054.7969	18.529
724.6442	14.986
700.2509	11.189
737.5905	17.488
756.524	6.608
683.5964	18.419
1018.2868	18.419
1329.9955	4.542
788.6534	9.826
850.5538	8.395
687.6474	16.83
636.4235	2.249
854.4945	2.386
1308.2369	18.419
730.6544	15.068
1070.3466	16.995
189.6427	7.396
1462.9012	19.411
834.7548	23.672
260.2454	18.392
1303.9558	4.514
856.5094	2.908
852.5232	2.001
299.2731	18.419
397.7535	6.76
858.6321	6.65
658.5974	12.767
897.7312	18.117
665.4605	8.724
383.367	17.597
340.3573	5.517
692.5455	17.05
908.8284	17.926
788.5425	6.718
1034.0875	8.439
850.5539	8.467
637.5069	12.631
595.6214	17.899
823.4892	2.578
642.6096	17.981
712.413	3.601
775.5683	4.128
552.571	17.597
775.5656	8.449
744.67	15.068
650.4766	13.097
792.6131	11.08
658.624	15.068
1177.827	17.433
688.6028	23.422
894.8122	17.816
1165.826	18.831
839.7097	17.625
859.7578	17.406
511.3585	2.305
672.6134	15.123
748.6601	17.844
756.5244	6.732
908.8282	17.762
818.7232	18.337
309.2062	1.364
538.1446	3.519
622.4123	3.606
965.2962	6.815
259.2418	17.406
1239.8452	18.997
1029.7514	5.61
844.7385	17.597
370.3676	2.908
690.4705	2.689
642.6328	15.068
1375.1657	17.406
598.4239	2.855
906.812	18.117
859.5937	4.604
642.4208	3.579
667.6026	18.035
945.7676	18.255
781.5278	8.724
788.5436	2.963
1265.9268	16.83
1202.8355	18.886
1059.2922	16.006
804.707	17.515
872.5049	2.139
1347.2442	18.446
1276.8543	19.052
401.7561	1.863
846.7548	18.528
169.627	5.626
780.7074	18.528
821.1019	11.107
1131.3148	18.722
1425.392	19.328
546.4151	2.633
767.6952	17.597
963.8788	18.117
980.2782	18.31
612.6036	8.834
836.7706	23.202
703.4412	4.522
175.1479	17.406
809.7431	23.065
725.5762	8.724
698.4988	2.441
711.6475	17.324
599.5512	12.794
994.3297	16.995
422.3278	5.599
816.502	2.304
810.7557	23.065
190.1467	8.422
834.7549	23.257
236.0716	23.617
1442.441	17.652
622.4751	3.574
824.7716	23.065
1003.2839	7.896
937.835	19.936
828.713	17.761
701.6276	23.065
551.5029	10.971
848.5374	7.314
542.3608	1.781
251.0466	2.001
833.7422	17.871
881.8262	18.419
873.4404	6.608
187.148	18.419
846.522	6.608
697.44	3.711
958.88	18.831
626.454	3.606
650.6447	15.288
636.6654	18.528
895.8156	17.926
902.4299	3.634
842.5105	2.826
766.6924	23.065
768.562	6.76
936.8863	19.107
367.3364	23.23
876.8027	23.065
816.5382	2.468
717.6423	15.041
159.011	23.504
644.5815	12.685
922.4158	8.521
1436.3951	17.981
1397.8866	17.925
702.5084	4.959
838.544	2.001
961.8624	17.816
667.6405	18.008
742.4421	2.633
669.6374	23.67
834.7558	19.024
841.5146	8.504
806.7235	23.422
610.5761	15.013
397.3826	17.816
1316.8617	19.135
834.7547	23.617
830.5952	11.135
400.2464	1.808
786.5649	5.155
538.5556	16.72
908.257	14.071
880.7965	17.925
600.5563	11.829
720.5928	13.683
861.6512	7.368
997.3281	16.446
998.6954	4.514
570.3509	0.865
891.2769	5.681
792.708	23.175
888.8019	17.789
799.6781	17.324
836.7706	23.285
658.5973	12.822
874.4353	6.431
776.616	10.359
684.63	18.997
609.6041	10.387
657.6042	12.658
1279.0377	12.658
651.6512	12.075
638.4505	2.882
679.6215	18.035
1211.3394	17.515
843.5985	11.129
943.2688	18.227
1295.2036	15.068
792.7077	23.672
834.7545	23.367
758.5166	7.355
824.6338	18.419
1278.1986	18.419
718.6342	18.473
560.5202	8.834
792.7078	23.424
762.5673	8.467
834.5862	3.296
790.5978	9.834
664.4536	4.549
684.6129	12.794
671.6201	15.067
696.6654	18.831
563.5758	17.707
996.3277	16.83
681.637	18.008
745.6327	17.433
806.7235	23.67
1057.295	18.529
581.5726	8.834
1333.2497	18.528
706.6043	17.406
952.8975	19.549
676.4547	2.935
650.4382	7.437
878.6491	7.396
927.8214	18.063
578.4411	2.496
806.724	23.754
404.3292	3.268
699.6323	15.068
766.6916	18.364
743.6497	15.04
739.6641	16.336
736.4757	2.386
606.4054	2.882
862.7029	2.056
1276.1395	15.013
747.5736	7.729
910.8711	19.052
681.2034	0.974
975.9154	19.3
862.7851	18.474
1104.808	17.214
781.5888	5.626
752.6914	18.419
1353.8722	19.218
814.0522	8.422
722.6444	18.035
726.6597	15.068
770.7138	17.324
758.686	15.068
287.2213	1.781
1220.0767	12.794
261.2575	18.419
760.2195	10.776
197.1544	9.826
929.8274	18.117
258.2296	18.446
1266.9302	16.83
824.5211	3.352
775.5682	4.267
753.5574	4.522
934.641	4.156
902.8179	23.065
798.7453	17.981
432.2806	1.918
768.5618	6.65
639.6146	8.862
842.4859	4.385
888.4912	2.855
790.6914	17.214
614.572	23.67
1040.9228	17.433
1216.3856	17.324
740.6758	17.378
840.4967	2.331
904.7959	17.789
870.7488	17.981
1276.14	15.068
654.434	2.221
806.7234	23.506
576.5713	16.666
205.1949	18.446
372.361	17.406
843.5122	8.494
895.715	17.816
766.62	8.422
561.56	17.159
774.5553	3.711
835.7473	17.378
778.4309	5.637
682.4642	4.549
818.7239	23.065
595.6046	12.023
768.561	7.423
821.7428	23.257
722.5632	8.779
789.5406	4.323
1018.7861	18.446
758.61	7.355
825.7638	17.789
1282.3489	16.94
1439.0916	7.396
1074.063	8.834
746.5548	8.779
1054.2968	18.528
814.1178	11.08
915.8113	17.789
1417.0275	4.514
655.622	18.2
845.7412	17.406
507.5133	16.501
856.4651	2.908
694.4652	2.908
573.4872	5.626
959.8905	19.908
760.5524	7.368
897.59	11.189
682.5005	12.63
1130.1259	10.359
895.7576	16.83
383.3311	23.23
579.5897	17.324
806.5545	8.449
1210.8137	6.154
552.5712	17.899
846.7551	23.065
371.244	1.863
849.7748	23.065
570.3509	1.029
914.3892	6.65
965.9303	19.632
711.6402	23.065
854.7289	17.789
854.4947	2.332
650.4389	8.449
708.666	18.419
768.5656	0.013
643.6309	15.04
738.5655	5.637
628.5514	23.065
852.4785	2.496
1320.2411	23.23
865.5284	7.45
1319.2379	23.23
780.7079	23.202
883.8475	18.063
684.6294	18.831
679.4737	2.552
1218.3842	17.324
713.5975	17.05
665.5872	18.474
842.0833	9.834
649.4649	12.904
269.1621	5.637
850.7863	23.257
836.7704	23.449
1449.397	15.095
184.0727	5.626
894.8127	17.597
920.312	23.065
753.6955	18.419
1291.4053	17.488
155.6112	3.606
1347.2699	18.501
804.612	10.027
825.6938	17.542
369.3585	17.351
478.7627	2.111
662.9707	4.522
867.784	17.597
771.647	16.913
782.7246	23.065
684.6126	15.068
834.7552	18.831
647.3793	2.855
864.5618	6.431
785.6626	17.132
989.9312	19.411
805.6139	11.185
780.2274	4.707
789.546	6.663
811.5353	7.355
780.7078	23.672
728.6763	16.033
705.4529	2.221
197.6583	11.107
1205.9213	11.102
486.246	0.837
803.5258	2.855
1369.4208	17.515
921.3117	16.83
673.5851	15.041
880.6652	8.449
1039.9192	17.406
657.6211	12.685
762.6129	8.395
155.0026	15.068
790.6454	9.799
1242.8432	18.969
623.6532	18.31
820.5338	3.018
666.4686	4.569
1285.8589	17.68
762.4914	2.468
714.6778	15.068
668.424	1.781
706.4648	6.65
1360.1194	17.406
650.5952	18.008
1160.8503	8.412
710.5319	15.068
1153.3705	8.439
851.7526	16.995
716.5096	2.331
567.5898	17.324
768.5626	6.87
1427.8906	19.328
858.5064	2.496
848.2884	15.177
884.4202	3.744
704.6246	17.406
909.8315	18.117
783.5609	7.341
651.4491	4.514
834.7903	18.337
776.5072	2.633
330.6988	3.579
210.1123	0.67
852.515	3.018
644.6264	18.419
895.5748	9.889
1472.9042	18.063
819.0867	9.826
837.7749	23.065
805.5406	6.65
1208.3292	16.693
1399.3855	17.925
454.2276	1.029
840.4965	2.523
990.9216	19.908
580.6028	18.117
790.64	9.799
666.5943	18.035
750.6607	16.143
561.2025	1.029
566.5867	17.844
922.3083	16.666
758.5708	13.097
756.7075	16.006
687.514	12.576
930.8316	18.117
1464.9001	19.411
1263.9814	16.83
757.5788	6.514
995.3303	16.995
801.6496	17.433
821.5362	2.826
868.7967	17.844
858.4627	3.046
882.8396	18.721
844.1001	11.08
801.6943	17.68
823.5079	2.935
454.2556	9.772
738.6758	17.981
773.5527	4.184
681.6377	18.172
304.2478	1.808
450.7928	1.918
850.786	23.725
797.7324	17.351
818.7226	18.473
908.6955	9.826
848.2893	16.446
671.6203	15.013
834.2379	12.218
706.6502	18.419
595.3908	2.881
538.3036	1.781
1340.2551	18.419
920.3107	16.995
798.5867	5.654
703.9438	4.522
638.6558	12.047
365.1059	23.865
385.3462	17.488
686.439	8.724
299.2581	18.419
929.8361	18.227
850.7862	23.394
870.7534	17.406
594.4138	13.069
807.5138	4.156
539.3314	1.781
823.4844	4.596
364.7378	2.799
776.676	16.308
556.1724	2.441
702.5093	9.028
820.6008	11.107
1291.2033	18.364
818.5176	2.441
509.5032	7.368
740.6762	17.433
710.532	15.013
698.4336	3.716
841.583	9.807
1380.0995	17.433
854.7812	17.707
1267.1228	15.013
850.5802	2.386
837.4797	5.637
906.8124	17.597
1306.222	18.392
846.2928	23.202
731.6509	17.378
729.6941	18.364
1071.3463	16.83
731.4735	5.626
906.2594	18.117
662.5869	17.214
391.2839	3.606
313.2682	12.658
842.4709	2.689
761.5511	8.449
640.6349	10.387
817.2594	4.707
915.853	19.936
830.723	17.022
809.7429	18.611
780.7077	23.424
702.6512	12.849
991.9464	19.632
656.5827	15.26
565.5743	16.83
888.6422	7.368
807.512	4.522
891.6975	9.807
789.5413	4.679
910.7117	11.107
823.6781	17.078
664.4546	2.468
1030.7894	16.995
798.6659	16.995
385.346	18.473
506.5297	10.832
711.6668	18.419
791.5631	4.128
823.7582	23.725
726.6604	16.501
764.6762	17.488
454.2569	13.069
960.8944	19.909
714.6232	15.068
652.4626	4.522
162.1357	18.419
1300.36	12.328
892.7962	17.761
741.6945	18.419
842.5115	2.468
716.667	14.986
246.2295	18.419
774.5543	6.65
696.5769	17.789
828.5784	9.834
719.4657	2.937
683.6164	18.035
922.8439	17.926
667.6458	10.332
715.6183	12.74
766.6919	18.473
897.5893	11.129
654.4443	1.753
906.7603	17.844
1205.8335	18.886
1349.2733	18.446
896.843	18.063
288.2766	18.419
675.4103	3.579
460.2727	2.138
759.6068	7.382
883.8308	18.063
784.5121	2.935
607.6215	17.899
1168.8237	18.803
836.8068	18.611
894.7543	16.995
776.5293	6.678
834.7552	19.549
805.711	17.378
874.7867	23.065
751.6791	18.392
1298.1774	18.008
399.2629	7.382
727.6185	12.658
1330.9993	4.542
579.5487	12.631
920.8281	18.117
870.2492	17.98
678.4698	7.368
846.2928	23.672
1383.2194	17.406
928.8323	17.844
1334.0977	15.068
365.1051	0.617
863.6671	8.412
789.04	7.382
772.5474	7.368
850.7862	23.615
757.574	6.718
653.6143	18.419
780.8949	8.449
723.5482	5.626
863.5123	6.636
443.7809	2.249
687.5718	17.433
1313.8636	19.135
788.5716	9.807
210.0594	0.013
834.7564	19.273
676.454	6.65
932.8276	18.117
984.2743	15.371
1156.8097	6.65
638.4384	3.601
871.4434	6.636
835.7596	23.065
922.8438	18.255
792.5152	3.794
671.6532	18.611
698.6613	4.35
457.2989	2.001
701.6284	18.969
454.2566	12.273
856.745	18.117
536.54	16.061
821.7427	23.67
1374.379	13.877
690.6282	17.406
635.6531	18.117
758.6174	7.368
966.2966	6.815
710.5347	4.522
612.5557	12.849
1418.0316	4.542
1002.9431	19.549
809.7427	23.672
780.5484	4.514
917.8377	18.337
837.5239	5.361
846.5219	6.745
1462.4013	19.384
869.7497	17.981
713.6482	16.226
867.5431	8.477
685.5236	3.877
896.718	17.789
1467.2987	17.351
917.3907	6.65
765.6176	13.097
1438.0887	7.341
779.6945	17.488
745.632	17.05
644.5818	12.849
415.2941	11.102
903.8101	17.871
791.6955	16.83
794.7234	21.68
582.387	1.781
793.7121	23.065
421.8262	6.663
741.6348	15.041
677.4575	7.368
846.2927	23.422
865.7685	17.214
210.1123	0.947
1211.8169	6.182
759.5357	7.368
758.6443	17.159
657.6212	12.794
1303.0552	15.067
652.413	3.606
812.6815	17.214
1074.4837	11.102
859.9879	1.753
865.5278	7.3
683.4689	2.718
725.6639	18.419
1295.401	17.324
806.724	19.549
782.7228	18.446
641.432	1.753
706.4651	2.139
714.6236	14.986
826.5158	2.881
392.3156	2.304
803.6265	11.102
525.3741	2.606
379.0131	15.068
1195.4179	9.826
863.5122	6.705
949.6052	11.047
381.2348	1.946
667.4364	1.781
849.763	17.515
618.5831	12.658
790.5931	11.157
728.6334	17.378
381.3836	4.35
956.8643	18.528
1335.1	15.013
573.4872	5.583
699.6116	18.419
881.7161	18.446
901.7251	17.159
1131.1292	10.387
426.261	1.056
578.3814	2.332
809.7429	23.394
707.5415	6.897
1428.3902	19.328
443.2793	2.578
650.438	4.549
742.4416	2.468
772.5399	4.016
845.7437	17.077
904.7961	17.597
698.663	18.364
694.4648	7.368
914.8624	18.09
608.634	18.528
1071.7968	9.807
789.5417	3.241
892.7962	17.925
539.1607	6.815
695.6369	18.008
454.2566	10.046
925.8059	17.707
837.5241	5.267
756.5883	6.623
668.5252	3.877
718.6498	17.816
1241.1189	12.631
412.3896	2.963
1284.8799	19.052
1147.363	16.913
243.2106	18.035
643.5892	12.658
1293.4031	17.488
687.6317	14.986
1174.3291	17.433
566.3813	2.277
706.4643	7.368
839.7798	17.926
725.6568	23.23
570.3402	1.781
860.77	18.337
1391.3819	19.273
946.8436	17.816
1279.2076	18.419
548.5039	10.665
859.7581	17.488
852.5157	3.048
822.5392	2.138
688.4159	2.166
709.6446	15.04
796.7394	23.422
846.7546	23.257
651.4422	7.368
1350.874	19.19
422.3281	5.763
711.648	17.406
798.491	2.799
758.5696	12.328
533.4426	8.779
699.6237	12.794
956.8271	17.515
1354.3718	19.19
513.3124	0.865
739.5254	8.752
736.563	18.419
1091.3067	18.611
922.8705	18.941
768.5179	5.295
892.8234	18.282
835.5159	2.084
807.727	18.528
815.6223	11.135
686.1818	5.572
978.9426	19.715
673.6431	15.068
711.6599	15.04
635.5973	16.033
875.5874	11.135
1034.757	8.422
233.226	17.406
413.4098	4.35
420.2116	0.974
577.519	18.117
795.7266	23.642
938.8383	19.908
564.571	17.597
687.6318	15.068
768.7083	23.065
758.6238	7.341
834.2201	7.979
691.003	5.637
534.1961	1.029
789.5806	9.834
797.743	23.065
774.5276	2.826
1453.2922	17.488
941.8891	18.063
1197.8265	7.341
946.2676	18.227
712.6792	18.392
1454.2956	17.46
1031.7339	7.368
522.5243	15.592
850.58	2.469
686.6475	12.794
1071.346	16.995
770.5563	4.542
746.4964	2.468
948.8598	18.117
950.9022	19.217
779.4943	17.433
812.1027	9.807
755.6948	17.351
907.8419	18.446
890.6577	8.449
765.6796	16.83
650.4758	12.328
843.5237	7.341
564.5708	17.324
757.4342	4.604
707.5163	17.023
927.8102	17.844
684.6288	23.752
816.7075	16.775
801.5941	6.65
758.6447	17.378
1094.8052	18.611
