m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
151.1109	13.098	1160	0.0	inf	False	False	1		
151.1114	4.816	1136	0.0	inf	False	False	1		
151.1114	12.768	1626	0.0	inf	False	False	1		
151.1115	1.098	2997	0.53	3.0	False	False	1		
151.1118	12.489	4199	0.0	inf	False	False	1		
151.1118	1.888	1265	0.52	1.0	False	False	1		
151.1123	15.754	1262	0.0	inf	False	False	1		
151.1129	13.287	1119	0.0	inf	False	False	1		
151.1442	13.488	1509	0.0	inf	False	False	1		
151.1454	13.534	1693	0.0	inf	False	False	1		
151.147	13.239	1129	0.65	0.0	False	False	1		
151.1482	1.192	1093	0.0	inf	False	False	1		
151.1485	12.675	4621	0.0	inf	False	False	1		
151.1488	15.093	1919	0.43	2.0	False	False	1		
151.1488	12.536	5124	0.92	0.67	False	False	1		
151.149	12.91	1222	0.0	inf	False	False	1		
151.1505	12.255	1143	0.0	inf	False	False	1		
152.0301	2.682	1311	0.0	inf	False	False	1		
152.0715	0.963	1939	0.0	inf	False	False	1		
152.1069	0.963	1238	0.64	99.0	False	False	1		
152.1507	13.534	3743	0.0	inf	False	False	1		
152.1518	5.836	3671	0.0	inf	False	False	1		
152.1519	15.046	2463	0.0	inf	False	False	1		
153.0759	16.793	1012	0.0	inf	False	False	1		
153.0784	18.999	1032	0.0	inf	False	False	1		
153.0905	2.497	1702	0.0	inf	False	False	1		
153.0913	3.025	1533	0.0	inf	False	False	1		
153.0913	0.867	1280	0.0	inf	False	False	1		
153.0914	0.963	1954	0.0	inf	False	False	1		
153.092	3.968	1024	0.0	inf	False	False	1		
153.0921	1.334	1275	0.0	inf	False	False	1		
153.0922	16.606	1369	0.0	inf	False	False	1		
153.1273	18.52	1053	0.0	inf	False	False	1		
153.1276	1.192	2352	0.84	3.0	False	False	1		
153.1289	13.005	1695	0.0	inf	False	False	1		
153.1381	19.318	1103	0.67	0.0	False	False	1		
153.1382	15.696	1075	0.0	inf	False	False	1		
153.1382	16.583	1240	0.0	inf	False	False	1		
153.1384	17.37	1090	0.0	inf	False	False	1		
153.1386	8.988	1131	0.0	inf	False	False	1		
153.1388	15.954	1350	0.0	inf	False	False	1		
153.1388	11.442	1130	0.0	inf	False	False	1		
153.1389	16.207	1081	0.0	inf	False	False	1		
153.1389	15.813	1024	0.0	inf	False	False	1		
153.1393	13.581	1336	0.0	inf	False	False	1		
153.1394	8.071	1337	0.0	inf	False	False	1		
153.1394	1.098	1553	0.0	inf	False	False	1		
153.1402	15.141	1210	0.0	inf	False	False	1		
153.1408	16.36	1128	0.0	inf	False	False	1		
154.0868	4.957	1057	0.0	inf	False	False	1		
154.1242	1.145	1063	0.0	inf	False	False	1		
154.1243	16.138	1052	0.0	inf	False	False	1		
154.1309	3.78	1313	0.0	inf	False	False	1		
155.0704	3.309	1003	0.0	inf	False	False	1		
155.1007	2.261	1004	0.0	inf	False	False	1		
155.1058	12.207	1152	0.0	inf	False	False	1		
155.1062	8.988	1038	0.0	inf	False	False	1		
155.1064	0.348	1181	0.0	inf	False	False	1		
155.1067	12.863	1426	0.0	inf	False	False	1		
155.1068	13.534	2380	0.0	inf	False	False	1		
155.107	1.145	2648	0.51	2.0	False	False	1		
155.107	12.581	2285	0.0	inf	False	False	1		
155.1071	16.001	1044	0.0	inf	False	False	1		
155.1074	7.646	1390	0.0	inf	False	False	1		
155.1076	15.637	1902	0.0	inf	False	False	1		
155.1077	15.813	1307	0.0	inf	False	False	1		
155.1077	17.411	1097	0.0	inf	False	False	1		
155.118	0.963	1189	0.0	inf	False	False	1		
155.155	1.01	10488	0.96	4.0	False	False	1		
155.1605	0.963	1150	0.0	inf	False	False	1		
156.0426	2.12	1483	0.0	inf	False	False	1		
156.0426	0.963	2616	0.64	99.0	False	False	1		
156.1019	0.963	1016	0.62	99.0	False	False	1		
156.1373	16.32	1228	0.0	inf	False	False	1		
156.1377	15.766	1099	0.0	inf	False	False	1		
156.1381	15.637	1237	0.0	inf	False	False	1		
156.1382	2.355	1154	0.0	inf	False	False	1		
156.1385	1.01	5233	0.92	6.0	False	False	1		
156.1388	4.014	1107	0.0	inf	False	False	1		
156.139	17.658	1099	0.0	inf	False	False	1		
156.139	12.815	1298	0.0	inf	False	False	1		
156.1392	0.031	1125	0.0	inf	False	False	1		
156.1393	15.907	1149	0.0	inf	False	False	1		
156.1394	15.519	1440	0.0	inf	False	False	1		
156.1577	0.963	1267	0.0	inf	False	False	1		
157.0133	1.287	1511	0.0	inf	False	False	1		
157.0788	16.175	1184	0.66	99.0	False	False	1		
157.0796	15.377	1038	0.67	99.0	False	False	1		
157.0864	1.098	1583	0.14	1.0	False	False	1		
157.1004	12.628	1632	0.0	inf	False	False	1		
157.122	1.287	1222	0.0	inf	False	False	1		
157.1234	13.488	1896	0.0	inf	False	False	1		
157.131	18.719	1017	0.0	inf	False	False	1		
157.1325	18.177	1164	0.0	inf	False	False	1		
157.1331	19.491	1328	0.5	99.0	False	False	1		
157.1332	7.976	1094	0.0	inf	False	False	1		
157.1334	3.545	1496	0.0	inf	False	False	1		
157.1334	15.235	1011	0.0	inf	False	False	1		
157.1334	4.581	1132	0.5	99.0	False	False	1		
157.1335	11.241	1009	0.0	inf	False	False	1		
157.1336	0.914	1533	0.48	99.0	False	False	1		
157.1336	18.926	2064	0.0	inf	False	False	1		
157.1337	19.446	1366	0.0	inf	False	False	1		
157.1338	2.214	2056	0.84	99.0	False	False	1		
157.134	4.487	1328	0.0	inf	False	False	1		
157.134	19.35	1129	0.0	inf	False	False	1		
157.134	17.822	1176	0.0	inf	False	False	1		
157.1341	19.223	1501	0.0	inf	False	False	1		
157.1344	9.319	1301	0.0	inf	False	False	1		
157.1346	3.968	1189	0.0	inf	False	False	1		
157.1346	19.813	1018	0.0	inf	False	False	1		
157.1346	0.231	1333	0.35	2.0	False	False	1		
157.1348	8.365	1252	0.73	0.0	False	False	1		
157.1348	18.449	1289	0.0	inf	False	False	1		
157.1348	19.177	1236	0.0	inf	False	False	1		
157.1348	10.492	1368	0.73	0.0	False	False	1		
157.135	8.471	1545	0.0	inf	False	False	1		
157.135	18.66	1458	0.0	inf	False	False	1		
157.1353	16.969	1448	0.66	99.0	False	False	1		
157.1409	0.963	1267	0.0	inf	False	False	1		
157.169	8.118	1229	0.0	inf	False	False	1		
157.1692	8.424	1355	0.0	inf	False	False	1		
157.1692	0.527	1478	0.0	inf	False	False	1		
157.1694	0.963	2099	0.79	99.0	False	False	1		
157.1694	7.646	1208	0.0	inf	False	False	1		
157.1694	6.476	1237	0.0	inf	False	False	1		
157.1694	0.337	1059	0.0	inf	False	False	1		
157.1695	15.188	1016	0.0	inf	False	False	1		
157.1695	10.863	1504	0.0	inf	False	False	1		
157.1697	18.926	1115	0.0	inf	False	False	1		
157.1698	19.586	1237	0.01	1.0	False	False	1		
157.1699	4.392	2023	0.0	inf	False	False	1		
157.1699	9.602	1573	0.0	inf	False	False	1		
157.17	2.497	1431	0.0	inf	False	False	1		
157.17	18.018	1443	0.0	inf	False	False	1		
157.17	3.639	1108	0.0	inf	False	False	1		
157.1701	18.66	1112	0.0	inf	False	False	1		
157.1703	17.523	1342	0.0	inf	False	False	1		
157.1703	17.687	1412	0.0	inf	False	False	1		
157.1705	4.91	1267	0.0	inf	False	False	1		
157.1706	4.534	1083	0.0	inf	False	False	1		
157.1706	18.813	1435	0.0	inf	False	False	1		
157.1706	4.768	1440	0.0	inf	False	False	1		
157.1708	3.403	1857	0.0	inf	False	False	1		
157.1708	18.761	1049	0.0	inf	False	False	1		
157.171	0.62	1357	0.0	inf	False	False	1		
157.1713	7.881	1139	0.0	inf	False	False	1		
157.1714	17.266	1589	0.0	inf	False	False	1		
157.1715	3.92	1144	0.0	inf	False	False	1		
157.1715	0.474	1367	0.0	inf	False	False	1		
157.1716	13.346	1101	0.0	inf	False	False	1		
157.172	18.438	1181	0.0	inf	False	False	1		
157.1722	17.125	1276	0.0	inf	False	False	1		
157.1723	16.46	1152	0.0	inf	False	False	1		
158.1172	0.963	1295	0.0	inf	False	False	1		
158.1554	0.963	1293	0.0	inf	False	False	1		
158.9638	0.963	1016	0.0	inf	False	False	1		
158.9642	15.093	1004	0.0	inf	False	False	1		
158.9656	15.813	1273	0.53	99.0	False	False	1		
159.0357	1.474	1707	0.0	inf	False	False	1		
159.0664	1.888	1261	0.0	inf	False	False	1		
159.0837	0.963	1785	0.0	inf	False	False	1		
159.1012	0.914	1520	0.75	99.0	False	False	1		
159.1162	0.685	1052	0.0	inf	False	False	1		
159.1162	1.192	1203	0.0	inf	False	False	1		
159.1171	12.581	7665	0.93	0.71	False	False	1		
159.1181	0.963	3014	0.0	inf	False	False	1		
160.0417	1.521	4781	0.0	inf	False	False	1		
160.1213	12.628	2109	0.0	inf	False	False	1		
160.1342	0.963	1957	0.0	inf	False	False	1		
161.0959	3.025	2388	0.89	99.0	False	False	1		
161.0962	1.192	1668	0.0	inf	False	False	1		
161.0965	12.441	6057	0.0	inf	False	False	1		
161.0967	16.095	1057	0.0	inf	False	False	1		
161.0977	11.926	1022	0.0	inf	False	False	1		
161.1319	1.145	1899	0.0	inf	False	False	1		
161.1322	9.697	1688	0.57	0.0	False	False	1		
161.1326	0.963	1136	0.0	inf	False	False	1		
161.1326	14.366	18114	0.0	inf	False	False	1		
161.1327	15.235	2416	0.74	5.0	False	False	1		
161.1328	11.489	1067	0.0	inf	False	False	1		
161.1328	14.952	8556	0.95	5.0	False	False	1		
161.1329	14.562	28626	0.91	3.0	False	False	1		
161.1332	12.536	36124	0.97	1.17	False	False	1		
161.1333	10.393	1130	0.0	inf	False	False	1		
161.1418	12.536	3505	0.86	1.5	False	False	1		
161.3138	5.142	6810	0.0	inf	False	False	1		
161.43	5.142	7897	0.0	inf	False	False	1		
161.5484	5.096	6298	0.0	inf	False	False	1		
162.1119	1.098	1714	0.0	inf	False	False	1		
162.1127	0.914	6853	0.0	inf	False	False	1		
162.1305	0.963	3198	0.0	inf	False	False	1		
162.1352	12.207	1045	0.0	inf	False	False	1		
162.136	12.581	4733	0.75	0.67	False	False	1		
162.1365	12.957	1456	0.0	inf	False	False	1		
162.1371	15.046	2326	0.0	inf	False	False	1		
163.0748	15.141	1265	0.0	inf	False	False	1		
163.0748	15.578	1415	0.62	3.0	False	False	1		
163.075	10.212	1464	0.67	0.0	False	False	1		
163.075	9.035	1339	0.0	inf	False	False	1		
163.0751	18.848	1131	0.24	1.0	False	False	1		
163.0752	18.018	1305	0.0	inf	False	False	1		
163.0752	17.092	1050	0.0	inf	False	False	1		
163.0753	4.392	1472	0.0	inf	False	False	1		
163.0754	2.167	1292	0.0	inf	False	False	1		
163.0755	15.377	1916	0.81	99.0	False	False	1		
163.0756	16.251	2050	0.0	inf	False	False	1		
163.0757	3.309	1133	0.0	inf	False	False	1		
163.0758	1.192	36872	0.78	4.0	False	False	1		
163.0758	7.929	1120	0.0	inf	False	False	1		
163.0759	18.313	1260	0.0	inf	False	False	1		
163.0759	11.867	1906	0.86	99.0	False	False	1		
163.0759	15.954	2364	0.66	2.0	False	False	1		
163.0759	16.397	1336	0.0	inf	False	False	1		
163.076	17.77	1019	0.0	inf	False	False	1		
163.0761	17.411	1215	0.0	inf	False	False	1		
163.0764	0.266	1317	0.61	1.0	False	False	1		
163.0765	8.471	1238	0.0	inf	False	False	1		
163.0765	2.777	1133	0.0	inf	False	False	1		
163.0766	17.34	1142	0.0	inf	False	False	1		
163.0767	15.813	2361	0.31	0.33	False	False	1		
163.077	17.523	1076	0.0	inf	False	False	1		
163.077	19.9	1162	0.0	inf	False	False	1		
163.084	1.239	3560	0.0	inf	False	False	1		
163.1015	1.239	2179	0.7	0.0	False	False	1		
163.1119	3.025	7091	0.9	3.0	False	False	1		
163.1122	12.441	1189	0.27	1.0	False	False	1		
163.1135	1.239	1002	0.0	inf	False	False	1		
163.1198	3.025	1114	0.0	inf	False	False	1		
163.1337	1.239	1209	0.0	inf	False	False	1		
163.1448	13.488	3638	0.0	inf	False	False	1		
163.1452	3.92	1004	0.0	inf	False	False	1		
163.1452	5.836	2621	0.0	inf	False	False	1		
163.1453	14.999	5639	0.0	inf	False	False	1		
163.1456	15.86	1566	0.0	inf	False	False	1		
163.1471	13.287	1180	0.0	inf	False	False	1		
163.1472	1.192	1695	0.0	inf	False	False	1		
163.1476	12.441	8402	0.68	1.8	False	False	1		
163.1477	15.235	1924	0.0	inf	False	False	1		
163.1479	12.957	1506	0.0	inf	False	False	1		
163.1484	2.167	7416	0.9	2.0	False	False	1		
163.1484	8.988	1447	0.0	inf	False	False	1		
163.1485	15.141	1106	0.0	inf	False	False	1		
163.1508	13.488	1512	0.0	inf	False	False	1		
163.156	2.167	1406	0.0	inf	False	False	1		
163.1562	12.441	1234	0.0	inf	False	False	1		
164.0788	1.239	4448	0.0	inf	False	False	1		
164.0874	1.239	1181	0.0	inf	False	False	1		
164.106	2.12	2288	0.0	inf	False	False	1		
164.1077	1.192	1121	0.63	0.0	False	False	1		
164.1155	3.025	1182	0.0	inf	False	False	1		
164.1514	13.534	4332	0.96	1.0	False	False	1		
164.1514	14.909	11835	0.97	2.5	False	False	1		
164.1514	13.239	2125	0.0	inf	False	False	1		
164.1516	12.957	1966	0.0	inf	False	False	1		
164.1523	5.836	3757	0.0	inf	False	False	1		
164.1529	12.441	1371	0.0	inf	False	False	1		
164.1564	13.534	2192	0.0	inf	False	False	1		
164.9196	15.766	1534	0.0	inf	False	False	1		
164.9198	17.423	1278	0.0	inf	False	False	1		
164.9199	15.637	1094	0.0	inf	False	False	1		
164.92	16.934	1822	0.0	inf	False	False	1		
164.9203	17.822	1473	0.0	inf	False	False	1		
164.9203	16.138	1123	0.69	0.0	False	False	1		
164.9203	18.959	1209	0.0	inf	False	False	1		
164.9204	16.629	1257	0.0	inf	False	False	1		
164.9204	8.365	1030	0.0	inf	False	False	1		
164.9204	18.136	1123	0.0	inf	False	False	1		
164.9204	16.863	1697	0.0	inf	False	False	1		
164.9205	2.355	1057	0.0	inf	False	False	1		
164.9205	17.4	2008	0.0	inf	False	False	1		
164.9206	19.211	1401	0.0	inf	False	False	1		
164.9208	18.355	1418	0.0	inf	False	False	1		
164.9208	17.266	1122	0.0	inf	False	False	1		
164.9209	17.01	2225	0.65	4.0	False	False	1		
164.9209	16.682	1126	0.0	inf	False	False	1		
164.9209	17.746	1179	0.63	0.0	False	False	1		
164.9211	9.177	1300	0.0	inf	False	False	1		
164.9212	17.922	1321	0.0	inf	False	False	1		
164.9212	18.586	1084	0.0	inf	False	False	1		
164.9214	18.719	1281	0.0	inf	False	False	1		
164.9218	19.586	1340	0.66	0.5	False	False	1		
164.9219	17.125	1578	0.0	inf	False	False	1		
164.9221	16.397	1117	0.0	inf	False	False	1		
164.9223	0.516	1187	0.46	99.0	False	False	1		
164.9229	15.519	1214	0.0	inf	False	False	1		
164.9234	19.177	1168	0.0	inf	False	False	1		
164.9298	19.586	1086	0.0	inf	False	False	1		
165.0703	4.298	3167	0.0	inf	False	False	1		
165.0709	13.193	6552	0.91	3.0	False	False	1		
165.0791	13.193	1418	0.0	inf	False	False	1		
165.09	4.203	1381	0.72	0.0	False	False	1		
165.0901	1.098	1402	0.0	inf	False	False	1		
165.0906	0.963	1693	0.0	inf	False	False	1		
165.0914	16.284	1108	0.0	inf	False	False	1		
165.0918	18.104	1362	0.0	inf	False	False	1		
165.1019	0.963	1624	0.0	inf	False	False	1		
165.113	9.366	2607	0.0	inf	False	False	1		
165.113	8.471	1525	0.0	inf	False	False	1		
165.1133	11.383	1413	0.0	inf	False	False	1		
165.1133	5.56	1832	0.0	inf	False	False	1		
165.1134	18.426	3413	0.2	1.17	False	False	1		
165.1134	6.57	1743	0.0	inf	False	False	1		
165.1134	9.177	1369	0.0	inf	False	False	1		
165.1136	8.306	1510	0.04	0.0	False	False	1		
165.1136	7.929	1954	0.0	inf	False	False	1		
165.1138	8.8	1515	0.0	inf	False	False	1		
165.1138	10.492	1857	0.0	inf	False	False	1		
165.1139	10.353	2026	0.0	inf	False	False	1		
165.1142	4.392	2841	0.14	0.33	False	False	1		
165.1142	13.44	1019	0.0	inf	False	False	1		
165.1142	10.911	1642	0.0	inf	False	False	1		
165.1144	10.118	1805	0.0	inf	False	False	1		
165.1144	11.631	1649	0.76	0.0	False	False	1		
165.1144	8.376	1645	0.0	inf	False	False	1		
165.115	9.035	1710	0.0	inf	False	False	1		
165.1157	9.46	1347	0.73	99.0	False	False	1		
165.1165	18.784	1132	0.0	inf	False	False	1		
165.1168	7.976	1157	0.0	inf	False	False	1		
165.1271	9.082	1237	0.0	inf	False	False	1		
165.1281	1.098	1976	0.0	inf	False	False	1		
165.1284	2.214	1390	0.0	inf	False	False	1		
165.1292	15.188	1031	0.0	inf	False	False	1		
165.1632	4.203	1041	0.0	inf	False	False	1		
165.1637	12.536	5972	0.9	1.0	False	False	1		
165.1643	15.046	2492	0.91	99.0	False	False	1		
165.1643	2.167	2445	0.35	1.0	False	False	1		
165.1644	13.239	1028	0.0	inf	False	False	1		
165.1649	13.581	1330	0.0	inf	False	False	1		
166.0626	1.334	1155	0.0	inf	False	False	1		
166.0631	2.167	1172	0.0	inf	False	False	1		
166.0633	1.793	1506	0.0	inf	False	False	1		
166.0726	13.193	1876	0.0	inf	False	False	1		
166.0852	0.963	1606	0.0	inf	False	False	1		
166.096	19.777	1377	0.0	inf	False	False	1		
166.0981	0.539	1114	0.0	inf	False	False	1		
166.123	0.963	1514	0.0	inf	False	False	1		
166.999	16.36	1113	0.0	inf	False	False	1		
167.0	15.708	1303	0.0	inf	False	False	1		
167.0344	2.59	198291	0.85	2.5	False	False	1		
167.0425	2.636	21746	0.73	1.0	False	False	1		
167.0548	15.578	1031	0.0	inf	False	False	1		
167.0602	2.59	11704	0.73	4.0	False	False	1		
167.0715	1.239	1072	0.0	inf	False	False	1		
167.0834	0.963	1715	0.0	inf	False	False	1		
167.1044	1.145	1190	0.0	inf	False	False	1		
167.105	2.73	1089	0.0	inf	False	False	1		
167.106	3.639	1217	0.0	inf	False	False	1		
167.1065	1.239	3135	0.49	0.67	False	False	1		
167.1069	18.166	1030	0.54	99.0	False	False	1		
167.107	3.12	1015	0.0	inf	False	False	1		
167.1071	4.534	1095	0.65	99.0	False	False	1		
167.1071	16.493	1143	0.0	inf	False	False	1		
167.1074	0.867	1644	0.0	inf	False	False	1		
167.1074	17.092	1005	0.0	inf	False	False	1		
167.1074	0.963	1853	0.0	inf	False	False	1		
167.1074	12.863	1337	0.0	inf	False	False	1		
167.108	11.867	1065	0.68	99.0	False	False	1		
167.1189	0.963	1061	0.0	inf	False	False	1		
167.144	1.098	1422	0.72	99.0	False	False	1		
167.1533	9.177	1383	0.0	inf	False	False	1		
167.1539	17.77	1161	0.0	inf	False	False	1		
167.1542	2.883	1059	0.0	inf	False	False	1		
167.1545	19.318	1922	0.85	99.0	False	False	1		
167.1547	16.095	1410	0.41	1.0	False	False	1		
167.1549	13.44	1033	0.0	inf	False	False	1		
167.1551	11.583	1084	0.0	inf	False	False	1		
167.156	1.145	1211	0.0	inf	False	False	1		
167.1563	3.968	1106	0.0	inf	False	False	1		
168.0377	2.636	20234	0.9	1.5	False	False	1		
168.0454	2.636	3223	0.0	inf	False	False	1		
168.0468	9.413	1051	0.0	inf	False	False	1		
168.047	0.043	1172	0.0	inf	False	False	1		
168.0471	13.146	1433	0.0	inf	False	False	1		
168.0471	10.863	1109	0.0	inf	False	False	1		
168.0471	15.141	1646	0.0	inf	False	False	1		
168.0472	16.969	1484	0.0	inf	False	False	1		
168.0472	11.973	1676	0.0	inf	False	False	1		
168.0472	16.594	2166	0.45	1.67	False	False	1		
168.0473	16.892	1377	0.75	0.0	False	False	1		
168.0473	11.288	1611	0.0	inf	False	False	1		
168.0474	16.001	5277	0.7	1.0	False	False	1		
168.0475	18.28	1333	0.0	inf	False	False	1		
168.0477	15.531	3330	0.42	0.25	False	False	1		
168.0477	16.493	2958	0.91	1.0	False	False	1		
168.0478	11.442	1713	0.0	inf	False	False	1		
168.0478	16.239	4447	0.37	3.0	False	False	1		
168.0478	15.33	2024	0.0	inf	False	False	1		
168.0479	11.867	1087	0.0	inf	False	False	1		
168.0479	12.863	1184	0.0	inf	False	False	1		
168.0479	13.298	1712	0.14	3.0	False	False	1		
168.048	15.708	2853	0.89	0.6	False	False	1		
168.048	18.136	1125	0.0	inf	False	False	1		
168.048	18.813	1232	0.0	inf	False	False	1		
168.0482	10.448	1294	0.0	inf	False	False	1		
168.0483	18.52	1166	0.0	inf	False	False	1		
168.0484	8.566	1056	0.65	0.0	False	False	1		
168.0486	18.438	1101	0.0	inf	False	False	1		
168.0487	17.311	1424	0.61	0.0	False	False	1		
168.049	10.353	1034	0.0	inf	False	False	1		
168.049	12.441	1311	0.0	inf	False	False	1		
168.0493	17.423	1758	0.61	99.0	False	False	1		
168.0519	16.001	1572	0.0	inf	False	False	1		
168.056	16.397	1137	0.0	inf	False	False	1		
168.1022	0.963	1613	0.0	inf	False	False	1		
168.1385	1.098	1370	0.0	inf	False	False	1		
169.0382	2.59	2045	0.68	3.0	False	False	1		
169.0866	0.963	1971	0.65	99.0	False	False	1		
169.0883	12.301	1021	0.0	inf	False	False	1		
169.1214	3.309	1178	0.67	0.0	False	False	1		
169.122	11.819	1140	0.0	inf	False	False	1		
169.1221	9.319	1087	0.0	inf	False	False	1		
169.1224	2.167	1841	0.73	99.0	False	False	1		
169.1225	1.098	2679	0.0	inf	False	False	1		
169.1227	1.239	1920	0.0	inf	False	False	1		
169.123	12.957	1613	0.7	99.0	False	False	1		
169.1324	0.963	1360	0.0	inf	False	False	1		
169.1589	13.005	1137	0.0	inf	False	False	1		
169.1613	1.145	1088	0.0	inf	False	False	1		
170.1183	1.098	1462	0.0	inf	False	False	1		
170.1183	17.758	1189	0.0	inf	False	False	1		
170.1526	13.393	1066	0.0	inf	False	False	1		
170.1537	15.86	1209	0.0	inf	False	False	1		
170.1537	16.36	1135	0.0	inf	False	False	1		
170.1539	9.366	1045	0.0	inf	False	False	1		
170.1546	0.963	1058	0.6	99.0	False	False	1		
170.1547	2.12	2945	0.0	inf	False	False	1		
170.1548	0.161	1031	0.0	inf	False	False	1		
170.1551	15.472	1332	0.64	0.0	False	False	1		
170.1552	16.207	1891	0.0	inf	False	False	1		
170.1559	16.001	1206	0.0	inf	False	False	1		
171.1115	0.963	1354	0.54	0.0	False	False	1		
171.1189	11.489	1422	0.75	99.0	False	False	1		
171.12	13.051	1032	0.0	inf	False	False	1		
171.12	2.544	1078	0.0	inf	False	False	1		
171.12	15.472	1061	0.0	inf	False	False	1		
171.1204	10.393	1071	0.0	inf	False	False	1		
171.1207	16.138	1404	0.65	0.0	False	False	1		
171.1209	10.911	1104	0.0	inf	False	False	1		
171.1211	15.578	1227	0.0	inf	False	False	1		
171.1211	15.141	1004	0.0	inf	False	False	1		
171.1212	16.239	1013	0.0	inf	False	False	1		
171.1218	16.493	1116	0.0	inf	False	False	1		
171.1358	9.366	1093	0.0	inf	False	False	1		
171.1368	3.45	2829	0.0	inf	False	False	1		
171.1372	4.109	2703	0.73	0.75	False	False	1		
171.1374	0.337	2124	0.0	inf	False	False	1		
171.1375	0.243	1875	0.0	inf	False	False	1		
171.1379	2.167	3125	0.77	99.0	False	False	1		
171.1379	4.392	1888	0.73	1.0	False	False	1		
171.1381	0.574	1930	0.0	inf	False	False	1		
171.1381	4.721	2298	0.02	4.0	False	False	1		
171.1381	0.729	2501	0.57	2.0	False	False	1		
171.1382	0.173	2746	0.61	0.25	False	False	1		
171.1382	10.026	3828	0.07	1.0	False	False	1		
171.1383	0.378	2710	0.0	inf	False	False	1		
171.1383	3.167	2685	0.67	4.0	False	False	1		
171.1383	4.628	1972	0.0	inf	False	False	1		
171.1384	6.57	1912	0.0	inf	False	False	1		
171.1384	2.682	2892	0.0	inf	False	False	1		
171.1385	1.699	6002	0.84	4.0	False	False	1		
171.1385	3.592	3236	0.98	1.0	False	False	1		
171.1385	3.025	3683	0.0	inf	False	False	1		
171.1385	1.098	14872	0.91	5.0	False	False	1		
171.1386	0.208	2333	0.0	inf	False	False	1		
171.1387	3.826	2761	0.66	0.67	False	False	1		
171.1387	2.883	2101	0.78	0.5	False	False	1		
171.1388	2.497	3432	0.99	0.67	False	False	1		
171.1389	0.914	1902	0.0	inf	False	False	1		
171.139	0.031	2179	0.0	inf	False	False	1		
171.1392	0.516	2551	0.46	0.67	False	False	1		
171.1392	16.048	2700	0.12	0.17	False	False	1		
171.1392	5.56	1208	0.0	inf	False	False	1		
171.1395	0.62	1708	0.0	inf	False	False	1		
171.1468	11.442	1173	0.0	inf	False	False	1		
