m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
156.1388	16.455	1002	0.0	inf	False	False	1		
156.1389	2.154	2640	0.0	inf	False	False	1		
156.1391	19.361	1055	0.0	inf	False	False	1		
156.1393	18.599	1057	0.0	inf	False	False	1		
157.0127	1.318	3776	0.0	inf	False	False	1		
157.0815	15.815	1121	0.0	inf	False	False	1		
157.0857	0.946	1038	0.0	inf	False	False	1		
157.1007	12.579	2532	0.0	inf	False	False	1		
157.1218	13.601	2016	0.0	inf	False	False	1		
157.1227	1.13	1780	0.0	inf	False	False	1		
157.133	0.593	1322	0.0	inf	False	False	1		
157.133	16.832	1030	0.0	inf	False	False	1		
157.1335	0.787	1324	0.77	0.0	False	False	1		
157.1335	4.959	1146	0.69	0.0	False	False	1		
157.1336	9.569	1069	0.0	inf	False	False	1		
157.1336	18.063	1335	0.0	inf	False	False	1		
157.1337	2.202	1281	0.0	inf	False	False	1		
157.1337	18.599	1488	0.48	0.0	False	False	1		
157.1338	0.351	1357	0.0	inf	False	False	1		
157.1338	19.394	1307	0.27	1.0	False	False	1		
157.1338	17.158	1033	0.0	inf	False	False	1		
157.1339	17.486	1266	0.0	inf	False	False	1		
157.134	17.642	1003	0.0	inf	False	False	1		
157.1341	17.751	1241	0.0	inf	False	False	1		
157.1342	3.92	1181	0.5	0.0	False	False	1		
157.1343	0.946	1470	0.0	inf	False	False	1		
157.1344	1.13	1122	0.0	inf	False	False	1		
157.1345	16.996	1534	0.0	inf	False	False	1		
157.1346	17.302	1261	0.0	inf	False	False	1		
157.1349	0.522	1304	0.0	inf	False	False	1		
157.1356	18.01	1058	0.0	inf	False	False	1		
157.1676	6.518	1254	0.0	inf	False	False	1		
157.1684	1.318	1089	0.0	inf	False	False	1		
157.1685	4.817	1352	0.0	inf	False	False	1		
157.1686	19.947	1113	0.51	0.0	False	False	1		
157.169	9.617	1216	0.0	inf	False	False	1		
157.169	17.261	1099	0.0	inf	False	False	1		
157.1691	19.361	1293	0.63	0.0	False	False	1		
157.1692	18.354	1085	0.0	inf	False	False	1		
157.1692	16.665	1102	0.0	inf	False	False	1		
157.1693	8.489	1288	0.69	0.0	False	False	1		
157.1694	18.493	1077	0.0	inf	False	False	1		
157.1696	18.302	1285	0.0	inf	False	False	1		
157.1696	18.164	1215	0.0	inf	False	False	1		
157.1699	18.839	1025	0.0	inf	False	False	1		
157.1699	17.89	1455	0.71	0.0	False	False	1		
157.17	16.196	1224	0.0	inf	False	False	1		
157.1701	10.177	1127	0.0	inf	False	False	1		
157.1702	0.757	1325	0.0	inf	False	False	1		
157.1703	3.873	1087	0.0	inf	False	False	1		
157.1703	16.996	2969	0.0	inf	False	False	1		
157.1703	16.92	1102	0.65	0.0	False	False	1		
157.1706	13.097	1573	0.0	inf	False	False	1		
157.1708	0.582	1186	0.0	inf	False	False	1		
157.1708	1.13	1074	0.0	inf	False	False	1		
157.1708	0.849	1170	0.0	inf	False	False	1		
157.1708	2.835	1547	0.21	1.0	False	False	1		
157.1709	4.959	1421	0.0	inf	False	False	1		
157.171	0.339	1293	0.0	inf	False	False	1		
157.1713	4.44	1233	0.0	inf	False	False	1		
158.1174	0.946	1942	0.0	inf	False	False	1		
158.1536	15.556	1378	0.0	inf	False	False	1		
158.1543	8.063	1011	0.0	inf	False	False	1		
158.9638	15.768	1010	0.0	inf	False	False	1		
158.964	15.108	1059	0.0	inf	False	False	1		
158.9642	16.003	1745	0.0	inf	False	False	1		
158.9646	15.486	1864	0.0	inf	False	False	1		
158.9646	15.662	1096	0.0	inf	False	False	1		
158.9652	16.126	1259	0.0	inf	False	False	1		
159.0658	1.826	1159	0.0	inf	False	False	1		
159.1162	12.299	1821	0.62	0.33	False	False	1		
159.1164	16.126	1150	0.0	inf	False	False	1		
159.1165	1.084	1973	0.0	inf	False	False	1		
159.1167	2.788	1239	0.0	inf	False	False	1		
159.1171	12.627	11836	0.92	1.0	False	False	1		
159.1173	17.999	1095	0.0	inf	False	False	1		
159.1176	0.946	3022	0.0	inf	False	False	1		
159.1187	17.249	1049	0.0	inf	False	False	1		
159.1189	12.44	2205	0.0	inf	False	False	1		
159.122	12.579	2014	0.0	inf	False	False	1		
160.0421	1.505	6291	0.0	inf	False	False	1		
160.1323	0.946	2774	0.0	inf	False	False	1		
161.095	2.249	1178	0.0	inf	False	False	1		
161.0956	1.178	2146	0.0	inf	False	False	1		
161.0958	3.024	1406	0.0	inf	False	False	1		
161.0966	12.44	7872	0.93	3.0	False	False	1		
161.0995	1.178	1080	0.0	inf	False	False	1		
161.1024	12.44	1394	0.0	inf	False	False	1		
161.1312	16.262	1174	0.0	inf	False	False	1		
161.1318	13.108	1582	0.48	99.0	False	False	1		
161.132	14.844	7154	0.0	inf	False	False	1		
161.1321	9.428	1903	0.0	inf	False	False	1		
161.1323	3.401	1495	0.39	1.0	False	False	1		
161.1324	15.909	1182	0.0	inf	False	False	1		
161.1325	15.498	1942	0.0	inf	False	False	1		
161.1326	15.297	3396	0.92	2.0	False	False	1		
161.1326	8.299	1162	0.0	inf	False	False	1		
161.1326	9.004	1613	0.0	inf	False	False	1		
161.1326	14.618	29192	0.9	1.0	False	False	1		
161.1326	14.382	18258	0.0	inf	False	False	1		
161.1326	12.533	32293	0.96	1.0	False	False	1		
161.1327	14.966	8640	0.99	5.0	False	False	1		
161.1327	2.154	1279	0.0	inf	False	False	1		
161.1328	9.193	1630	0.0	inf	False	False	1		
161.1329	16.05	1331	0.0	inf	False	False	1		
161.133	9.712	1694	0.82	0.0	False	False	1		
161.1332	10.515	1196	0.0	inf	False	False	1		
161.1333	13.367	1505	0.0	inf	False	False	1		
161.1334	1.178	2444	0.83	3.0	False	False	1		
161.1337	15.662	1127	0.0	inf	False	False	1		
161.1345	9.334	1081	0.0	inf	False	False	1		
161.1404	12.533	5239	0.91	1.0	False	False	1		
161.1606	12.627	1947	0.0	inf	False	False	1		
161.3106	5.142	7372	0.0	inf	False	False	1		
161.4297	5.142	6916	0.0	inf	False	False	1		
161.5463	5.142	6244	0.0	inf	False	False	1		
162.0916	15.439	1030	0.0	inf	False	False	1		
162.1129	0.935	7736	0.83	2.0	False	False	1		
162.1193	0.946	1155	0.0	inf	False	False	1		
162.1358	12.861	1104	0.0	inf	False	False	1		
162.1361	12.627	5680	0.64	0.2	False	False	1		
162.1363	15.108	1359	0.0	inf	False	False	1		
162.1366	13.262	1109	0.0	inf	False	False	1		
163.0368	3.072	1061	0.0	inf	False	False	1		
163.0384	1.13	1066	0.0	inf	False	False	1		
163.0743	16.559	1378	0.0	inf	False	False	1		
163.0744	16.09	1813	0.0	inf	False	False	1		
163.0744	3.778	1302	0.4	1.0	False	False	1		
163.0747	16.232	2029	0.0	inf	False	False	1		
163.0749	18.705	1069	0.0	inf	False	False	1		
163.0749	15.344	1728	0.0	inf	False	False	1		
163.075	19.394	1355	0.0	inf	False	False	1		
163.0753	15.862	2661	0.0	inf	False	False	1		
163.0754	17.088	1350	0.0	inf	False	False	1		
163.0756	1.224	52697	0.98	1.5	False	False	1		
163.0756	5.515	1091	0.0	inf	False	False	1		
163.0757	16.274	1689	0.0	inf	False	False	1		
163.0758	2.544	1056	0.0	inf	False	False	1		
163.076	16.383	1317	0.0	inf	False	False	1		
163.0763	9.381	1259	0.0	inf	False	False	1		
163.0764	11.971	1417	0.0	inf	False	False	1		
163.0764	15.615	1206	0.44	0.5	False	False	1		
163.0766	15.756	1578	0.0	inf	False	False	1		
163.0776	4.769	1128	0.0	inf	False	False	1		
163.0839	1.224	6970	0.0	inf	False	False	1		
163.1011	1.224	2968	0.0	inf	False	False	1		
163.104	1.178	1455	0.0	inf	False	False	1		
163.111	1.224	1329	0.0	inf	False	False	1		
163.1112	12.579	1963	0.55	2.0	False	False	1		
163.1123	3.024	8653	0.0	inf	False	False	1		
163.1198	3.024	1403	0.0	inf	False	False	1		
163.1387	1.224	1421	0.0	inf	False	False	1		
163.1442	13.262	1504	0.73	0.0	False	False	1		
163.1452	12.908	1749	0.0	inf	False	False	1		
163.1453	5.879	6270	0.0	inf	False	False	1		
163.1457	13.555	4207	0.0	inf	False	False	1		
163.1458	14.924	7948	0.0	inf	False	False	1		
163.146	15.909	1207	0.0	inf	False	False	1		
163.146	15.709	1118	0.0	inf	False	False	1		
163.1462	15.013	4850	0.99	99.0	False	False	1		
163.1475	9.004	1175	0.0	inf	False	False	1		
163.1483	12.487	9557	0.97	0.5	False	False	1		
163.1484	2.154	14650	0.95	1.5	False	False	1		
163.1484	9.712	2282	0.0	inf	False	False	1		
163.1486	12.72	3460	0.82	2.0	False	False	1		
163.1487	13.262	1716	0.71	2.0	False	False	1		
163.1496	1.224	1497	0.0	0.5	False	False	1		
163.1519	15.108	1107	0.0	inf	False	False	1		
163.157	12.44	1716	0.0	inf	False	False	1		
163.1571	2.154	2255	0.0	inf	False	False	1		
164.0796	1.224	5012	0.0	inf	False	False	1		
164.1055	2.154	1500	0.0	inf	False	False	1		
164.1072	1.178	1482	0.0	inf	False	False	1		
164.1151	3.072	1289	0.0	inf	False	False	1		
164.1279	0.935	1416	0.0	inf	False	False	1		
164.1504	13.262	1608	0.0	inf	False	False	1		
164.1505	13.002	1672	0.0	inf	False	False	1		
164.1512	14.924	10355	0.95	4.0	False	False	1		
164.1513	13.509	5640	0.0	inf	False	False	1		
164.1516	5.879	7709	0.0	inf	False	False	1		
164.1518	2.154	2000	0.0	inf	False	False	1		
164.9191	0.463	1006	0.0	inf	False	False	1		
164.9197	18.212	1101	0.0	inf	False	False	1		
164.9197	17.976	1752	0.0	inf	False	False	1		
164.9199	2.694	1046	0.0	inf	False	False	1		
164.9201	17.552	1241	0.0	inf	False	False	1		
164.9202	18.378	1136	0.0	inf	False	False	1		
164.9202	15.662	1306	0.0	inf	False	False	1		
164.9203	17.861	1776	0.0	inf	False	False	1		
164.9203	11.547	1176	0.0	inf	False	False	1		
164.9204	17.751	1106	0.0	inf	False	False	1		
164.9206	15.297	1068	0.0	inf	False	False	1		
164.9207	19.265	1236	0.57	99.0	False	False	1		
164.9208	15.498	1370	0.0	inf	False	False	1		
164.9209	18.01	1910	0.0	inf	False	False	1		
164.921	16.932	2069	0.69	0.0	False	False	1		
164.921	17.219	1329	0.51	99.0	False	False	1		
164.921	17.158	2107	0.0	inf	False	False	1		
164.9211	18.839	1350	0.67	0.0	False	False	1		
164.9211	16.653	2250	0.0	inf	False	False	1		
164.9213	16.57	1119	0.0	inf	False	False	1		
164.9213	18.099	1069	0.0	inf	False	False	1		
164.9216	17.607	1230	0.0	inf	False	False	1		
164.9219	17.055	1410	0.41	1.0	False	False	1		
165.0699	4.298	4708	0.77	1.5	False	False	1		
165.0699	13.167	6799	0.84	1.5	False	False	1		
165.0789	13.167	1340	0.0	inf	False	False	1		
165.0906	12.955	1101	0.65	99.0	False	False	1		
165.0911	15.344	1620	0.27	0.67	False	False	1		
165.0911	10.177	1105	0.0	inf	False	False	1		
165.0913	16.262	1166	0.0	inf	False	False	1		
165.0913	1.178	2398	0.0	inf	False	False	1		
165.0913	18.176	1241	0.0	inf	False	False	1		
165.0915	9.569	1168	0.72	0.0	False	False	1		
165.0919	12.205	1218	0.0	inf	False	False	1		
165.092	8.157	1120	0.0	inf	False	False	1		
165.1021	1.13	1191	0.0	inf	False	False	1		
165.1126	10.935	1456	0.68	0.0	False	False	1		
165.113	9.851	1824	0.0	inf	False	False	1		
165.113	11.31	1532	0.0	inf	False	False	1		
165.1131	11.499	1130	0.0	inf	False	False	1		
165.1132	19.744	3017	0.26	1.29	False	False	1		
165.1132	11.829	1064	0.0	inf	False	False	1		
165.1133	9.617	1929	0.84	0.0	False	False	1		
165.1133	8.394	2126	0.57	0.33	False	False	1		
165.1136	8.205	1747	0.0	inf	False	False	1		
165.1136	8.489	2680	0.0	inf	False	False	1		
165.1137	7.685	1720	0.0	inf	False	False	1		
165.1138	8.016	1453	0.0	inf	False	False	1		
165.1139	9.334	1810	0.0	inf	False	False	1		
165.1139	2.741	2510	0.12	4.0	False	False	1		
165.1139	10.177	1171	0.0	inf	False	False	1		
165.1139	11.971	1064	0.0	inf	False	False	1		
165.114	9.098	1793	0.0	inf	False	False	1		
165.1142	10.404	2826	0.0	inf	False	False	1		
165.1149	9.004	1104	0.0	inf	False	False	1		
165.1149	18.29	1099	0.0	inf	False	False	1		
165.1263	0.663	1012	0.0	inf	False	False	1		
165.1276	0.032	1029	0.0	inf	False	False	1		
165.1282	1.178	1877	0.38	1.0	False	False	1		
165.1283	2.202	1369	0.0	inf	False	False	1		
165.1551	15.06	1529	0.0	inf	False	False	1		
165.163	14.71	2603	0.0	inf	False	False	1		
165.1632	2.107	3132	0.84	99.0	False	False	1		
165.1632	13.002	1696	0.0	inf	False	False	1		
165.1634	13.601	2193	0.51	0.0	False	False	1		
165.1635	15.486	1193	0.0	inf	False	False	1		
165.1638	12.252	1356	0.0	inf	False	False	1		
165.1639	12.627	6698	0.79	0.83	False	False	1		
165.1641	5.879	5369	0.0	inf	False	False	1		
165.1644	15.06	1992	0.0	inf	False	False	1		
166.0627	1.685	4568	0.53	1.0	False	False	1		
166.074	13.167	1524	0.0	inf	False	False	1		
166.0856	0.935	2821	0.0	inf	False	False	1		
166.0963	1.271	1110	0.0	inf	False	False	1		
166.0966	19.64	1069	0.0	inf	False	False	1		
166.1189	17.861	1133	0.0	inf	False	False	1		
166.1211	0.946	1306	0.0	inf	False	False	1		
166.1224	0.27	1161	0.0	inf	False	False	1		
166.1227	2.202	1215	0.0	inf	False	False	1		
166.124	9.193	1002	0.0	inf	False	False	1		
166.1667	15.108	1270	0.0	inf	False	False	1		
166.9987	16.003	1098	0.0	inf	False	False	1		
167.0341	2.603	248022	0.83	2.0	False	False	1	150.0274;1878.0	807.0
167.0419	2.603	28509	0.83	2.0	False	False	1		
167.053	2.555	2492	0.0	inf	False	False	1		
167.0563	1.365	2314	0.0	inf	False	False	1		
167.0602	2.603	14656	0.72	2.0	False	False	1		
167.0714	9.334	1043	0.0	inf	False	False	1		
167.0719	1.13	1041	0.0	inf	False	False	1		
167.0807	0.946	1802	0.68	99.0	False	False	1		
167.0859	16.09	1083	0.0	inf	False	False	1		
167.0896	0.946	1254	0.0	inf	False	False	1		
167.0996	2.694	1819	0.0	inf	False	False	1		
167.1052	11.876	1104	0.0	inf	False	False	1		
167.1053	4.864	1024	0.0	inf	False	False	1		
167.1057	19.851	1196	0.0	inf	False	False	1		
167.1059	0.935	1410	0.0	inf	False	False	1		
167.106	1.178	2719	0.46	1.0	False	False	1		
167.1069	1.919	1515	0.0	inf	False	False	1		
167.1072	3.024	1421	0.0	inf	False	False	1		
167.1073	2.544	1291	0.0	inf	False	False	1		
167.1075	2.402	1157	0.0	inf	False	False	1		
167.1085	3.825	1138	0.0	inf	False	False	1		
167.1176	0.946	1820	0.0	inf	False	False	1		
167.153	15.156	1256	0.0	inf	False	False	1		
167.1531	18.051	1034	0.0	inf	False	False	1		
167.1532	0.241	1264	0.0	inf	False	False	1		
167.1536	12.252	1122	0.0	inf	False	False	1		
167.1538	2.741	1741	0.71	99.0	False	False	1		
167.154	1.084	1996	0.0	inf	False	False	1		
167.154	4.864	1338	0.63	0.0	False	False	1		
167.1542	15.604	1119	0.0	inf	False	False	1		
167.1542	3.59	1204	0.0	inf	False	False	1		
167.1544	15.956	1118	0.0	inf	False	False	1		
167.1553	17.026	1054	0.0	inf	False	False	1		
167.1554	16.35	1133	0.0	inf	False	False	1		
167.1556	19.851	1030	0.0	inf	False	False	1		
167.1556	1.178	1042	0.0	inf	False	False	1		
168.0373	2.603	26252	0.79	2.0	False	False	1		
168.045	2.603	3852	0.85	3.0	False	False	1		
168.0464	18.901	1514	0.0	inf	False	False	1		
168.0465	17.384	1244	0.0	inf	False	False	1		
168.0466	17.828	1479	0.0	inf	False	False	1		
168.0467	16.383	4197	0.56	0.8	False	False	1		
168.047	9.428	1128	0.0	inf	False	False	1		
168.047	16.05	3508	0.75	2.5	False	False	1		
168.0472	13.049	1408	0.0	inf	False	False	1		
168.0472	17.261	1351	0.0	inf	False	False	1		
168.0473	15.756	2969	0.5	1.5	False	False	1		
168.0473	15.391	3137	0.41	2.0	False	False	1		
168.0474	16.665	2538	0.73	2.5	False	False	1		
168.0474	7.969	1695	0.83	99.0	False	False	1		
168.0475	18.278	1118	0.0	inf	False	False	1		
168.0475	0.617	1277	0.68	99.0	False	False	1		
168.0475	19.545	1054	0.0	inf	False	False	1		
168.0476	19.803	1166	0.0	inf	False	False	1		
168.0476	18.776	1067	0.0	inf	False	False	1		
168.0478	15.203	2407	0.9	1.0	False	False	1		
168.0478	4.109	1052	0.0	inf	False	False	1		
168.0478	15.909	2839	0.0	inf	False	False	1		
168.0479	10.456	1519	0.0	inf	False	False	1		
168.0479	17.486	1064	0.0	inf	False	False	1		
168.0479	11.876	1805	0.55	0.0	False	False	1		
168.0482	13.32	2119	0.0	0.75	False	False	1		
168.0482	15.615	2618	0.0	inf	False	False	1		
168.0483	0.229	1256	0.0	inf	False	False	1		
168.0483	12.861	1603	0.0	inf	False	False	1		
168.0484	16.612	2335	0.13	0.33	False	False	1		
168.0485	17.665	1079	0.0	inf	False	False	1		
168.0487	19.471	1039	0.0	inf	False	False	1		
168.0487	19.224	1113	0.0	inf	False	False	1		
168.0503	16.383	1825	0.83	99.0	False	False	1		
168.0522	15.545	1010	0.0	inf	False	False	1		
168.1026	0.946	2243	0.0	inf	False	False	1		
168.1095	2.788	1005	0.0	inf	False	False	1		
168.1377	1.224	1077	0.0	inf	False	False	1		
169.0396	2.603	3328	0.0	inf	False	False	1		
169.0864	0.946	2486	0.0	inf	False	False	1		
169.0871	16.803	1007	0.0	inf	False	False	1		
169.0979	0.935	1634	0.0	inf	False	False	1		
169.1225	16.167	1112	0.0	inf	False	False	1		
169.1225	1.178	1893	0.0	inf	False	False	1		
169.1225	12.955	1861	0.0	inf	False	False	1		
169.1227	0.363	1347	0.0	inf	False	False	1		
169.1229	2.154	2193	0.9	3.0	False	False	1		
169.123	2.344	1563	0.33	2.0	False	False	1		
169.1355	0.946	1260	0.0	inf	False	False	1		
169.1701	0.946	1493	0.0	inf	False	False	1		
170.1165	0.946	1184	0.0	inf	False	False	1		
170.1178	0.404	1093	0.0	inf	False	False	1		
170.1526	1.826	1020	0.0	inf	False	False	1		
170.1529	16.232	1072	0.0	inf	False	False	1		
170.1537	2.154	2559	0.0	inf	False	False	1		
170.1539	15.156	1105	0.0	inf	False	False	1		
170.154	15.709	1051	0.0	inf	False	False	1		
170.1543	1.13	1016	0.0	inf	False	False	1		
170.1543	16.05	1294	0.0	inf	False	False	1		
170.1544	5.006	1147	0.0	inf	False	False	1		
170.1545	15.545	1250	0.0	inf	False	False	1		
170.155	3.354	1117	0.0	inf	False	False	1		
170.1553	13.461	1146	0.0	inf	False	False	1		
170.1555	8.346	1100	0.0	inf	False	False	1		
171.1009	1.178	1299	0.0	inf	False	False	1		
171.1125	0.946	1315	0.73	1.0	False	False	1		
171.1128	0.206	1023	0.0	inf	False	False	1		
171.1128	10.515	1092	0.0	inf	False	False	1		
171.1182	15.108	1064	0.0	inf	False	False	1		
171.1187	15.756	1062	0.0	inf	False	False	1		
171.1193	15.545	1223	0.0	inf	False	False	1		
171.1203	16.419	1300	0.0	inf	False	False	1		
171.1206	16.05	1167	0.0	inf	False	False	1		
171.1209	17.861	1109	0.0	inf	False	False	1		
171.1209	8.394	1041	0.0	inf	False	False	1		
171.1218	17.088	1306	0.0	inf	False	False	1		
171.1227	3.683	1008	0.0	inf	False	False	1		
171.1364	5.006	1624	0.0	inf	False	False	1		
171.137	4.44	1747	0.0	inf	False	False	1		
171.1373	4.676	2445	0.68	1.0	False	False	1		
171.1374	16.35	3488	0.13	0.17	False	False	1		
171.1375	0.27	1854	0.19	0.67	False	False	1		
171.1376	0.617	3319	0.0	inf	False	False	1		
171.1376	19.851	1940	0.63	1.0	False	False	1		
171.1376	4.157	2150	0.64	1.0	False	False	1		
171.1376	0.493	2155	0.95	1.0	False	False	1		
171.1376	0.206	1802	0.0	inf	False	False	1		
171.1378	2.544	3071	0.56	0.33	False	False	1		
171.1378	19.711	1848	0.0	inf	False	False	1		
171.1379	3.024	2891	0.84	1.0	False	False	1		
171.1379	6.961	1766	0.0	inf	False	False	1		
171.1379	3.968	2925	0.56	1.5	False	False	1		
171.1379	19.64	1719	0.0	inf	False	False	1		
171.1379	3.59	3084	0.74	0.33	False	False	1		
171.1379	19.236	1720	0.72	2.0	False	False	1		
171.138	0.339	1816	0.83	0.75	False	False	1		
171.138	18.746	1535	0.0	inf	False	False	1		
171.138	2.249	2847	0.91	2.0	False	False	1		
171.138	3.26	2515	0.0	inf	False	False	1		
171.1381	11.876	3296	0.18	0.21	False	False	1		
