m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
156.1379	10.403	1034	0.0	inf	False	False	1		
156.1382	4.395	1208	0.0	inf	False	False	1		
156.1383	9.463	1066	0.0	inf	False	False	1		
156.1384	16.267	1790	0.0	inf	False	False	1		
156.1384	0.996	7529	0.83	7.0	False	False	1		
156.1385	8.125	1014	0.0	inf	False	False	1		
156.1386	15.174	1033	0.0	inf	False	False	1		
156.1386	3.404	1245	0.68	99.0	False	False	1		
156.1387	17.721	1026	0.0	inf	False	False	1		
156.1389	2.157	2079	0.82	99.0	False	False	1		
156.1394	12.164	1141	0.67	0.0	False	False	1		
157.0132	1.32	2179	0.0	inf	False	False	1		
157.0504	1.133	1260	0.0	inf	False	False	1		
157.0798	15.316	1073	0.64	99.0	False	False	1		
157.0802	12.863	1114	0.0	inf	False	False	1		
157.0854	1.226	1477	0.0	inf	False	False	1		
157.0996	1.274	1075	0.0	inf	False	False	1		
157.1016	12.582	3312	0.38	2.0	False	False	1		
157.121	1.226	1565	0.0	inf	False	False	1		
157.1224	13.488	2490	0.0	inf	False	False	1		
157.1233	15.268	1076	0.0	inf	False	False	1		
157.132	17.397	1206	0.0	inf	False	False	1		
157.1321	17.559	1190	0.0	inf	False	False	1		
157.1327	0.712	1322	0.0	inf	False	False	1		
157.1327	16.722	1248	0.0	inf	False	False	1		
157.1329	0.557	1446	0.0	inf	False	False	1		
157.1329	1.922	1556	0.0	inf	False	False	1		
157.133	0.615	1010	0.0	inf	False	False	1		
157.133	8.172	1513	0.26	1.0	False	False	1		
157.133	1.18	1292	0.0	inf	False	False	1		
157.1331	0.272	1493	0.0	inf	False	False	1		
157.1332	0.948	1847	0.0	inf	False	False	1		
157.1332	18.15	1035	0.0	inf	False	False	1		
157.1334	0.383	1090	0.0	inf	False	False	1		
157.1335	17.305	1487	0.0	inf	False	False	1		
157.1336	0.237	1049	0.0	inf	False	False	1		
157.1336	16.933	1036	0.0	inf	False	False	1		
157.1338	3.074	1435	0.31	1.0	False	False	1		
157.1338	0.172	1089	0.0	inf	False	False	1		
157.1339	11.976	1140	0.0	inf	False	False	1		
157.134	19.628	1180	0.0	inf	False	False	1		
157.134	18.012	1026	0.0	inf	False	False	1		
157.1342	9.134	1355	0.59	99.0	False	False	1		
157.1342	4.347	1239	0.3	1.0	False	False	1		
157.1342	17.054	1955	0.0	inf	False	False	1		
157.1344	10.355	1463	0.17	1.0	False	False	1		
157.1347	18.478	1131	0.0	inf	False	False	1		
157.1348	19.495	1137	0.0	inf	False	False	1		
157.135	17.762	1248	0.0	inf	False	False	1		
157.135	0.783	1114	0.0	inf	False	False	1		
157.135	5.566	1140	0.0	inf	False	False	1		
157.1357	19.397	1141	0.0	inf	False	False	1		
157.1358	16.8	1595	0.0	inf	False	False	1		
157.1685	2.487	1261	0.0	inf	False	False	1		
157.1689	17.919	1151	0.28	2.0	False	False	1		
157.169	0.907	1042	0.0	inf	False	False	1		
157.1695	1.226	1491	0.0	inf	False	False	1		
157.1695	3.45	1429	0.0	inf	False	False	1		
157.1697	19.397	1385	0.0	inf	False	False	1		
157.1699	9.558	1624	0.72	0.0	False	False	1		
157.1699	19.454	1207	0.0	inf	False	False	1		
157.1699	17.054	1729	0.0	inf	False	False	1		
157.17	8.078	1150	0.0	inf	False	False	1		
157.17	19.661	1218	0.0	inf	False	False	1		
157.17	19.844	1346	0.0	inf	False	False	1		
157.1701	18.508	1569	0.54	0.5	False	False	1		
157.1702	0.035	1430	0.0	inf	False	False	1		
157.1703	11.492	1513	0.0	inf	False	False	1		
157.1706	0.843	1251	0.0	inf	False	False	1		
157.1706	0.113	1091	0.0	inf	False	False	1		
157.1707	17.397	1216	0.0	inf	False	False	1		
157.1708	0.58	1269	0.0	inf	False	False	1		
157.1708	1.829	1253	0.0	inf	False	False	1		
157.1711	19.203	1556	0.0	inf	False	False	1		
157.1714	0.272	1328	0.0	inf	False	False	1		
157.1718	16.693	1123	0.0	inf	False	False	1		
158.1176	0.937	2098	0.0	inf	False	False	1		
158.1534	0.948	1240	0.0	inf	False	False	1		
158.9627	15.681	1087	0.0	inf	False	False	1		
158.9634	15.516	1025	0.0	inf	False	False	1		
158.9635	16.237	1254	0.52	0.0	False	False	1		
158.9643	15.74	1398	0.0	inf	False	False	1		
158.9643	16.311	1146	0.0	inf	False	False	1		
158.9651	15.127	1032	0.0	inf	False	False	1		
158.966	15.316	1095	0.0	inf	False	False	1		
158.966	15.988	1300	0.0	inf	False	False	1		
159.0358	1.46	1735	0.0	inf	False	False	1		
159.0648	1.922	1919	0.0	inf	False	False	1		
159.1159	5.52	1268	0.0	inf	False	False	1		
159.1162	1.086	1678	0.0	inf	False	False	1		
159.1162	15.363	1096	0.0	inf	False	False	1		
159.1164	3.026	1133	0.0	inf	False	False	1		
159.1167	12.629	9890	0.94	0.57	False	False	1		
159.1178	0.937	2383	0.0	inf	False	False	1		
160.0418	1.507	5328	0.0	inf	False	False	1		
160.1325	0.937	2653	0.0	inf	False	False	1		
161.0948	13.099	1003	0.0	inf	False	False	1		
161.096	12.445	5585	0.0	inf	False	False	1		
161.0962	1.18	1781	0.54	2.0	False	False	1		
161.0965	2.439	1330	0.0	inf	False	False	1		
161.097	3.074	1569	0.0	inf	False	False	1		
161.0995	3.026	1098	0.0	inf	False	False	1		
161.1317	3.026	1017	0.0	inf	False	False	1		
161.132	8.993	1259	0.0	inf	False	False	1		
161.132	9.653	1204	0.0	inf	False	False	1		
161.1322	8.172	1316	0.0	inf	False	False	1		
161.1324	14.985	9018	0.98	4.0	False	False	1		
161.1325	12.538	36388	0.98	1.0	False	False	1		
161.1325	14.82	5357	0.0	inf	False	False	1		
161.1325	9.416	1044	0.0	inf	False	False	1		
161.1326	2.487	1286	0.0	inf	False	False	1		
161.1326	15.268	3511	0.63	2.0	False	False	1		
161.1326	8.524	1362	0.0	inf	False	False	1		
161.1326	15.622	1477	0.22	0.5	False	False	1		
161.1327	14.593	31235	0.98	1.5	False	False	1		
161.1327	10.166	1013	0.0	inf	False	False	1		
161.1328	14.357	18718	0.0	inf	False	False	1		
161.1329	1.274	2069	0.18	0.33	False	False	1		
161.1332	3.64	1065	0.0	inf	False	False	1		
161.1339	17.692	1066	0.0	inf	False	False	1		
161.1407	12.629	2721	0.0	inf	False	False	1		
161.1407	12.538	4276	0.87	0.0	False	False	1		
161.3126	5.1	6294	0.0	inf	False	False	1		
161.4289	5.1	6702	0.0	inf	False	False	1		
161.5467	5.1	5461	0.0	inf	False	False	1		
162.0985	1.18	1000	0.0	inf	False	False	1		
162.1121	0.937	4896	0.0	inf	False	False	1		
162.1126	1.086	1890	0.0	inf	False	False	1		
162.13	0.948	1029	0.0	inf	False	False	1		
162.1363	12.582	5724	0.77	0.75	False	False	1		
163.0389	2.685	1199	0.0	inf	False	False	1		
163.0737	16.42	1269	0.0	inf	False	False	1		
163.0738	0.638	1192	0.0	inf	False	False	1		
163.0741	13.146	1227	0.66	99.0	False	False	1		
163.0742	18.379	1147	0.0	inf	False	False	1		
163.0743	16.035	2679	0.5	2.0	False	False	1		
163.0748	0.415	1135	0.52	0.0	False	False	1		
163.0749	16.533	1411	0.0	inf	False	False	1		
163.0749	8.431	1219	0.37	1.0	False	False	1		
163.075	15.316	1685	0.0	inf	False	False	1		
163.0751	15.752	1565	0.25	0.33	False	False	1		
163.0752	15.457	1630	0.0	inf	False	False	1		
163.0753	3.592	1261	0.64	0.0	False	False	1		
163.0754	16.207	3118	0.98	99.0	False	False	1		
163.0755	15.846	2053	0.0	inf	False	False	1		
163.0755	1.226	52208	0.9	1.5	False	False	1		
163.0755	4.442	1188	0.71	99.0	False	False	1		
163.0755	15.622	1596	0.0	inf	False	False	1		
163.0756	9.463	1264	0.0	inf	False	False	1		
163.0756	10.366	1076	0.0	inf	False	False	1		
163.0759	11.492	1549	0.69	99.0	False	False	1		
163.0761	17.054	1434	0.0	inf	False	False	1		
163.0761	2.439	1137	0.19	1.0	False	False	1		
163.0765	17.786	1605	0.77	0.0	False	False	1		
163.0767	19.96	1052	0.0	inf	False	False	1		
163.0767	18.958	1003	0.0	inf	False	False	1		
163.083	1.226	8094	0.0	inf	False	False	1		
163.0947	1.18	1327	0.0	inf	False	False	1		
163.0961	2.487	1115	0.0	inf	False	False	1		
163.1017	1.226	3563	0.81	0.25	False	False	1		
163.1112	1.226	1328	0.0	inf	False	False	1		
163.1114	2.345	1022	0.68	0.0	False	False	1		
163.1116	3.074	8148	0.0	inf	False	False	1		
163.112	11.398	1049	0.0	inf	False	False	1		
163.1126	15.941	1185	0.0	inf	False	False	1		
163.1185	3.026	1466	0.0	inf	False	False	1		
163.1296	1.226	1078	0.0	inf	False	False	1		
163.1452	13.535	3207	0.76	0.5	False	False	1		
163.1454	13.005	2125	0.94	1.0	False	False	1		
163.1455	5.885	6555	0.0	inf	False	False	1		
163.1456	15.457	1318	0.0	inf	False	False	1		
163.1456	14.939	7767	0.42	5.0	False	False	1		
163.1457	15.941	1262	0.0	inf	False	False	1		
163.1458	1.226	1625	0.0	inf	False	False	1		
163.1465	10.26	1128	0.0	inf	False	False	1		
163.1468	15.681	1020	0.0	inf	False	False	1		
163.1477	9.653	1205	0.0	inf	False	False	1		
163.1478	3.404	1174	0.0	inf	False	False	1		
163.1478	12.445	10756	0.87	1.67	False	False	1		
163.1478	15.268	1054	0.0	inf	False	False	1		
163.1479	2.157	16140	0.81	1.5	False	False	1		
163.1479	3.969	1137	0.0	inf	False	False	1		
163.1481	14.73	2650	0.0	inf	False	False	1		
163.1485	4.725	1230	0.0	inf	False	False	1		
163.1496	15.457	1033	0.0	inf	False	False	1		
163.1501	13.205	1376	0.0	inf	False	False	1		
163.1509	1.226	1158	0.0	inf	False	False	1		
163.156	12.445	1993	0.0	inf	False	False	1		
163.1564	2.157	2471	0.0	inf	False	False	1		
164.079	1.226	6430	0.0	inf	False	False	1		
164.1037	2.157	1781	0.0	inf	False	False	1		
164.1076	0.237	1301	0.0	inf	False	False	1		
164.1157	3.026	1732	0.0	inf	False	False	1		
164.129	0.948	2017	0.0	inf	False	False	1		
164.1506	14.86	10812	0.92	9.0	False	False	1		
164.1507	12.958	2529	0.0	inf	False	False	1		
164.1511	13.535	6428	0.0	inf	False	False	1		
164.1513	5.885	7556	0.0	inf	False	False	1		
164.1523	2.157	2405	0.0	inf	False	False	1		
164.9196	11.398	1025	0.0	inf	False	False	1		
164.9202	17.397	2406	0.1	1.0	False	False	1		
164.9206	19.028	1072	0.0	inf	False	False	1		
164.9208	0.113	1112	0.0	inf	False	False	1		
164.9211	19.833	1577	0.62	0.0	False	False	1		
164.9216	15.563	1281	0.0	inf	False	False	1		
164.9217	9.134	1003	0.0	inf	False	False	1		
165.0694	4.301	5557	0.8	2.0	False	False	1		
165.0702	13.158	7159	0.87	3.0	False	False	1		
165.0768	4.301	1019	0.0	inf	False	False	1		
165.079	13.205	1357	0.0	inf	False	False	1		
165.0905	8.172	1584	0.0	inf	False	False	1		
165.0906	3.687	1283	0.5	99.0	False	False	1		
165.0907	12.958	1195	0.0	inf	False	False	1		
165.0907	17.276	1058	0.0	inf	False	False	1		
165.091	12.211	1628	0.81	0.0	False	False	1		
165.0918	15.268	1378	0.55	2.0	False	False	1		
165.092	1.18	3404	0.89	0.33	False	False	1		
165.0924	16.311	1066	0.0	inf	False	False	1		
165.1023	0.948	1372	0.71	1.0	False	False	1		
165.112	5.52	1011	0.0	inf	False	False	1		
165.113	12.164	1002	0.0	inf	False	False	1		
165.1131	11.824	1011	0.0	inf	False	False	1		
165.1132	10.166	2003	0.0	inf	False	False	1		
165.1133	17.496	2714	0.09	1.0	False	False	1		
165.1134	6.529	1500	0.0	inf	False	False	1		
165.1134	9.228	1546	0.79	0.0	False	False	1		
165.1134	10.93	1638	0.0	inf	False	False	1		
165.1134	0.638	3162	0.28	1.18	False	False	1		
165.1136	11.304	1139	0.0	inf	False	False	1		
165.1136	7.889	1433	0.0	inf	False	False	1		
165.1137	13.146	1139	0.22	1.0	False	False	1		
165.1138	8.524	1973	0.0	inf	False	False	1		
165.1139	10.467	1505	0.0	inf	False	False	1		
165.114	9.416	2069	0.49	1.5	False	False	1		
165.114	7.655	1616	0.0	inf	False	False	1		
165.1143	8.372	1860	0.0	inf	False	False	1		
165.1143	10.355	1765	0.0	inf	False	False	1		
165.1145	9.653	1009	0.0	inf	False	False	1		
165.1146	8.219	2248	0.0	inf	False	False	1		
165.1153	0.195	1029	0.0	inf	False	False	1		
165.117	0.884	1020	0.0	inf	False	False	1		
165.1257	18.179	1044	0.0	inf	False	False	1		
165.1266	1.18	2188	0.0	inf	False	False	1		
165.1271	2.157	1616	0.0	inf	False	False	1		
165.1389	0.937	1387	0.7	99.0	False	False	1		
165.1628	15.079	2617	0.84	99.0	False	False	1		
165.1632	12.958	1589	0.0	inf	False	False	1		
165.1634	12.769	1285	0.0	inf	False	False	1		
165.1636	13.488	2320	0.0	inf	False	False	1		
165.1636	2.157	3511	0.85	1.5	False	False	1		
165.1639	12.306	1137	0.0	inf	False	False	1		
165.1642	13.251	1071	0.0	inf	False	False	1		
165.1643	14.684	3586	0.0	inf	False	False	1		
165.1644	12.582	5647	0.87	0.25	False	False	1		
166.0585	15.634	1230	0.0	inf	False	False	1		
166.0595	3.497	1117	0.0	inf	False	False	1		
166.0625	1.735	2966	0.0	inf	False	False	1		
166.074	13.146	1297	0.0	inf	False	False	1		
166.0854	0.937	3447	0.95	99.0	False	False	1		
166.0962	0.937	1120	0.69	0.0	False	False	1		
166.0965	4.253	1118	0.0	inf	False	False	1		
166.1166	18.079	1064	0.0	inf	False	False	1		
166.1228	0.948	1614	0.78	99.0	False	False	1		
166.9993	15.846	1154	0.0	inf	False	False	1		
167.0338	2.592	231517	0.76	5.0	False	False	1		
167.0414	2.592	28376	0.0	inf	False	False	1		
167.042	2.732	5406	0.0	inf	False	False	1		
167.0437	2.837	2426	0.91	2.0	False	False	1		
167.0541	2.779	1432	0.73	0.0	False	False	1		
167.0556	15.575	1067	0.0	inf	False	False	1		
167.0598	2.592	13986	0.92	99.0	False	False	1		
167.0705	3.026	1155	0.0	inf	False	False	1		
167.0724	11.871	1040	0.0	inf	False	False	1		
167.0808	16.592	1306	0.0	inf	False	False	1		
167.0821	0.996	3109	0.0	inf	False	False	1		
167.0988	2.685	2228	0.0	inf	False	False	1		
167.1052	2.439	1196	0.0	inf	False	False	1		
167.1057	1.133	2293	0.0	inf	False	False	1		
167.1058	12.306	1361	0.0	inf	False	False	1		
167.1059	0.615	1042	0.0	inf	False	False	1		
167.1066	9.558	1214	0.0	inf	False	False	1		
167.1067	17.438	1114	0.0	inf	False	False	1		
167.1068	18.597	1132	0.0	inf	False	False	1		
167.1068	15.846	1097	0.0	inf	False	False	1		
167.1069	3.45	1409	0.52	0.0	False	False	1		
167.1069	5.52	1180	0.0	inf	False	False	1		
167.1069	1.829	1258	0.0	inf	False	False	1		
167.1069	0.33	1029	0.0	inf	False	False	1		
167.1073	10.213	1052	0.0	inf	False	False	1		
167.1084	2.251	1377	0.0	inf	False	False	1		
167.1187	0.948	1545	0.0	inf	False	False	1		
167.1432	1.18	1956	0.0	inf	False	False	1		
167.1434	2.157	1588	0.0	inf	False	False	1		
167.1526	4.206	1103	0.6	99.0	False	False	1		
167.1527	15.799	1193	0.0	inf	False	False	1		
167.1531	9.087	1050	0.64	99.0	False	False	1		
167.1533	16.196	1029	0.0	inf	False	False	1		
167.1538	1.086	2077	0.72	99.0	False	False	1		
167.1544	17.363	1051	0.0	inf	False	False	1		
167.1544	10.93	1091	0.0	inf	False	False	1		
167.1548	15.74	1755	0.0	inf	False	False	1		
167.1549	17.054	1057	0.0	inf	False	False	1		
167.155	3.12	1081	0.0	inf	False	False	1		
167.1552	16.3	1399	0.0	inf	False	False	1		
167.1554	18.22	1121	0.68	99.0	False	False	1		
167.156	12.258	1221	0.0	inf	False	False	1		
168.0371	2.638	26054	0.9	2.0	False	False	1		
168.0382	3.026	1071	0.0	inf	False	False	1		
168.0455	12.816	1082	0.0	inf	False	False	1		
168.0458	2.638	3904	0.0	inf	False	False	1		
168.0458	8.313	1157	0.0	inf	False	False	1		
168.0462	0.895	1066	0.0	inf	False	False	1		
168.0464	17.184	1279	0.0	inf	False	False	1		
168.0464	9.369	1108	0.66	0.0	False	False	1		
168.0464	0.207	1202	0.0	inf	False	False	1		
168.0467	0.295	1311	0.0	inf	False	False	1		
168.0468	11.776	1297	0.0	inf	False	False	1		
168.0468	11.882	1153	0.0	inf	False	False	1		
168.0469	13.488	2022	0.0	inf	False	False	1		
168.047	13.346	1883	0.0	inf	False	False	1		
168.0471	19.867	1112	0.0	inf	False	False	1		
168.0473	0.545	1215	0.0	inf	False	False	1		
168.0475	13.005	1356	0.0	inf	False	False	1		
168.0475	17.721	1257	0.0	inf	False	False	1		
168.0476	17.438	1436	0.0	inf	False	False	1		
168.0476	0.383	1222	0.0	inf	False	False	1		
168.048	10.455	1398	0.0	inf	False	False	1		
168.048	17.305	1469	0.0	inf	False	False	1		
168.0481	11.351	1342	0.0	inf	False	False	1		
168.0481	13.205	1205	0.0	inf	False	False	1		
168.0481	18.179	1089	0.61	1.0	False	False	1		
168.0482	15.752	4384	0.38	1.67	False	False	1		
168.0484	19.442	1557	0.59	0.0	False	False	1		
168.0485	12.164	1606	0.54	1.0	False	False	1		
168.0491	0.58	1039	0.0	inf	False	False	1		
168.0548	15.752	1094	0.0	inf	False	False	1		
168.1003	0.948	1590	0.0	inf	False	False	1		
169.0378	2.638	4484	0.0	inf	False	False	1		
169.0859	0.996	3128	0.44	1.0	False	False	1		
169.0861	3.64	1494	0.0	inf	False	False	1		
169.0876	11.304	1139	0.0	inf	False	False	1		
169.098	0.948	2251	0.76	0.5	False	False	1		
169.1221	3.309	1447	0.77	99.0	False	False	1		
169.1224	12.911	2092	0.8	99.0	False	False	1		
169.1225	2.439	1688	0.47	0.5	False	False	1		
169.1229	4.678	1163	0.0	inf	False	False	1		
169.1229	13.205	1801	0.0	inf	False	False	1		
169.123	0.58	1006	0.0	inf	False	False	1		
169.1233	1.18	2320	0.53	1.0	False	False	1		
169.1338	0.948	1348	0.0	inf	False	False	1		
169.1575	1.226	1062	0.0	inf	False	False	1		
170.1173	3.45	1293	0.0	inf	False	False	1		
170.1185	18.657	1008	0.0	inf	False	False	1		
170.1189	0.948	1148	0.0	inf	False	False	1		
170.1526	2.298	1031	0.0	inf	False	False	1		
170.1527	4.112	1033	0.0	inf	False	False	1		
170.153	16.237	1505	0.78	0.0	False	False	1		
170.1535	15.457	1385	0.72	99.0	False	False	1		
170.1536	2.157	2290	0.0	inf	False	False	1		
170.1538	1.781	1700	0.0	inf	False	False	1		
170.1544	2.979	1067	0.0	inf	False	False	1		
171.1022	16.152	1119	0.0	inf	False	False	1		
171.1121	16.078	1051	0.0	inf	False	False	1		
171.1134	16.522	1117	0.0	inf	False	False	1		
171.1158	1.133	1195	0.0	inf	False	False	1		
171.1194	4.442	1048	0.66	0.0	False	False	1		
171.1195	16.078	1661	0.0	1.0	False	False	1		
171.1198	19.768	1128	0.0	inf	False	False	1		
171.1199	15.504	1681	0.0	inf	False	False	1		
171.12	8.172	1035	0.0	inf	False	False	1		
171.1206	18.806	1035	0.0	inf	False	False	1		
171.1212	10.213	1159	0.0	inf	False	False	1		
171.1213	2.487	1430	0.0	inf	False	False	1		
171.1213	15.74	1295	0.0	inf	False	False	1		
171.137	0.248	1814	0.0	inf	False	False	1		
171.1372	0.884	1822	0.54	3.0	False	False	1		
171.1374	15.363	2152	0.0	inf	False	False	1		
