m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
638.5179	9.79	37057	0.88	0.25	False	False	1		
638.5182	3.637	1184	0.0	inf	False	False	1		
638.5188	3.778	1000	0.0	inf	False	False	1		
638.52	2.833	1089	0.0	inf	False	False	1		
638.5215	2.975	3116	0.0	inf	False	False	1		
638.5317	1.319	1316	0.0	inf	False	False	1		
638.5321	10.259	8365	0.71	1.0	False	False	1		
638.5373	4.865	4229	0.83	1.0	False	False	1		
638.5485	9.699	3550	0.0	inf	False	False	1		
638.5524	4.912	1539	0.0	inf	False	False	1		
638.5548	12.258	1341	0.0	inf	False	False	1		
638.5594	4.96	1176	0.0	inf	False	False	1		
638.5638	8.476	12052	0.98	0.25	False	False	1		
638.5649	8.618	12513	0.95	2.5	False	False	1		
638.5664	12.305	2372	0.0	inf	False	False	1		
638.5664	2.53	2121	0.0	inf	False	False	1		
638.5671	8.382	1386	0.0	inf	False	False	1		
638.5695	15.216	1148	0.0	inf	False	False	1		
638.5725	15.783	1180	0.0	inf	False	False	1		
638.573	9.979	109693	0.99	0.25	False	False	1	339.2892;2086.0|339.2992;605.0|603.5346;3492.0|603.5461;1903.0|603.5702;524.0|604.5344;2311.0|604.544;2595.0|605.5416;797.0	3785.0
638.573	10.165	113160	0.95	3.67	False	False	1	339.289;3672.0|339.2991;681.0|340.2912;1001.0|603.5355;3672.0|604.54;2253.0|604.5468;982.0|604.557;563.0|605.5428;783.0	3824.0
638.573	12.163	1879	0.0	inf	False	False	1		
638.5732	11.883	1139	0.0	inf	False	False	1		
638.5758	8.571	4052	0.0	inf	False	False	1		
638.5902	9.837	6910	0.0	inf	False	False	1		
638.5916	8.476	1829	0.0	inf	False	False	1		
638.5916	12.909	1036	0.0	inf	False	False	1		
638.5926	10.462	4200	0.0	inf	False	False	1		
638.5982	12.258	1217	0.0	inf	False	False	1		
638.6012	0.88	1165	0.0	inf	False	False	1		
638.6028	8.429	1085	0.0	inf	False	False	1		
638.603	11.977	1457	0.47	99.0	False	False	1		
638.6044	4.203	1024	0.0	inf	False	False	1		
638.6054	10.407	2348	0.0	inf	False	False	1		
638.6063	11.777	1307	0.3	99.0	False	False	1		
638.6067	8.571	1258	0.0	inf	False	False	1		
638.6072	19.589	1040	0.0	inf	False	False	1		
638.6078	13.429	1485	0.0	inf	False	False	1		
638.6084	10.259	5119	0.0	inf	False	False	1		
638.6089	7.944	12855	0.94	3.0	False	False	1		
638.6092	11.684	2648	0.0	inf	False	False	1		
638.6098	2.975	1220	0.0	inf	False	False	1		
638.6103	10.509	2687	0.0	inf	False	False	1		
638.6108	0.88	2498	0.0	inf	False	False	1		
638.6164	9.699	1512	0.0	inf	False	False	1		
638.6172	9.369	1846	0.0	inf	False	False	1		
638.622	10.165	9917	0.85	1.0	False	False	1		
638.6222	9.932	9532	0.57	2.0	False	False	1		
638.625	10.353	3338	0.0	inf	False	False	1		
638.6272	11.825	1157	0.0	inf	False	False	1		
638.6298	9.837	2817	0.0	inf	False	False	1		
638.6314	13.051	1319	0.0	inf	False	False	1		
638.6354	12.305	11142	0.91	0.67	False	False	1		
638.6356	7.944	1713	0.0	inf	False	False	1		
638.6362	9.837	2709	0.83	0.0	False	False	1		
638.637	10.364	3732	0.52	2.0	False	False	1		
638.6378	11.825	1820	0.68	99.0	False	False	1		
638.6407	10.462	2077	0.0	inf	False	False	1		
638.6421	11.542	24582	0.96	1.0	False	False	1		
638.6437	10.353	3238	0.0	inf	False	False	1		
638.645	12.446	8695	0.89	4.0	False	False	1		
638.6454	12.163	1547	0.64	1.0	False	False	1		
638.648	12.909	1470	0.22	1.0	False	False	1		
638.6492	7.944	1278	0.0	inf	False	False	1		
638.6493	12.305	4705	0.0	inf	False	False	1		
638.6545	11.93	2384	0.86	0.25	False	False	1		
638.6562	10.364	1610	0.0	inf	False	False	1		
638.6563	9.229	10811	0.86	5.0	False	False	1		
638.657	12.909	1085	0.0	inf	False	False	1		
638.6579	8.476	1015	0.0	inf	False	False	1		
638.658	7.523	6735	0.0	inf	False	False	1		
638.6581	11.59	6916	0.0	inf	False	False	1		
638.6609	7.944	1688	0.0	inf	False	False	1		
638.6656	7.568	3355	0.0	inf	False	False	1		
638.6662	10.353	1266	0.0	inf	False	False	1		
638.6681	11.637	1611	0.53	99.0	False	False	1		
638.6708	9.837	1642	0.0	inf	False	False	1		
638.6718	12.909	1907	0.83	99.0	False	False	1		
638.6738	10.353	1192	0.0	inf	False	False	1		
638.6754	9.181	1085	0.0	inf	False	False	1		
638.68	11.59	2116	0.0	inf	False	False	1		
638.6803	9.322	1588	0.0	inf	False	False	1		
638.6868	12.305	1165	0.0	inf	False	False	1		
638.6914	11.542	2558	0.0	inf	False	False	1		
638.6961	9.837	1507	0.0	inf	False	False	1		
638.6993	10.259	2552	0.0	inf	False	False	1		
638.7012	10.353	1332	0.0	inf	False	False	1		
638.7014	11.542	1954	0.0	inf	False	False	1		
638.714	9.837	1434	0.0	inf	False	False	1		
638.8075	0.88	1208	0.0	inf	False	False	1		
638.8178	12.258	1058	0.0	inf	False	False	1		
638.8922	18.222	1064	0.0	inf	False	False	1		
638.8985	10.419	1551	0.0	inf	False	False	1		
638.9004	19.458	1031	0.0	inf	False	False	1		
638.91	0.903	1326	0.02	1.0	False	False	1		
638.97	3.07	2790	0.0	inf	False	False	1		
638.9739	2.975	10512	0.0	inf	False	False	1		
639.0012	2.928	1230	0.0	inf	False	False	1		
639.1546	0.88	1264	0.54	99.0	False	False	1		
639.1648	0.868	1427	0.0	inf	False	False	1		
639.3849	1.873	1169	0.0	inf	False	False	1		
639.3932	1.272	1121	0.0	inf	False	False	1		
639.395	17.19	1225	0.72	99.0	False	False	1		
639.3958	1.827	1035	0.0	inf	False	False	1		
639.4026	0.606	1022	0.0	inf	False	False	1		
639.4043	1.272	2160	0.0	inf	False	False	1		
639.4051	1.459	1678	0.0	inf	False	False	1		
639.406	3.353	1039	0.0	inf	False	False	1		
639.4069	9.462	1138	0.0	inf	False	False	1		
639.4077	0.903	1967	0.0	1.0	False	False	1		
639.4091	2.435	1486	0.0	inf	False	False	1		
639.4091	8.181	1032	0.0	inf	False	False	1		
639.4092	0.947	1172	0.0	inf	False	False	1		
639.4094	19.913	1124	0.0	inf	False	False	1		
639.4096	19.026	1395	0.0	inf	False	False	1		
639.4619	1.827	1073	0.0	inf	False	False	1		
639.4694	2.975	2524	0.0	inf	False	False	1		
639.477	2.975	2641	0.0	inf	False	False	1		
639.4876	2.975	1360	0.0	inf	False	False	1		
639.4894	2.482	1155	0.0	inf	False	False	1		
639.4907	7.613	2421	0.0	inf	False	False	1		
639.493	3.778	1197	0.0	inf	False	False	1		
639.4979	15.925	1024	0.0	inf	False	False	1		
639.499	7.991	4108	0.85	1.67	False	False	1		
639.4992	4.013	2926	0.41	0.25	False	False	1		
639.4997	3.542	1673	0.0	inf	False	False	1		
639.5008	15.5	1003	0.0	inf	False	False	1		
639.5036	1.178	1196	0.0	inf	False	False	1		
639.506	2.975	1106	0.0	inf	False	False	1		
639.5098	7.944	1790	0.35	2.0	False	False	1		
639.5114	3.967	1164	0.38	1.0	False	False	1		
639.52	11.354	1045	0.0	inf	False	False	1		
639.5213	9.932	25191	0.92	2.0	False	False	1		
639.5252	2.294	1644	0.0	inf	False	False	1		
639.5288	3.778	1122	0.0	inf	False	False	1		
639.5319	3.259	2272	0.0	inf	False	False	1		
639.5326	10.419	2083	0.0	inf	False	False	1		
639.5342	2.294	1101	0.0	inf	False	False	1		
639.5346	15.358	1015	0.0	inf	False	False	1		
639.5348	3.495	3524	0.91	4.0	False	False	1		
639.5348	4.156	1131	0.0	inf	False	False	1		
639.5368	3.637	1034	0.0	inf	False	False	1		
639.5376	4.865	1889	0.35	1.5	False	False	1		
639.5392	10.026	5195	0.0	inf	False	False	1		
639.5395	10.364	2306	0.0	inf	False	False	1		
639.5396	1.459	1757	0.0	inf	False	False	1		
639.5396	10.212	2521	0.0	inf	False	False	1		
639.5406	12.258	1143	0.0	inf	False	False	1		
639.5412	9.651	1811	0.0	inf	False	False	1		
639.548	1.319	1079	0.0	inf	False	False	1		
639.5484	10.364	1136	0.0	inf	False	False	1		
639.5503	4.818	1536	0.0	inf	False	False	1		
639.5554	9.699	1595	0.0	inf	False	False	1		
639.5559	3.495	1050	0.0	inf	False	False	1		
639.5641	8.618	3435	0.47	0.17	False	False	1		
639.5652	8.275	1263	0.0	inf	False	False	1		
639.5674	11.883	1270	0.0	inf	False	False	1		
639.5707	12.815	2874	0.0	inf	False	False	1		
639.5724	12.258	1107	0.0	inf	False	False	1		
639.5748	4.77	1035	0.0	inf	False	False	1		
639.5748	16.03	1012	0.0	inf	False	False	1		
639.5765	10.165	53642	0.76	1.25	False	False	1		
639.5771	8.523	1311	0.0	inf	False	False	1		
639.5782	12.815	2420	0.0	inf	False	False	1		
639.5876	10.462	4222	0.0	inf	False	False	1		
639.5914	10.353	3901	0.0	inf	False	False	1		
639.5956	12.815	1027	0.0	inf	False	False	1		
639.5992	9.837	2965	0.0	inf	False	False	1		
639.6034	12.21	1198	0.0	inf	False	False	1		
639.6088	11.731	1494	0.0	inf	False	False	1		
639.6106	9.979	4204	0.76	99.0	False	False	1		
639.6126	7.944	6115	0.99	4.0	False	False	1		
639.6148	4.061	1604	0.73	99.0	False	False	1		
639.6152	12.21	1170	0.68	0.0	False	False	1		
639.6158	10.509	1735	0.0	inf	False	False	1		
639.6162	9.275	20359	0.93	1.67	False	False	1		
639.6169	13.287	1142	0.51	0.0	False	False	1		
639.6195	9.135	1413	0.0	inf	False	False	1		
639.6228	10.364	2065	0.71	2.0	False	False	1		
639.6246	10.212	3280	0.78	4.0	False	False	1		
639.6252	10.072	4129	0.0	inf	False	False	1		
639.6284	7.944	2472	0.71	5.0	False	False	1		
639.6289	9.181	3822	0.0	inf	False	False	1		
639.6306	9.979	4395	0.93	0.0	False	False	1		
639.6328	9.837	1462	0.6	0.0	False	False	1		
639.6344	11.637	1950	0.0	inf	False	False	1		
639.6398	12.305	2197	0.0	inf	False	False	1		
639.6412	10.364	1410	0.0	inf	False	False	1		
639.6434	12.258	1908	0.0	inf	False	False	1		
639.644	11.542	7124	0.94	1.0	False	False	1		
639.6502	12.446	4088	0.0	inf	False	False	1		
639.6541	9.416	1004	0.0	inf	False	False	1		
639.6552	16.58	1019	0.0	inf	False	False	1		
639.6555	17.544	1233	0.0	inf	False	False	1		
639.6571	11.637	1500	0.56	99.0	False	False	1		
639.6584	9.275	7963	0.9	2.0	False	False	1		
639.659	11.542	3996	0.0	inf	False	False	1		
639.6605	10.407	1122	0.52	1.0	False	False	1		
639.6614	7.613	1710	0.8	99.0	False	False	1		
639.6632	12.258	1028	0.0	inf	False	False	1		
639.6714	11.542	2038	0.0	inf	False	False	1		
639.673	9.181	1971	0.78	99.0	False	False	1		
639.6834	9.322	1137	0.0	inf	False	False	1		
639.6882	11.542	1034	0.0	inf	False	False	1		
639.7026	10.165	2509	0.0	inf	False	False	1		
639.7147	9.275	1331	0.0	inf	False	False	1		
639.9721	2.928	1102	0.0	inf	False	False	1		
640.0882	2.388	1263	0.0	inf	False	False	1		
640.3886	0.903	1078	0.0	inf	False	False	1		
640.4014	0.891	1642	0.0	inf	False	False	1		
640.4026	3.637	1240	0.69	99.0	False	False	1		
640.4032	2.152	1575	0.0	inf	False	False	1		
640.4052	9.369	1060	0.0	inf	False	False	1		
640.406	0.935	2178	0.0	inf	False	False	1		
640.4086	18.531	1116	0.0	inf	False	False	1		
640.4197	0.935	1563	0.87	99.0	False	False	1		
640.444	2.388	1204	0.0	inf	False	False	1		
640.4513	2.928	1466	0.0	inf	False	False	1		
640.4954	4.013	1183	0.0	inf	False	False	1		
640.4986	7.897	2289	0.0	inf	False	False	1		
640.502	8.133	1613	0.0	inf	False	False	1		
640.5031	7.66	1470	0.0	inf	False	False	1		
640.504	8.038	2457	0.0	inf	False	False	1		
640.5046	3.495	1425	0.0	inf	False	False	1		
640.508	10.462	1188	0.0	inf	False	False	1		
640.5082	3.589	1223	0.0	inf	False	False	1		
640.512	3.495	2860	0.0	inf	False	False	1		
640.512	12.258	1259	0.0	inf	False	False	1		
640.5127	9.651	2403	0.0	inf	False	False	1		
640.5158	3.92	2661	0.08	0.67	False	False	1		
640.5165	7.897	1054	0.41	99.0	False	False	1		
640.5167	4.013	1398	0.0	inf	False	False	1		
640.5184	3.117	1268	0.0	inf	False	False	1		
640.5198	3.353	1067	0.0	inf	False	False	1		
640.5224	9.979	9665	0.96	1.86	False	False	1		
640.5262	12.862	1595	0.59	99.0	False	False	1		
640.5281	10.419	1268	0.0	inf	False	False	1		
640.5284	2.821	1153	0.0	inf	False	False	1		
640.5296	5.007	1059	0.0	inf	False	False	1		
640.5302	3.117	2538	0.0	inf	False	False	1		
640.5304	4.723	1537	0.0	inf	False	False	1		
640.5318	4.487	1685	0.38	0.0	False	False	1		
640.5322	3.92	2269	0.57	0.5	False	False	1		
640.5326	10.026	4847	0.0	inf	False	False	1		
640.5332	19.913	1092	0.0	inf	False	False	1		
640.5332	10.364	2101	0.66	3.0	False	False	1		
640.5334	11.448	1366	0.0	inf	False	False	1		
640.5334	12.446	1351	0.0	inf	False	False	1		
640.5335	4.25	1372	0.0	inf	False	False	1		
640.5336	2.975	1183	0.0	inf	False	False	1		
640.5342	4.156	1369	0.0	inf	False	False	1		
640.5342	2.679	1158	0.0	inf	False	False	1		
640.5346	2.294	1203	0.0	inf	False	False	1		
640.5348	12.258	1037	0.0	inf	False	False	1		
640.5352	2.482	1565	0.0	inf	False	False	1		
640.5352	3.212	1513	0.0	inf	False	False	1		
640.5355	9.651	2045	0.0	inf	False	False	1		
640.5357	0.827	1355	0.0	inf	False	False	1		
640.536	0.947	1401	0.0	inf	False	False	1		
640.5365	0.641	1693	0.82	0.0	False	False	1		
640.5366	15.972	1049	0.0	inf	False	False	1		
640.5367	10.929	1099	0.0	inf	False	False	1		
640.537	9.884	3729	0.0	inf	False	False	1		
640.537	11.93	1861	0.0	inf	False	False	1		
640.5372	12.862	1271	0.0	inf	False	False	1		
640.5373	8.993	1034	0.0	inf	False	False	1		
640.5376	5.476	1401	0.0	inf	False	False	1		
640.5379	0.484	1272	0.0	inf	False	False	1		
640.5382	0.271	1233	0.0	inf	False	False	1		
640.5382	8.571	1033	0.0	inf	False	False	1		
640.5384	3.684	2396	0.0	inf	False	False	1		
640.5384	11.307	1239	0.0	inf	False	False	1		
640.5384	0.081	1149	0.66	99.0	False	False	1		
640.5386	0.036	1495	0.0	inf	False	False	1		
640.5386	0.712	1335	0.0	inf	False	False	1		
640.5386	3.448	8835	0.9	0.8	False	False	1		
640.5392	8.323	1261	0.0	inf	False	False	1		
640.5394	11.59	1757	0.0	inf	False	False	1		
640.5394	11.825	1667	0.0	inf	False	False	1		
640.5398	4.723	1220	0.0	1.0	False	False	1		
640.5398	1.225	1149	0.0	inf	False	False	1		
640.5398	3.92	1772	0.0	inf	False	False	1		
640.5404	5.007	1461	0.0	inf	False	False	1		
640.5406	9.416	1226	0.0	inf	False	False	1		
640.5406	2.821	1134	0.0	inf	False	False	1		
640.541	19.271	1001	0.0	inf	False	False	1		
640.5422	9.135	1274	0.0	inf	False	False	1		
640.5425	10.259	1469	0.0	inf	False	False	1		
640.5426	8.038	1527	0.28	0.33	False	False	1		
640.5429	0.225	1005	0.0	inf	False	False	1		
640.5436	2.294	1182	0.0	inf	False	False	1		
640.5448	10.407	1028	0.0	inf	False	False	1		
640.5449	3.07	1611	0.0	inf	False	False	1		
640.5459	10.118	1742	0.0	inf	False	False	1		
640.5486	1.319	1299	0.0	inf	False	False	1		
640.5526	3.401	2452	0.0	inf	False	False	1		
640.5639	3.495	1171	0.0	inf	False	False	1		
640.5674	8.429	1120	0.0	inf	False	False	1		
640.5695	12.909	1688	0.0	inf	False	False	1		
640.5742	3.448	1163	0.76	0.0	False	False	1		
640.5753	12.815	1579	0.0	inf	False	False	1		
640.5796	10.026	12304	0.93	3.0	False	False	1		
640.585	15.559	1020	0.0	inf	False	False	1		
640.5868	9.135	1162	0.0	inf	False	False	1		
640.589	6.435	8000	0.83	3.0	False	False	1		
640.589	11.883	66979	0.98	1.0	False	False	1	339.2917;1223.0|340.2958;590.0|341.3033;1897.0|341.3078;1823.0|342.3096;1944.0|369.3516;565.0|605.5518;3264.0|605.5656;874.0|606.556;1610.0	4549.0
640.5912	10.509	1341	0.0	inf	False	False	1		
640.5941	8.429	1122	0.0	inf	False	False	1		
640.5944	12.163	1744	0.72	0.0	False	False	1		
640.5948	15.405	1323	0.0	inf	False	False	1		
640.5976	9.884	2415	0.0	inf	False	False	1		
640.598	10.118	3119	0.0	inf	False	False	1		
640.5998	10.212	1936	0.48	99.0	False	False	1		
640.6038	14.479	65905	0.94	3.0	False	False	1		
640.6038	15.075	3012	0.0	inf	False	False	1		
640.604	6.435	3199	0.0	inf	False	False	1		
640.6051	15.263	2273	0.88	2.0	False	False	1		
640.6062	12.21	1006	0.0	inf	False	False	1		
640.617	12.352	1590	0.0	inf	False	False	1		
640.6182	7.944	2556	0.86	2.0	False	False	1		
640.6193	10.212	1619	0.0	inf	False	False	1		
640.6195	9.837	1647	0.0	inf	False	False	1		
640.6197	12.21	1142	0.0	inf	False	False	1		
640.6201	11.59	1572	0.0	inf	False	False	1		
640.6204	9.275	8291	0.96	2.5	False	False	1		
640.621	12.768	1197	0.0	inf	False	False	1		
640.6254	11.825	4354	0.0	inf	False	False	1		
640.6254	13.382	5493	0.93	0.25	False	False	1		
640.6264	11.977	2790	0.0	inf	False	False	1		
640.6264	12.909	1575	0.0	inf	False	False	1		
640.627	15.122	1204	0.0	inf	False	False	1		
640.6271	11.496	3294	0.8	1.0	False	False	1		
640.629	9.651	1147	0.0	inf	False	False	1		
640.6309	9.322	3469	0.0	inf	False	False	1		
640.6338	11.448	1635	0.0	inf	False	False	1		
640.6345	10.118	1577	0.0	inf	False	False	1		
640.6389	13.287	1688	0.0	inf	False	False	1		
640.6408	9.322	1769	0.0	inf	False	False	1		
640.642	11.93	5031	0.96	2.0	False	False	1		
640.6438	11.825	3781	0.0	inf	False	False	1		
640.6451	11.496	2140	0.66	1.0	False	False	1		
640.6541	11.977	1512	0.69	0.0	False	False	1		
640.668	9.275	2305	0.6	1.0	False	False	1		
640.6964	7.944	1004	0.0	inf	False	False	1		
640.7154	11.883	1814	0.0	inf	False	False	1		
640.7353	18.042	1398	0.0	inf	False	False	1		
640.7362	0.88	1906	0.0	inf	False	False	1		
640.7412	3.825	1159	0.0	inf	False	False	1		
640.7437	0.413	1353	0.0	inf	False	False	1		
640.7465	11.825	1143	0.0	inf	False	False	1		
640.7742	11.93	1127	0.0	inf	False	False	1		
640.7964	11.93	1039	0.0	inf	False	False	1		
640.7978	0.903	1120	0.0	inf	False	False	1		
640.8534	11.93	1019	0.0	inf	False	False	1		
641.0661	0.947	1114	0.0	inf	False	False	1		
641.078	0.891	1665	0.0	inf	False	False	1		
641.349	0.947	1172	0.0	inf	False	False	1		
641.3564	0.947	1028	0.0	inf	False	False	1		
641.3804	1.506	2687	0.88	0.0	False	False	1		
641.3855	4.298	2230	0.0	inf	False	False	1		
641.3948	4.298	2146	0.0	inf	False	False	1		
641.4027	2.247	1033	0.0	inf	False	False	1		
641.404	0.903	1264	0.0	inf	False	False	1		
641.4057	4.298	1579	0.0	inf	False	False	1		
641.4226	2.294	1215	0.0	inf	False	False	1		
641.4353	1.272	1081	0.0	inf	False	False	1		
641.4458	4.77	1068	0.0	inf	False	False	1		
641.4502	2.435	1250	0.0	inf	False	False	1		
641.4518	2.679	1066	0.0	inf	False	False	1		
641.4607	2.435	1410	0.53	99.0	False	False	1		
641.4712	18.668	1061	0.0	inf	False	False	1		
641.4918	4.582	3414	0.86	2.0	False	False	1		
641.4958	11.825	1175	0.0	inf	False	False	1		
641.5076	2.2	1144	0.65	99.0	False	False	1		
641.5078	4.487	1434	0.0	inf	False	False	1		
641.5085	12.815	1188	0.0	inf	False	False	1		
641.5086	9.181	1248	0.0	inf	False	False	1		
641.5094	5.007	1355	0.0	inf	False	False	1		
641.5096	16.205	1234	0.0	inf	False	False	1		
641.51	4.156	1016	0.0	inf	False	False	1		
641.5106	12.258	1032	0.0	inf	False	False	1		
641.5114	1.225	1428	0.0	inf	False	False	1		
641.5114	4.77	2792	0.75	0.5	False	False	1		
641.5122	3.967	2102	0.38	0.67	False	False	1		
641.5136	8.476	43663	0.8	2.33	False	False	1		
641.5144	8.945	1706	0.0	inf	False	False	1		
641.5147	10.407	1086	0.0	inf	False	False	1		
641.5157	9.322	1108	0.0	inf	False	False	1		
641.516	3.495	1479	0.0	inf	False	False	1		
641.5172	10.509	1399	0.0	inf	False	False	1		
641.5174	4.393	1273	0.67	0.0	False	False	1		
641.5176	5.007	1107	0.0	inf	False	False	1		
641.519	10.072	4214	0.99	99.0	False	False	1		
641.5212	9.699	3174	0.57	99.0	False	False	1		
641.5222	1.319	1204	0.0	inf	False	False	1		
641.5228	3.967	1302	0.0	inf	False	False	1		
641.5258	10.364	1437	0.0	inf	False	False	1		
641.526	8.806	1470	0.0	inf	False	False	1		
641.5285	4.77	1317	0.0	inf	False	False	1		
641.533	8.275	1530	0.0	inf	False	False	1		
641.5336	11.871	1433	0.75	1.5	False	False	1		
641.5342	7.991	1213	0.0	inf	False	False	1		
641.5348	12.909	1007	0.0	inf	False	False	1		
641.5363	10.364	1099	0.0	inf	False	False	1		
641.5393	3.873	1241	0.0	inf	False	False	1		
641.5394	19.294	1012	0.0	inf	False	False	1		
641.5396	5.523	1264	0.0	inf	False	False	1		
641.5399	3.448	3863	0.0	inf	False	False	1		
641.5402	4.25	1112	0.0	inf	False	False	1		
641.5404	4.818	1681	0.0	inf	False	False	1		
641.5424	4.156	1331	0.0	inf	False	False	1		
641.5429	9.135	1565	0.0	inf	False	False	1		
641.5434	4.013	1243	0.0	inf	False	False	1		
641.544	3.637	1590	0.63	1.0	False	False	1		
641.5442	9.322	1143	0.0	inf	False	False	1		
641.5448	4.535	1728	0.0	inf	False	False	1		
641.5448	8.993	1366	0.0	inf	False	False	1		
641.5466	1.319	1163	0.0	inf	False	False	1		
641.5467	3.022	1035	0.0	inf	False	False	1		
641.547	12.862	1033	0.0	inf	False	False	1		
641.5478	9.651	1147	0.0	inf	False	False	1		
641.5479	8.571	3444	0.74	0.0	False	False	1		
641.5486	5.007	1108	0.0	inf	False	False	1		
641.5502	7.944	1073	0.0	inf	False	False	1		
641.555	4.818	1387	0.0	inf	False	False	1		
641.556	8.323	1064	0.65	0.0	False	False	1		
641.5564	3.448	1262	0.5	99.0	False	False	1		
641.5581	8.429	3275	0.0	inf	False	False	1		
641.5584	8.571	3573	0.0	inf	False	False	1		
641.5594	1.506	5366	0.8	1.0	False	False	1		
641.5614	8.476	3910	0.28	1.5	False	False	1		
641.5766	9.884	2668	0.0	inf	False	False	1		
641.5774	8.323	1213	0.0	inf	False	False	1		
641.579	11.26	1422	0.0	inf	False	False	1		
641.583	10.212	2714	0.57	1.33	False	False	1		
641.589	12.258	1210	0.0	inf	False	False	1		
641.5908	12.815	2191	0.0	inf	False	False	1		
641.5908	6.435	4558	0.0	inf	False	False	1		
641.5924	11.883	32425	0.98	0.75	False	False	1		
641.5934	10.212	2257	0.35	1.0	False	False	1		
641.5966	12.163	1023	0.0	inf	False	False	1		
641.605	15.122	1543	0.0	inf	False	False	1		
641.6054	6.435	2238	0.0	inf	False	False	1		
641.6073	14.479	34409	0.98	1.0	False	False	1		
641.6078	14.677	4249	0.0	inf	False	False	1		
641.6104	15.216	1571	0.51	99.0	False	False	1		
641.6106	11.977	3096	0.0	inf	False	False	1		
641.6169	9.229	2383	0.0	inf	False	False	1		
641.6214	15.122	1241	0.0	inf	False	False	1		
641.6222	13.429	1932	0.0	inf	False	False	1		
641.6266	11.496	1566	0.0	inf	False	False	1		
641.6268	9.229	2405	0.0	inf	False	False	1		
641.6284	11.883	2751	0.0	inf	False	False	1		
641.6294	13.382	2730	0.86	0.17	False	False	1		
641.6368	8.476	1904	0.0	inf	False	False	1		
641.6399	9.275	1391	0.0	inf	False	False	1		
641.642	13.382	1243	0.0	inf	False	False	1		
641.646	11.883	2957	0.95	1.0	False	False	1		
641.6488	11.871	2146	0.0	inf	False	False	1		
641.6668	8.476	1320	0.0	inf	False	False	1		
641.686	8.476	1090	0.0	inf	False	False	1		
641.7263	11.93	1033	0.0	inf	False	False	1		
641.7788	2.059	9153	0.83	99.0	False	False	1		
641.9038	0.935	1565	0.0	inf	False	False	1		
642.1123	2.152	7959	0.89	2.0	False	False	1		
642.114	1.319	1030	0.0	inf	False	False	1		
642.2086	2.975	1814	0.0	inf	False	False	1		
642.2223	2.975	1139	0.0	inf	False	False	1		
642.3766	3.117	1150	0.0	inf	False	False	1		
642.3826	0.935	1206	0.26	0.5	False	False	1		
642.3885	4.203	1062	0.0	inf	False	False	1		
642.3947	0.935	1392	0.56	0.0	False	False	1		
642.3974	4.298	11291	0.96	2.0	False	False	1		
642.4012	0.935	1023	0.0	inf	False	False	1		
642.4121	4.393	1432	0.0	inf	False	False	1		
642.421	2.152	1320	0.0	inf	False	False	1		
642.4272	2.342	1105	0.61	1.0	False	False	1		
642.4315	4.298	1350	0.0	inf	False	False	1		
642.4384	12.956	1158	0.0	inf	False	False	1		
642.4386	16.205	1509	0.6	0.0	False	False	1		
642.446	2.152	6629	0.87	1.5	False	False	1		
642.4468	4.393	1497	0.0	inf	False	False	1		
642.4474	2.388	1576	0.79	99.0	False	False	1		
642.4529	2.106	3846	0.79	99.0	False	False	1		
642.4555	4.298	1022	0.0	inf	False	False	1		
642.4574	2.388	1364	0.0	inf	False	False	1		
642.4755	1.178	1065	0.0	inf	False	False	1		
642.4814	2.152	1310	0.0	inf	False	False	1		
642.4912	1.225	1352	0.0	inf	False	False	1		
642.4964	4.582	1507	0.0	inf	False	False	1		
642.5028	1.178	1306	0.0	inf	False	False	1		
642.5056	3.825	1186	0.28	1.0	False	False	1		
642.5081	9.04	1025	0.0	inf	False	False	1		
642.5107	12.305	1463	0.0	inf	False	False	1		
642.5152	8.476	22509	0.83	2.0	False	False	1		
642.5169	2.342	4290	0.7	0.67	False	False	1		
642.5178	4.723	1457	0.61	3.0	False	False	1		
642.5249	1.319	1260	0.0	inf	False	False	1		
642.5254	4.203	1360	0.0	inf	False	False	1		
642.5271	3.589	1567	0.0	inf	False	False	1		
642.5274	5.007	1419	0.0	inf	False	False	1		
642.5283	8.759	1520	0.69	0.0	False	False	1		
642.531	4.108	2074	0.0	inf	False	False	1		
642.5314	4.723	1166	0.0	inf	False	False	1		
642.532	2.294	1311	0.0	inf	False	False	1		
642.5322	4.298	10333	0.89	2.0	False	False	1		
642.533	11.977	1081	0.0	inf	False	False	1		
642.535	4.393	2075	0.0	inf	False	False	1		
642.5351	8.323	1879	0.0	inf	False	False	1		
642.5406	3.542	1314	0.0	1.0	False	False	1		
642.5406	2.294	1186	0.0	inf	False	False	1		
642.5408	4.108	1092	0.0	inf	False	False	1		
642.5418	4.723	1337	0.0	inf	False	False	1		
642.5456	3.401	1871	0.0	inf	False	False	1		
642.547	5.523	1000	0.0	inf	False	False	1		
642.5472	7.991	1056	0.0	inf	False	False	1		
642.5528	8.476	2674	0.82	1.0	False	False	1		
642.554	2.294	1626	0.0	inf	False	False	1		
642.5546	4.298	2782	0.0	inf	False	False	1		
642.5572	11.977	1044	0.0	inf	False	False	1		
642.5606	8.571	1903	0.71	0.0	False	False	1		
642.5618	1.506	2442	0.0	inf	False	False	1		
642.5667	11.825	1648	0.0	inf	False	False	1		
642.5671	4.298	1354	0.0	inf	False	False	1		
