m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
159.118	13.759	1430	0.0	inf	False	False	1		
159.1181	15.127	1067	0.0	inf	False	False	1		
159.1182	1.729	1068	0.0	inf	False	False	1		
160.0257	1.311	5781	0.0	inf	False	False	1		
160.1451	0.945	2123	0.0	inf	False	False	1		
161.0292	1.311	1215	0.0	inf	False	False	1		
161.0967	17.017	1175	0.0	inf	False	False	1		
161.0968	3.323	1306	0.67	0.0	False	False	1		
161.1309	15.631	1496	0.35	0.5	False	False	1		
161.1324	12.092	2611	0.81	99.0	False	False	1		
161.133	14.554	2573	0.99	4.0	False	False	1		
161.1331	14.854	21400	0.75	2.33	False	False	1		
161.1332	14.038	43235	0.96	1.33	False	False	1		
162.0926	19.855	1020	0.0	inf	False	False	1		
162.1367	14.27	1487	0.0	inf	False	False	1		
162.1501	0.945	4660	0.0	inf	False	False	1		
163.0743	12.199	1214	0.51	0.0	False	False	1		
163.075	9.558	1024	0.0	inf	False	False	1		
163.0752	15.975	2395	0.0	inf	False	False	1		
163.0756	2.981	1365	0.61	0.0	False	False	1		
163.0757	15.127	1460	0.61	2.0	False	False	1		
163.0757	13.901	1020	0.0	inf	False	False	1		
163.0757	18.869	1329	0.76	99.0	False	False	1		
163.0758	15.444	1305	0.0	inf	False	False	1		
163.0759	0.208	1444	0.73	0.0	False	False	1		
163.076	7.852	1286	0.58	99.0	False	False	1		
163.076	15.718	1714	0.52	0.0	False	False	1		
163.076	16.173	2124	0.39	0.33	False	False	1		
163.076	0.597	1005	0.0	inf	False	False	1		
163.076	1.217	4172	0.0	inf	False	False	1		
163.0761	17.755	1230	0.68	0.0	False	False	1		
163.0762	15.327	1426	0.0	inf	False	False	1		
163.0762	18.055	1043	0.0	inf	False	False	1		
163.0762	15.845	2032	0.78	4.0	False	False	1		
163.0762	19.415	1374	0.0	inf	False	False	1		
163.0763	6.963	1025	0.0	inf	False	False	1		
163.0763	4.086	1120	0.0	inf	False	False	1		
163.0763	16.312	1521	0.0	inf	False	False	1		
163.0763	17.076	1127	0.0	inf	False	False	1		
163.0766	16.467	1252	0.0	inf	False	False	1		
163.0766	14.317	1367	0.0	inf	False	False	1		
163.0774	13.18	1746	0.32	1.0	False	False	1		
163.0776	11.403	1038	0.0	inf	False	False	1		
163.1114	6.558	1027	0.0	inf	False	False	1		
163.1124	12.045	1236	0.57	99.0	False	False	1		
163.1152	14.507	1105	0.0	inf	False	False	1		
163.1473	14.754	1095	0.0	inf	False	False	1		
163.148	13.806	1204	0.0	inf	False	False	1		
163.1481	15.339	1157	0.0	inf	False	False	1		
163.1486	14.365	1199	0.72	0.0	False	False	1		
163.1488	13.57	1344	0.0	inf	False	False	1		
163.1492	14.554	1570	0.0	inf	False	False	1		
163.1493	6.51	1008	0.0	inf	False	False	1		
163.1494	16.216	1167	0.0	inf	False	False	1		
163.1496	13.428	1138	0.0	inf	False	False	1		
163.1503	11.998	1247	0.0	inf	False	False	1		
164.0536	1.264	1967	0.0	inf	False	False	1		
164.0542	17.407	1116	0.0	inf	False	False	1		
164.0711	0.945	3336	0.0	inf	False	False	1		
164.1076	0.945	34056	0.96	99.0	False	False	1		
164.1161	0.945	4394	0.0	inf	False	False	1		
164.1287	0.945	2163	0.0	inf	False	False	1		
164.129	4.877	1065	0.0	inf	False	False	1		
164.9199	17.149	1426	0.0	inf	False	False	1		
164.9202	15.222	1050	0.0	inf	False	False	1		
164.9203	16.049	1262	0.0	inf	False	False	1		
164.9204	14.696	1780	0.0	inf	False	False	1		
164.9205	16.935	1793	0.0	inf	False	False	1		
164.9205	17.307	1346	0.06	1.0	False	False	1		
164.9205	0.684	1047	0.69	0.0	False	False	1		
164.9206	17.076	1538	0.0	inf	False	False	1		
164.9206	17.714	1815	0.74	0.0	False	False	1		
164.9206	19.855	1647	0.0	inf	False	False	1		
