m/z	RT
737.6586	13.854
381.2358	1.493
850.5817	1.776
880.7559	12.684
792.5086	10.412
710.5371	14.128
700.5145	1.72
1269.3846	12.454
792.5334	10.415
1465.4199	13.57
1359.249	14.176
838.4796	5.235
836.4821	5.235
433.2895	1.673
1442.4731	12.151
718.6415	14.368
928.2702	4.924
1088.0398	15.583
789.4353	8.668
835.5178	1.579
638.6407	11.52
819.7232	11.951
758.4982	2.055
1023.9688	14.896
1116.0677	16.085
399.234	0.991
721.5077	10.732
881.7589	14.507
834.2413	10.791
773.5534	3.228
1426.3726	12.731
767.7333	7.926
764.609	7.734
791.3682	10.412
653.5334	3.505
1320.82	14.938
716.508	2.179
895.7597	13.363
1319.9066	14.896
810.5254	3.054
1222.41	9.645
342.3456	12.454
668.7752	15.081
914.4694	1.72
639.6136	7.938
792.516	3.028
1328.1924	12.901
1339.1987	14.554
794.5314	2.84
701.4115	6.718
387.2584	1.484
454.5096	0.991
1145.8188	5.19
815.6656	5.143
632.3701	2.226
673.5769	13.428
825.524	2.226
1002.2901	5.988
379.2565	1.484
1247.3608	13.085
734.4759	1.913
722.5105	8.44
948.2889	11.951
824.5044	1.867
697.6584	3.309
1266.9329	13.333
715.5478	12.542
1430.3711	12.731
656.603	11.999
792.4779	10.412
371.245	1.484
1469.4183	13.57
1348.8897	6.693
1208.9331	10.375
834.5864	2.461
654.4337	1.673
796.5634	6.907
874.5046	1.626
1141.3228	13.381
879.5465	1.952
368.3397	14.602
596.4519	1.349
722.5109	7.687
904.4313	2.703
877.7278	13.901
756.5136	5.19
1156.3103	5.168
879.7434	14.27
880.8347	15.08
1236.851	4.972
1282.3334	12.363
810.7563	14.27
1319.1752	14.896
1386.1721	13.901
807.5143	3.261
608.4531	1.72
669.5294	2.887
452.278	1.767
511.3597	1.776
848.5401	6.077
849.681	8.75
1321.9585	14.896
458.2901	1.484
1321.9137	14.938
664.5372	12.545
1431.3902	13.57
1343.9501	13.286
880.4922	1.72
598.4261	2.091
727.6153	13.804
449.2844	1.532
792.4559	10.412
878.5867	1.626
575.4925	7.545
1231.0879	12.187
161.1329	14.938
1371.1752	13.947
453.3161	1.579
852.4819	1.681
1157.3135	5.19
973.882	15.176
937.7992	13.659
614.5372	11.856
697.4409	2.772
1446.4758	12.151
269.1629	2.793
705.454	1.681
681.4533	1.999
598.4106	1.484
444.2807	1.681
243.2113	14.038
870.4895	1.635
852.4803	1.767
422.2789	1.532
1375.117	13.755
791.4552	10.444
692.6265	14.365
779.2316	3.24
741.5237	12.092
819.6964	7.196
506.5304	9.598
697.4496	1.579
774.4645	1.858
1203.4005	13.038
649.4667	11.095
823.486	2.981
395.2695	1.484
724.5175	6.693
1131.2985	11.672
1279.0403	11.856
722.5107	11.661
801.5959	5.168
653.6724	5.282
1321.9325	14.938
722.5092	3.727
680.482	7.196
1215.341	13.57
608.6161	12.454
1324.0961	12.093
853.5276	1.532
767.5462	5.19
722.5113	3.158
721.5332	13.804
1353.4432	13.428
414.7832	1.579
692.5478	13.665
1221.417	9.645
539.147	1.402
210.0894	2.319
1377.1343	13.901
626.6305	9.254
722.5105	8.265
1116.3364	7.196
1178.3302	13.475
1297.4343	11.298
1304.4116	14.896
242.1213	15.975
397.3839	14.368
565.5664	12.592
759.2844	5.979
1192.3534	8.403
1276.4273	13.239
722.5113	9.016
782.7245	13.947
1208.3162	12.092
1130.3845	12.885
781.0531	6.05
772.5805	7.104
684.521	3.205
880.5429	1.952
713.6001	13.712
846.5248	5.215
408.7834	1.493
284.3318	1.635
576.3074	1.493
1285.8619	13.712
1374.1156	13.759
789.3785	8.668
1279.4235	13.239
1134.3149	12.837
803.6118	6.032
654.5471	6.214
852.8041	14.766
722.51	2.556
565.5201	14.896
898.4664	1.767
1323.1716	14.604
907.7748	14.557
257.2268	14.085
878.2568	12.684
779.0391	5.19
826.522	2.187
1378.3866	13.428
884.422	2.819
692.4512	1.626
444.3102	1.626
281.2957	1.587
1132.2974	11.672
615.5034	11.856
1340.1647	15.033
786.528	2.226
1341.1708	15.033
792.5761	3.644
1173.3429	12.885
716.4872	2.611
822.756	14.176
756.5515	6.988
740.5193	1.681
386.2505	1.358
618.4007	2.142
1346.8983	13.267
887.6508	4.364
722.6009	12.104
860.5769	1.673
619.5284	12.735
1137.3214	13.381
1334.103	12.454
1362.1049	13.708
1030.2947	13.133
689.4212	1.587
783.0703	7.149
776.5077	1.913
1209.1796	11.537
758.4394	1.358
1152.3223	8.403
870.756	13.665
1283.3516	13.239
408.7652	1.493
722.5109	9.111
699.5034	1.913
721.5077	1.961
686.637	13.712
652.4468	1.729
383.3662	14.222
691.5654	12.901
1345.8961	13.267
611.5841	7.521
740.4479	3.584
825.7755	14.459
1205.4027	13.085
867.5805	1.72
1392.1612	14.368
949.8797	15.813
1471.4157	12.151
881.567	1.484
582.593	7.521
1129.3804	12.885
789.4673	1.821
1301.3617	11.298
768.4777	4.496
1375.1981	14.222
768.5193	4.039
578.3831	1.72
1130.2978	11.672
690.0	4.452
742.443	1.952
752.4877	1.952
1104.3134	13.286
902.6103	2.1
1305.3674	13.239
769.4199	4.957
792.3734	10.412
1077.3094	7.149
422.329	4.558
621.6309	12.304
701.608	14.128
443.7817	1.858
714.4587	2.328
722.5115	11.443
1319.8613	14.938
722.5115	9.6
425.3327	1.72
948.8772	15.631
1357.3719	13.428
554.1784	1.635
821.6743	11.951
1332.0466	14.222
821.5374	2.226
1342.1476	14.038
797.7434	14.128
1323.1805	14.896
722.5114	11.215
672.6492	14.896
760.9066	7.082
1372.1798	13.948
838.5003	2.281
587.5955	9.254
917.5435	1.579
1321.8704	14.896
1379.3864	13.428
1341.1736	14.81
860.5773	1.867
370.4529	14.038
1236.1582	14.754
1174.3339	13.475
1361.2484	14.179
665.4958	3.941
1147.3937	8.403
1376.1273	13.899
610.5785	6.422
913.6002	2.091
589.5566	9.283
551.6333	9.052
612.4638	2.226
817.6162	5.19
768.0482	5.19
629.5919	12.187
664.4588	12.411
677.4592	1.913
823.5072	2.187
694.6341	14.602
791.3166	10.412
1393.1652	14.368
1470.4151	12.151
736.4892	1.961
720.4945	2.319
421.791	1.635
819.522	1.635
650.4909	1.72
496.4674	2.96
450.2703	1.54
857.469	2.226
687.5162	11.951
1342.0051	13.314
846.5987	3.054
709.5359	14.412
829.594	10.549
421.8278	5.03
1274.3324	12.454
792.4108	10.412
770.5639	5.979
863.7074	1.626
562.3395	1.349
809.5256	3.101
916.4673	1.729
531.4089	11.904
1427.4628	13.566
639.6157	9.301
1380.15	14.226
995.3325	12.746
1344.1544	14.554
873.5091	1.587
843.4759	1.961
666.6684	14.604
1218.2675	11.856
1323.3775	11.298
270.1662	4.191
542.3628	1.393
401.7754	1.493
707.5427	5.591
638.4514	2.187
813.6716	10.503
1037.7996	11.951
679.4746	1.858
559.5626	7.521
1362.376	13.899
481.2893	1.635
659.4082	2.319
663.502	6.693
727.466	1.821
432.7833	1.484
881.6067	10.549
1304.368	13.239
682.5047	2.008
1231.3475	13.085
922.4207	7.082
1248.3595	9.645
717.6216	13.947
1190.3765	11.998
768.709	13.759
1341.0096	13.333
899.7125	13.363
1289.3603	13.712
653.4231	1.532
680.4819	5.077
480.2876	1.681
501.223	1.867
611.1853	6.077
835.5538	1.858
927.814	14.317
184.0821	2.703
540.3751	1.161
228.106	15.927
707.4932	12.305
840.6475	11.998
918.3899	5.19
672.6419	12.885
902.4317	2.683
819.633	6.05
757.4195	5.19
454.2965	1.681
827.5777	8.767
918.7635	12.778
776.5732	3.786
761.2217	8.83
1230.3488	13.038
1039.3177	6.032
1472.4162	12.151
489.2923	1.587
434.2968	1.72
537.5382	12.363
1322.38	13.239
708.5217	13.708
636.4615	3.101
370.3562	12.092
1252.3498	13.665
695.5728	14.368
871.5304	1.776
791.3328	10.412
1229.3468	13.068
855.5352	1.767
722.5105	9.441
1146.396	8.403
855.4985	1.72
721.5089	12.64
560.3813	1.532
879.8221	14.766
934.5376	1.729
906.7626	14.317
787.5698	3.974
932.5312	1.767
799.5458	7.173
744.4428	1.673
888.4315	2.84
1069.3512	13.008
856.8234	14.459
842.4877	3.147
440.2795	1.532
702.6692	14.176
561.5248	7.545
565.5853	9.589
846.4872	2.772
1119.0792	16.085
787.5243	1.493
817.5065	1.673
1189.3776	12.045
664.4556	1.821
722.5094	10.017
680.4824	5.329
597.4704	2.1
680.4812	5.899
953.5222	1.579
842.5149	2.179
902.4334	2.793
773.4576	1.905
566.3842	1.681
1412.4331	12.636
1431.3676	12.731
1302.1688	12.901
1290.11	12.542
754.539	4.638
1489.4308	12.151
802.6332	9.207
598.5998	7.498
641.5844	11.999
444.2815	1.867
670.6188	12.542
1174.3411	8.356
700.6248	12.805
401.7572	1.446
879.59	8.767
1388.2103	14.317
757.3783	5.19
705.5814	12.805
413.7744	1.579
908.867	15.379
343.3121	11.903
1320.7695	14.896
882.763	14.507
443.2967	1.626
734.5616	5.71
846.2942	12.14
698.4356	2.772
721.5081	0.337
1233.1464	14.707
1396.3998	13.428
668.5977	14.938
914.3912	5.19
1341.3913	11.298
993.7485	15.176
1300.1858	14.604
618.5863	11.856
762.4939	1.767
1068.3506	12.991
435.3048	1.729
850.5086	1.54
956.2746	12.885
1175.3392	8.356
917.3928	5.235
736.5892	13.008
996.3322	12.735
917.7011	13.618
881.8385	15.08
798.4922	2.046
661.4688	3.463
994.3325	12.746
1249.3572	9.645
723.5487	4.496
1284.0546	11.764
438.4062	2.366
725.4917	1.587
687.2033	7.287
210.089	2.461
739.467	2.866
950.5412	1.729
804.5375	2.187
1380.3845	13.428
935.7829	13.363
1156.3289	12.853
721.5081	0.107
888.5026	1.587
1329.1038	14.222
743.4474	1.673
257.2274	14.038
851.696	10.478
843.5155	7.196
690.6672	14.368
675.5921	13.806
664.4569	12.305
839.5484	1.532
854.2498	4.027
1303.3663	13.239
837.5319	1.532
755.5385	2.226
844.4711	1.952
184.101	2.1
949.88	15.631
757.3393	5.19
838.5265	4.227
1380.1031	14.128
842.5663	1.905
1211.3403	13.57
695.4701	1.867
451.296	1.532
853.5202	2.226
652.7071	11.537
859.5121	1.776
553.3857	2.414
817.5424	1.821
681.4918	2.046
1322.3769	11.298
887.4243	2.819
1188.3784	11.998
684.3837	2.226
797.5284	6.05
823.7592	14.128
680.4813	4.652
1339.2092	15.08
856.5524	1.813
575.495	4.273
1263.0467	13.314
1041.3179	6.032
895.2783	4.027
385.2611	1.484
1394.1732	14.368
744.4837	1.905
1336.1356	14.604
838.7868	14.604
763.6283	12.092
841.5166	7.218
568.5775	9.283
730.4878	1.673
185.0772	2.091
667.6439	9.644
299.3064	7.521
404.3301	2.414
868.5168	1.493
438.4151	2.96
536.1669	4.837
549.5083	12.794
680.4804	3.309
442.7958	1.673
1001.8385	15.176
910.2589	11.951
875.4423	4.858
722.5129	10.744
468.7813	1.579
469.2814	1.579
664.458	11.951
267.2696	12.454
731.5425	4.746
853.8049	14.807
1387.2056	14.317
820.2605	3.24
1145.3154	5.261
428.3153	2.635
531.4095	11.809
848.8391	10.549
887.6496	4.544
690.4338	1.587
547.42	1.913
781.6123	6.05
1248.3619	13.085
812.768	10.415
458.2672	1.54
680.4845	2.319
615.4642	11.856
695.5152	3.584
767.4216	4.957
466.7546	1.72
721.5904	14.368
1384.2264	13.993
548.505	11.766
881.2557	12.684
860.4795	1.858
1115.0618	16.085
728.6181	13.804
663.5334	13.02
1144.3694	13.192
1306.3666	13.239
664.4586	11.999
314.2892	11.856
900.627	4.238
1232.3474	13.085
1453.4036	13.566
1215.8468	13.57
1389.2142	14.365
894.5347	1.767
706.5644	13.806
762.6534	7.753
1267.3698	9.645
758.4739	5.19
1338.4114	12.497
544.2265	1.114
1364.1975	14.368
707.5746	14.226
458.7915	1.493
829.5834	3.054
720.591	12.497
789.5483	2.187
1099.0597	7.521
773.4718	1.867
727.5564	12.093
1315.3651	15.271
715.6142	14.699
1328.2142	15.271
1173.3365	8.356
615.4143	11.856
548.3957	1.681
736.4916	2.234
717.4685	4.496
702.4882	3.17
800.5438	2.366
485.2588	1.587
634.548	12.187
1447.4718	12.104
1116.3579	11.49
1473.4033	14.128
1233.1414	14.222
1283.336	12.363
638.6526	11.52
801.5104	1.813
1155.122	9.237
770.4538	2.226
708.4931	1.776
938.8023	13.659
428.315	2.422
1423.1544	16.129
540.5461	7.521
811.7589	14.27
1128.3843	12.901
638.4394	1.673
1209.3327	13.085
554.381	2.422
549.5086	12.199
1017.9315	14.604
709.5548	12.199
992.6468	4.18
929.8311	14.557
915.4732	1.673
1040.3177	6.077
1369.229	15.033
1022.1282	14.896
682.4565	1.587
1342.1741	15.033
908.4822	1.587
897.4806	1.72
1424.1564	16.136
564.4217	1.767
1336.263	15.033
1454.4044	13.57
1227.3426	9.645
791.4652	1.813
921.767	13.314
1469.416	12.151
1143.3715	13.18
764.4658	2.748
880.7455	14.222
421.3677	4.227
461.2772	1.579
1070.3503	12.961
1246.106	12.592
975.887	15.813
1324.3764	11.298
1326.2686	15.033
788.5368	1.867
612.184	6.077
1246.3423	12.092
1099.3224	12.64
1252.8506	13.618
908.7789	14.557
1381.1066	14.128
691.4751	2.328
900.468	1.767
825.5252	2.469
1030.7878	13.133
682.6528	15.08
803.5278	2.187
837.4884	1.821
844.4863	3.17
1321.378	11.298
694.6178	13.991
1210.8148	4.089
174.1602	1.484
806.5454	1.729
398.4001	2.84
702.4868	3.217
1352.3751	15.332
1248.3526	13.665
1247.3419	12.092
1141.8217	13.381
1411.4321	12.636
1328.2094	15.081
387.3827	14.938
888.6525	4.364
647.5089	11.098
1321.3618	12.363
851.5856	1.729
1239.1083	14.766
782.035	12.045
778.5611	3.632
453.8175	1.626
835.2413	10.744
538.6644	7.521
1348.271	15.271
666.6894	9.254
1186.1946	11.537
1470.4172	13.566
426.797	1.72
686.5269	2.887
663.4552	7.196
1155.3294	12.837
847.2953	12.14
861.5792	1.821
692.5231	4.972
1486.4551	12.789
680.4814	3.95
908.8666	14.652
468.3887	1.673
1081.3093	12.636
722.5101	0.832
854.5159	2.234
768.4757	1.729
1114.3579	11.49
1317.2272	15.08
955.5204	1.579
698.417	1.821
1157.8164	5.235
1115.3599	11.49
427.7915	1.484
620.5769	11.856
681.5494	2.772
952.5403	1.681
1067.8035	13.18
480.2858	1.813
315.2812	11.856
1315.8639	15.271
743.6472	14.368
1322.36	12.363
878.7331	13.901
699.4871	2.187
681.5346	6.693
1131.3897	12.853
757.3565	5.215
687.4436	6.693
490.2916	1.587
1340.2054	14.554
912.4523	1.905
877.2628	4.027
378.2919	1.484
1450.398	12.104
518.4214	2.866
851.5595	7.218
1250.3582	9.645
1314.8651	15.271
637.4268	1.72
592.4138	2.819
444.8128	1.673
781.5338	12.046
1386.1834	14.176
882.5673	1.484
795.5352	2.84
742.5268	12.093
774.6014	7.882
831.606	2.819
576.4269	1.72
689.4354	3.538
718.4675	1.813
1389.3827	15.398
716.6925	14.368
1377.3856	13.411
479.764	1.54
712.4153	2.772
680.481	8.8
680.6394	2.703
631.5556	11.49
581.4014	1.905
1369.1615	14.368
680.4837	8.575
915.8118	14.222
1328.2087	14.81
1444.6102	12.151
609.4328	2.414
903.7334	13.665
370.2562	1.54
796.4533	1.626
1091.0488	15.583
744.4802	2.375
896.5521	1.681
766.4154	5.235
738.497	1.952
1273.069	14.652
1104.8124	13.286
1320.3658	12.363
1390.1388	13.806
1432.3883	13.57
746.4968	1.813
282.2798	7.521
852.5502	1.626
368.3402	13.712
677.5969	12.885
782.7176	7.149
802.4327	1.161
722.51	12.59
885.4244	2.793
1247.3579	9.645
839.4846	5.282
704.524	4.511
707.4702	1.729
953.8311	15.857
855.5471	1.729
837.4858	5.235
426.3117	2.422
798.5289	2.375
1349.8912	6.671
1149.4033	8.403
994.7509	15.176
745.6269	12.187
722.5366	13.806
730.5027	2.461
512.3104	1.673
745.5599	5.308
1347.2666	15.269
1485.5011	12.151
918.5441	1.579
847.5279	5.143
822.5355	2.187
770.4167	4.899
758.7182	6.261
815.6255	10.515
933.5349	1.776
1117.3331	7.196
790.4207	2.272
467.776	1.626
842.7481	12.59
913.7976	13.901
848.2935	12.14
1340.1676	15.386
734.5101	1.913
793.5187	3.054
1153.1804	9.237
1332.2364	14.896
741.5433	13.02
835.5901	2.469
873.2678	10.744
1280.041	11.856
776.5723	3.217
712.6523	13.899
754.5394	2.793
757.2802	5.19
1233.142	14.365
847.5265	5.329
871.7599	13.665
1341.2012	14.986
798.4676	1.635
859.4684	2.226
680.4816	9.501
1158.3279	12.885
1262.4467	9.645
813.6083	8.74
702.4151	6.671
413.3936	2.272
711.5473	14.368
482.2916	1.626
704.5009	3.17
871.4937	1.673
875.4805	2.179
773.5506	3.538
832.4963	1.626
936.7866	13.333
825.5084	1.673
655.4362	1.635
890.4701	1.673
1352.8722	15.327
818.4756	2.008
657.5663	7.196
910.4545	1.905
1378.1343	13.899
673.511	3.538
1213.31	11.856
663.5329	13.314
1342.9987	13.286
748.4998	1.729
788.5066	1.813
898.7878	15.129
714.6034	13.708
444.7804	1.673
663.4548	5.422
812.5409	3.075
621.6045	7.709
1413.4337	12.636
896.7718	15.222
853.4831	1.626
940.8187	13.901
797.5666	6.813
741.5236	1.681
1193.3522	8.356
668.6199	7.988
1429.1129	12.104
906.8503	15.127
862.4951	1.821
849.543	6.05
186.0678	14.754
750.4712	1.776
766.5008	1.905
1314.3664	15.271
1224.4144	9.645
467.3743	1.673
802.5971	5.052
714.4951	1.72
912.4493	1.767
1336.4657	11.298
855.7422	14.459
1264.9866	13.314
935.5385	1.767
737.4807	1.767
852.7921	14.459
424.3636	1.673
1389.883	15.431
874.2703	10.791
452.7784	1.72
1452.4019	13.566
1174.3407	12.885
1248.3431	12.092
722.5108	0.544
1142.3711	13.175
804.6483	11.52
1267.9342	13.333
780.2316	3.228
656.4552	2.319
638.6561	7.521
619.5285	13.008
616.4216	1.484
841.7494	12.59
702.5835	12.092
777.6226	9.395
1209.3157	12.092
792.5683	3.101
768.5504	5.282
415.2875	1.532
750.5022	1.913
1463.9007	15.583
897.5925	10.594
897.7749	14.128
478.308	1.579
788.6079	7.38
478.2694	4.077
732.5004	1.626
904.4303	3.075
1351.8774	15.332
701.5193	1.729
1443.6091	12.151
471.3034	1.673
919.2642	12.789
710.464	1.635
449.7857	1.484
697.6463	12.901
687.6423	13.712
909.8693	15.398
1064.3646	13.192
1261.4415	9.645
537.5364	12.542
458.3048	1.54
1395.178	14.368
669.5609	12.199
862.5913	1.635
738.4556	1.532
740.6787	13.381
1296.5581	11.298
462.2974	1.673
1354.0388	14.602
1211.8176	4.089
1390.3831	15.398
777.5136	1.913
790.5221	1.821
1274.071	14.602
572.4325	1.484
1485.4499	12.789
450.7714	1.579
906.8421	14.81
661.4057	2.772
1435.8982	14.084
685.557	12.093
941.8294	14.27
656.6203	12.684
676.4561	2.187
857.5138	2.179
806.4942	1.961
1232.0911	12.199
709.5009	6.671
910.4802	1.532
694.4684	2.187
1324.1871	15.798
710.4984	2.375
437.8232	2.414
1329.3665	13.239
371.7464	1.493
604.5266	9.237
804.6503	11.215
755.4974	1.484
900.7161	13.381
1245.3421	12.104
655.5507	6.214
1355.1431	13.708
732.4446	1.635
1409.0055	13.665
1426.8938	15.503
936.5438	1.729
500.2373	1.579
1463.4018	15.61
445.3173	1.626
664.4196	1.532
900.8012	15.127
727.6362	12.805
785.5775	7.173
1343.023	13.286
270.1658	4.496
972.9821	15.176
903.7417	14.226
1307.3619	13.239
798.5622	6.86
1278.3537	15.175
847.6012	3.054
1451.404	13.57
864.4693	2.772
382.3568	13.854
872.4998	4.858
507.5345	9.6
783.7292	13.948
800.5058	2.179
735.4799	1.821
788.5812	3.054
1410.4308	12.636
680.4822	10.604
834.55	2.319
621.5327	12.258
752.5216	1.867
609.6053	8.393
827.5233	2.234
772.4527	2.226
811.5301	3.054
731.6386	14.128
793.5775	3.632
357.4205	1.813
723.466	1.493
688.4922	4.511
1341.1659	15.49
754.486	1.913
896.7725	15.503
951.5435	1.673
762.5006	1.635
480.7887	1.635
753.4894	1.961
997.3281	12.746
1240.1094	14.707
710.539	14.412
974.8879	15.176
723.5149	7.356
741.653	12.837
722.5086	0.208
1087.0355	15.583
409.7732	1.484
464.3075	1.673
737.504	6.718
663.4564	3.417
782.5622	5.758
769.52	3.986
382.2353	1.484
881.754	12.731
608.3896	1.255
956.8243	15.922
741.4634	2.866
387.76	1.493
1455.4021	13.57
888.5575	1.767
1189.4238	8.356
716.5508	12.545
1356.1473	13.665
421.2721	1.484
354.3859	1.776
1388.8851	15.431
701.5465	4.511
693.5029	13.459
1176.3402	8.403
663.4555	7.687
463.3064	1.813
918.7047	13.659
708.4958	12.258
1426.3955	15.503
872.5624	1.776
681.4854	6.05
762.2193	8.845
685.6354	12.545
896.8281	13.659
1340.1953	14.604
537.5355	13.267
964.8714	14.604
1264.4407	9.645
899.4708	1.767
428.8172	2.611
820.7411	13.947
877.476	2.179
875.2659	10.744
818.6556	10.594
864.5653	3.075
1058.2769	10.023
1153.3236	8.356
1284.348	13.239
1367.8774	13.286
1295.5574	11.298
1328.3687	13.239
475.2693	1.532
956.7696	12.932
489.7931	1.635
610.6258	7.521
476.276	1.54
648.6126	12.59
591.4973	9.878
685.5237	3.228
453.7956	1.858
802.6148	2.981
693.4525	1.673
758.4547	1.579
876.7181	11.951
757.5552	7.034
867.5462	7.241
1370.1641	13.759
304.2356	14.131
906.4661	1.626
990.3481	13.038
836.7722	14.317
1353.3728	15.339
1219.261	11.764
638.657	9.237
919.5435	1.579
881.4918	1.72
580.4472	1.858
428.3156	2.772
1484.4504	12.789
914.5643	1.776
1299.435	11.298
1255.349	13.085
723.5136	4.946
1325.3759	11.298
804.5643	2.981
680.4796	10.057
737.564	14.368
1381.1588	14.222
723.5152	4.779
1013.8433	15.175
703.6728	14.226
1178.8267	13.459
422.3307	4.877
849.5754	1.72
728.5225	4.18
774.6204	3.821
1287.9093	13.333
1425.8943	15.503
680.4813	15.081
369.3848	2.281
406.265	1.532
682.4298	1.579
670.4444	1.776
1390.2219	14.368
619.5283	13.175
441.4256	2.96
1410.0022	13.665
895.5774	8.8
844.581	1.858
367.3369	15.798
758.4997	2.187
843.5693	1.905
898.785	15.964
439.2595	1.532
799.494	1.999
219.1746	2.981
682.4996	11.809
785.5171	2.187
846.7579	13.948
1218.3906	13.333
1365.3302	14.128
1218.1195	12.045
1135.3134	12.885
828.6059	2.913
976.8904	15.857
1462.9017	15.61
210.0897	2.793
409.2835	1.484
1365.2091	14.317
1150.3905	8.356
850.4982	2.366
836.5447	1.813
832.612	6.077
590.4434	1.961
875.5311	1.776
665.5378	12.542
685.4375	12.199
898.5642	1.776
1338.2076	15.127
611.5816	6.408
269.1968	4.227
500.2254	1.867
575.4953	4.511
732.4786	1.913
650.4418	2.234
782.5323	12.046
1318.229	15.08
888.4941	2.187
803.2444	3.24
1253.3501	13.085
808.7427	13.948
728.6347	14.176
701.6283	13.712
708.445	1.579
926.8035	13.901
685.4895	6.693
518.3406	1.255
681.4846	7.265
823.5494	1.913
935.8704	14.986
1402.3862	13.381
1388.3831	15.431
611.6116	9.283
597.644	7.498
663.4542	3.877
784.5712	1.905
973.9851	15.176
772.2761	11.365
740.4287	1.776
696.6508	9.691
716.5539	2.008
890.4927	1.587
749.6136	12.092
844.6563	7.241
1285.3629	13.712
625.6774	9.254
1222.5309	9.645
1071.3488	12.961
548.5047	15.222
794.7241	13.851
1376.2009	14.176
922.7708	13.333
901.8662	14.27
537.5367	11.719
465.2733	1.673
892.442	2.319
776.4742	1.54
860.5185	1.579
566.5707	12.592
924.4755	1.54
894.4418	2.328
850.5454	1.635
186.0672	13.522
737.4937	1.961
866.5401	1.635
1233.3473	13.068
832.5074	1.681
821.2537	3.24
1057.2781	10.035
589.5302	12.794
905.8273	14.554
719.4806	2.187
637.4651	3.101
917.4716	1.681
903.4323	2.772
875.5427	1.72
1217.3887	13.381
1122.0276	16.129
434.7992	1.72
684.5206	2.375
692.5691	12.901
744.6511	14.365
1490.4307	12.151
696.4896	2.772
1401.3866	13.428
618.437	1.626
501.725	1.867
858.5548	1.767
848.6132	3.075
1351.3758	15.339
846.5028	2.319
1347.9005	13.314
479.771	4.077
787.5308	2.226
723.5162	12.151
942.8326	14.273
448.2956	1.54
537.5364	12.805
386.3785	14.131
402.3592	1.681
900.4847	1.72
837.5249	4.496
1173.326	11.631
770.5282	1.673
186.0857	16.17
422.8301	4.227
761.6766	12.093
935.5505	1.681
910.6112	10.549
669.4436	1.626
784.4099	2.934
788.6021	3.054
884.5111	1.532
769.7125	13.804
1325.0975	12.092
760.4796	1.635
1342.3883	11.298
1385.1736	13.806
889.5029	1.626
723.5162	5.591
663.4544	7.852
666.5078	1.767
486.2567	1.532
1251.3542	9.645
425.8345	1.767
1464.4021	15.583
604.4569	1.484
792.4622	1.767
1325.2712	15.269
1414.4343	12.636
1319.3627	12.363
694.6158	14.128
251.0478	11.719
663.4542	8.8
612.587	7.521
778.4846	1.54
821.7436	13.901
781.5472	5.215
523.1989	1.858
1427.3926	15.503
839.5033	2.234
381.7376	1.493
729.4821	1.729
802.555	2.319
1360.2539	14.273
481.7896	1.635
548.5051	14.602
848.5581	5.9
429.788	1.626
772.5863	6.671
369.3507	12.853
855.2507	4.027
808.5092	1.905
782.4109	2.913
681.4868	5.449
1323.3809	13.239
916.8189	14.222
925.7909	13.659
458.7712	1.493
664.5096	6.693
746.4593	1.72
943.8447	14.557
184.0825	2.793
1354.9176	12.363
429.3231	2.517
417.2944	1.905
1477.4043	13.57
499.4	1.626
622.6332	12.317
993.6496	4.321
317.2117	12.093
647.6082	12.731
421.3673	4.558
954.835	15.857
966.3201	8.323
796.5105	12.592
930.8341	14.507
777.5842	3.68
1145.369	13.18
563.5212	6.788
798.528	2.046
151.0158	4.285
769.4822	4.496
792.4179	2.234
662.4407	1.776
844.5245	1.821
664.4708	1.821
917.8312	14.507
576.4968	7.545
839.7919	14.604
1040.3413	9.74
448.2788	1.54
866.5043	1.54
422.7813	1.54
788.5547	1.813
392.2496	1.484
818.5532	2.226
1288.9129	13.314
736.5218	1.905
680.4792	9.901
1408.9952	13.708
953.2831	4.924
795.7249	13.806
884.5457	1.999
897.7783	14.602
780.5196	2.366
483.2359	1.858
1203.5184	13.068
663.4552	8.0
718.5058	2.319
677.5292	13.459
696.5784	14.368
1055.3663	12.686
418.3023	1.905
432.2818	0.945
708.516	6.646
845.4749	1.952
663.4561	4.039
1216.3886	13.363
1386.9652	6.718
573.5359	4.136
881.5439	1.952
563.5521	7.709
591.498	9.912
613.4658	2.226
897.556	1.729
897.4976	1.767
620.5321	12.746
484.2518	1.532
723.5498	14.273
814.4796	1.673
441.3307	1.484
712.6484	12.944
582.3879	1.484
583.5821	7.521
186.0862	15.738
895.5328	1.729
1241.3462	15.08
475.2383	1.905
701.6272	12.789
722.595	14.368
1338.4714	11.298
780.5504	2.328
856.5787	1.776
432.2938	1.493
803.6375	9.207
1316.8623	15.271
1469.3972	12.731
1316.3664	15.271
896.7734	16.129
476.3075	0.945
502.223	1.821
800.4048	2.913
490.7933	1.532
824.4873	2.981
1181.3258	12.885
902.4318	3.054
737.5932	13.008
752.549	4.364
386.7526	1.484
605.514	11.175
752.4426	2.272
428.2964	1.626
828.4921	3.054
421.868	4.273
1072.3472	13.008
1329.2205	14.699
435.8074	1.729
707.6468	14.604
712.6635	12.901
702.4304	1.579
843.5172	2.187
901.5484	1.72
888.455	1.729
367.3371	15.631
690.497	4.496
889.4337	2.819
899.575	1.484
462.8008	1.635
699.4722	2.234
770.492	1.867
773.2766	11.392
900.6259	4.638
469.7782	1.579
954.5253	1.587
654.5909	5.355
731.4922	1.681
703.5852	12.093
705.6293	14.226
633.3734	2.234
